id,nom,insee,geopoint,adresse,emplacements,no_appel,info,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner
76540-T-010,Place des Emmurés,76540,"1.087923156, 49.433496412",Place des Emmurés,2,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-009,Place Saint Marc,76540,"1.10160283, 49.438312209",Place Saint Marc,3,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-008,Quai du Havre,76540,"1.087564705, 49.439121491",Quai du Havre,5,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-006,Hôtel de Ville,76540,"1.098979772, 49.442292516",Hôtel de Ville,4,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-005,Gare SNCF,76540,"1.093465121, 49.448612846",Gare SNCF,13,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-004,Rue Albert Dupuis,76540,"1.12957693, 49.45679838",Rue Albert Dupuis,2,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-003,Isneauville,76540,"1.147006251, 49.497132255",Isneauville,1,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-002,Demi-Lune,76540,"1.048121034, 49.480745202",Demi-Lune,2,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-001,Le Trait,76540,"0.806584975, 49.484867377",Le Trait,1,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-027,Avenue des Provinces,76540,"1.050767629, 49.40794152",Avenue des Provinces,3,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-028,Rue de Binche,76540,"1.039282831, 49.477771578",Rue de Binche,2,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-029,56 route de Paris,76540,"1.126311175, 49.422205817",56 route de Paris,1,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-046,rue Saint Eloi,76540,"1.0878519, 49.4416033",rue Saint Eloi,2,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
87085-T-007,Clinique Chénieux,87085,"1.283251, 45.813184",Clinique Chénieux,,555383838,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
87085-T-006,CHU,87085,"1.234741, 45.811335",CHU,,555383838,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
87085-T-005,Ester,87085,"1.292085, 45.861055",Ester,,555383838,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
87085-T-004,Place République,87085,"1.261089, 45.832206",Place République,,555383838,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
87085-T-003,Gare Bénédictins,87085,"1.267177, 45.836022",Gare Bénédictins,,555383838,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
87085-T-002,Hôtel de Ville,87085,"1.259683, 45.826823",Hôtel de Ville,,555383838,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
87085-T-001,Place des Carmes,87085,"1.250959, 45.83009",Place des Carmes,,555383838,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-679,rue Jeanne d'Arc,76540,"1.09108567, 49.443050042",rue Jeanne d'Arc,7,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-359,rue du contrat Social,76540,"1.079442928, 49.445510606",rue du contrat Social,4,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-047,rue Beauvoisine,76540,"1.100062699, 49.4482862",rue Beauvoisine,2,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-045,rue Grand Pont,76540,"1.0932065, 49.4399428",rue Grand Pont,2,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-031,1 place Jean Jaurès,76540,"1.036605376, 49.451175884",1 place Jean Jaurès,2,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-043,Quai Cavelier de la salle,76540,"1.081461201, 49.4384463",Quai Cavelier de la salle,2,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-042,Route de Paris,76540,"1.139063491, 49.412036917",Route de Paris,2,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-041,Rue du Présendient Allende,76540,"1.0350572, 49.4502984",Rue du Présendient Allende,6,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-040,Sente Delaunay,76540,"1.039616614, 49.507438689",Sente Delaunay,1,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-039,Quai de la Libération,76540,"0.876530001, 49.4813747",Quai de la Libération,2,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-038,Jean Rondeau,76540,"1.074867017, 49.433105165",Jean Rondeau,4,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-037,Saint Sever,76540,"1.084752665, 49.430016836",Saint Sever,5,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-035,Place Saint Julien,76540,"1.077594095, 49.426404439",Place Saint Julien,1,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-033,Rue du Madrillet,76540,"1.074251954, 49.398454987",Rue du Madrillet,3,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
76540-T-032,Place de la mairie,76540,"1.157195122, 49.43229298",Place de la mairie,2,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-121,Odéon,75056,"2.3384553552, 48.8526987119",134-140 BOULEVARD SAINT GERMAIN,,0143260000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-109,Mairie du 20ème - Gambetta,75056,"2.39826413731, 48.8644620428",16 AVENUE DU PÈRE LACHAISE,,0146360000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-009,Place Saint-Michel,75056,"2.34478897827, 48.8535275484",29 QUAI SAINT MICHEL,,0143296366,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-100,Buttes Chaumont - Botzaris,75056,"2.38145712053, 48.877841337",28 RUE BOTZARIS,,0142060132,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-045,Daumesnil - Felix Eboué,75056,"2.39581361584, 48.840021118",5 PLACE FÉLIX EBOUÉ,,0143430000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-044,Bastille,75056,"2.36747268188, 48.8472505041",10 PLACE DE LA BASTILLE,,0143470332,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-041,Mairie du 11è - Léon Blum,75056,"2.38009671141, 48.8580220048",PLACE LÉON BLUM,,0143790000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-040,Hôpital Saint Antoine,75056,"2.38474005809, 48.850304768",2 RUE FAIDHERBE,,0143720000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-039,République,75056,"2.36611465921, 48.8670133468",1bis AVENUE DE LA RÉPUBLIQUE,,0142714204,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-038,Nation,75056,"2.39782744926, 48.84860853",3 AVENUE DU TRÔNE,,0143732958,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-034,Trinité d'Estienne d'Orves,75056,"2.33255592915, 48.8765472779",2 PLACE D'ESTIENNE D'ORVES,,0148740000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-033,Place De Clichy,75056,"2.32789980368, 48.8828890921",80 à 84 RUE DE CLICHY,,0142850000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-032,Saint Augustin,75056,"2.32056246485, 48.8743006729",42 BOULEVARD MALESHERBES,,0147425473,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-030,Place des Ternes,75056,"2.29885147349, 48.8777671424",272 RUE DU FAUBOURG SAINT-HONORÉ,,0147630000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-029,Rond Point des Champs Elysées,75056,"2.3129441184, 48.8707335686",AVENUE MATIGNON,,0142562900,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-028,Place de l'Alma,75056,"2.30115183129, 48.8652344475",1 AVENUE GEORGE V,,0140709604,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-027,Madeleine,75056,"2.3233582984, 48.8705912499",4 BOULEVARD MALESHERBES,,0142650000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-025,La Tour Maubourg - Invalides,75056,"2.30983064893, 48.8582561028",58 BOULEVARD DE LA TOUR-MAUBOURG,,0145557842,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-023,Ecole Militaire,75056,"2.30696076558, 48.8542591923",24 AVENUE DE TOURVILLE,,0147050000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-022,Bac - Saint Germain,75056,"2.32639357017, 48.8564685779",46 à 54 RUE DU BAC,,0142224964,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-021,Alma - Branly,75056,"2.30239104714, 48.8616886404",3 AVENUE BOSQUET,,0147056686,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-019,Sèvres Babylone,75056,"2.32763640087, 48.8502444506",27 RUE DU CHERCHE MIDI,,0145488475,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-016,Mabillon,75056,"2.33514576303, 48.8530135701",4 RUE DU FOUR,,0143290000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-013,Place Monge,75056,"2.35239222576, 48.8433804054",75bis RUE MONGE,,0145871595,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-012,Panthéon,75056,"2.34185384405, 48.8472758731",22 RUE SOUFFLOT,,0146330000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-011,Maubert Mutualité,75056,"2.34823611696, 48.8503092893",60 BOULEVARD SAINT GERMAIN,,0146341032,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-010,Gobelins,75056,"2.35230732561, 48.8371426561",90 BOULEVARD SAINT MARCEL,,0143310000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-047,Château de Vincennes,75056,"2.44229491315, 48.8450127811",ROUTE DES PELOUSES DE MARIGNY,,0148080000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-048,Cour Saint Emilion,75056,"2.38602425378, 48.8318926306",8 RUE DES PIROGUES DE BERCY,,0144750916,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-052,Place d'Italie,75056,"2.36554082014, 48.8341564891",BOULEVARD VINCENT AURIOL,,0145833493,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-075,Maison de la Radio,75056,"2.27831386373, 48.8514240736",PLACE CLÉMENT ADER,,0145245617,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-092,Mairie du 18ème,75056,"2.34518964275, 48.8925750779",30 RUE HERMEL,,0146060000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-091,Villiers - Courcelles,75056,"2.31483589094, 48.8815284282",3 AVENUE DE VILLIERS,,0146220000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-090,Porte de Saint Ouen,75056,"2.32878168137, 48.8982878334",3 AVENUE DE LA PORTE DE SAINT OUEN,,0142630000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-088,Porte de Champeret,75056,"2.29128231472, 48.8852476734",5 BOULEVARD GOUVION-SAINT-CYR,,0147662277,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-085,Courcelles Chazelle,75056,"2.30375217957, 48.8794622634",94 BOULEVARD DE COURCELLES,,0147668050,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-083,Maréchal Juin,75056,"2.29758742677, 48.8843824378",3 PLACE DU MARÉCHAL JUIN,,0142270000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-082,Etoile - Wagram,75056,"2.30525509621, 48.8871190658",2 AVENUE DE WAGRAM,,0143800199,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-081,Trocadéro,75056,"2.28609868006, 48.8634189106",1 AVENUE D'EYLAU,,0147270000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-079,Porte d'Auteuil,75056,"2.25947261201, 48.8471738534",136 à 144 BOULEVARD EXELMANS,,0146511461,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-078,Place Victor Hugo,75056,"2.28603436751, 48.8697278689",1 PLACE VICTOR HUGO,,0145530011,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-073,Porte de Saint Cloud,75056,"2.25715658025, 48.837269071",5 PLACE DE LA PORTE DE SAINT-CLOUD,,0146516040,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-055,Rue De Patay,75056,"2.3737862087, 48.8261083051",117 à 121 RUE DE PATAY,,0145830000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-072,La Muette,75056,"2.27375319316, 48.8580422815",11 DE LA MUETTE,,0142880000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-071,Sèvres Lecourbe,75056,"2.31188086803, 48.8452046846",1 BOULEVARD PASTEUR,,0147340000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-068,La Motte-Picquet Grenelle,75056,"2.29852181114, 48.8492777899",65 AVENUE DE LA MOTTE-PICQUET,,0145660000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-065,Convention - Vaugirard,75056,"2.29735568619, 48.8378406035",306 RUE DE VAUGIRARD,,0142500000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-064,Porte de Versailles,75056,"2.28884688905, 48.8331542686",380 RUE DE VAUGIRARD,,0148280000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-063,Place Charles Michels,75056,"2.28492324504, 48.8470063366",56 RUE LINOIS,,0145782000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-061,Plaisance,75056,"2.31351339004, 48.8316181139",132 RUE RAYMOND LOSSERAND,,0145416600,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-059,Porte d'Orléans,75056,"2.32582313281, 48.8223933839",5 PLACE DU VINGT-CINQ AOÛT 1944,,0145405205,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-058,Denfert Rochereau,75056,"2.33248852027, 48.835004802",297 BOULEVARD RASPAIL,,0143350000,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
75006-T-056,Porte d'Italie,75056,"2.36014419765, 48.8193457479",164 BOULEVARD MASSÉNA,,0145860044,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
69123-T-005,TAXRIL02,69123,"4.902449, 45.8178809990572","79b, Avenue de l'Europe",3,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
69123-T-003,TAX312,69123,"4.842446, 45.7567489990571",Rue Aimé Collomb,4,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
06004-T-003,Place de Gaulle,06004,"7.07172, 43.34477",boulevard Albert 1er,,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-868,Obelisque,13055,"5.40318723634868, 43.2504815677106",Place de l'Obelisque,,0811469090,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-852,Moulin,13055,"5.40019297255852, 43.2899636895173",Bd Jean Moulin,,0811469090,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-847,Les Terrasses Du Port,13055,"5.36599304848847, 43.3079675461201",Quai du Lazaret,,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-846,Gde Bastide Cazaulx,13055,"5.43693281607846, 43.2994044860499",Allee de La Grande Bastide Cazaulx,,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-834,Hopital Laveran,13055,"5.4137755815834, 43.3264565977179",Boulevard Laveran,,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-831,Chu Timone,13055,"5.40337593281831, 43.2915531245245",Rue Saint Pierre,,0811469090,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-828,Puget Bas,13055,"5.37726165614828, 43.2903158681452",Rue Stanislas Torrents,,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-823,Gibbes,13055,"5.38502470190823, 43.3285329719756",Chemin de Gibbes,,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-808,David,13055,"5.37447185296808, 43.26204684988",Promenade G. Pompidou,,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-799,Malrieu,13055,"5.38975340651799, 43.2474389526784",Rue Jean Malrieu,,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-798,Stalingrad,13055,"5.38492837436798, 43.2996905653238",Square Stalingrad,,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-752,Eugene Pierre,13055,"5.3908779660752, 43.2949110424433",Angle Bd Chave Bd Eugene Pierre,,0811469090,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-748,Dromel,13055,"5.4032986961748, 43.2691628586019",Bd Sainte Marguerite,,0811469090,Bd Schloesing,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-734,Jean Ballard,13055,"5.37428931717734, 43.29400499661",Cours Jean Ballard,,0811469090,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-684,Mazargues,13055,"5.39426527643684, 43.2587886632844",Ave de Mazargues,,0811469090,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-679,Kleber,13055,"5.37792727716679, 43.3111396067536",Rue Kleber Prolongee,,0811469090,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-678,Lafon,13055,"5.38147646970678, 43.2914501094285",Rue Lafon,,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-666,Bailli De Suffren,13055,"5.3751100925666, 43.2948664046419",Rue Bailli de Suffren,,0811469090,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-665,Prado Chanot,13055,"5.39222753630665, 43.2725230879331",Rond point du Prado,,0811469090,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-663,Montricher,13055,"5.39310804408663, 43.3042917551718",Bd Montricher,,0811469090,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-621,Rose,13055,"5.42948670475621, 43.3301722436315",Ave de la Croix Rouge,,0811469090,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-614,Station Dome,13055,"5.40404231777614, 43.3164659549026",Avenue de Saint Jjust,,,face au Dome,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-597,Bernard Cadenat,13055,"5.38659706051597, 43.3118806663674",Place Bernard Cadenat,,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-585,Saint Loup,13055,"5.43116534108585, 43.2828311371811",Tse de la Roue,,0811469090,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-855,Rouviere,13055,"5.42205856677855, 43.2523770772242",83 Bd du Redon,,0811469090,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
13055-T-894,Paoli Calmettes,13055,"5.41224834643894, 43.2628052152038",Bd Sainte Marguerite,,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
69123-T-002,TAXSFO01,69123,"4.853424, 45.7089759990571",Rue Charles Plasse,3,,,2021-09-13T17:20:08.894000,60911729a640b4d970a794d0,5d663912-f57c-4e7f-9db7-1c2cc13cf679,le-taxi
