dataset_id,dataset_slug,dataset_page,resource_id,resource_title,resource_last_modified,organization_or_owner,error_type,resource_found_by,is_valid_v_0.1.0,is_valid_v_0.1.1,is_valid_v_0.1.2,is_valid_v_0.1.3,is_valid_v_0.1.4,is_valid_one_version,initial_schema_version,most_recent_valid_version,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop
5f97654ff534ae7772d5f959,angers-stationnement-1,https://www.data.gouv.fr/fr/datasets/angers-stationnement-1/,280b3caa-3681-4534-895f-ab738a81d4ca,Export au format Shapefile,2020-03-26T16:19:31,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5f97654ff534ae7772d5f959,angers-stationnement-1,https://www.data.gouv.fr/fr/datasets/angers-stationnement-1/,a221dca4-e546-43ff-80e6-afd428cf75fd,Export au format GeoJSON,2020-03-26T16:19:31,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5f97654ff534ae7772d5f959,angers-stationnement-1,https://www.data.gouv.fr/fr/datasets/angers-stationnement-1/,e470ef46-4e3f-49df-858f-725ec482872a,Export au format JSON,2020-03-26T16:19:31,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
60ba388e1863a0cb772ee2c2,parking-2,https://www.data.gouv.fr/fr/datasets/parking-2/,aba6b6ea-c06c-4ceb-b8b5-c5dfd18ca3a5,KML,2021-06-04T16:28:30.763000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5f97654ff534ae7772d5f959,angers-stationnement-1,https://www.data.gouv.fr/fr/datasets/angers-stationnement-1/,9ffdec54-5ffb-4015-a7a6-7fb96cc9b3f3,Export au format CSV,2020-03-26T16:19:31,region-des-pays-de-la-loire,,3 - search request,False,False,False,False,True,True,,0.1.4,False,True,False
602fb4710288bd14067ce5a5,lieux-de-stationnement-epone,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-epone/,bb79490f-9aa8-454f-91d3-7b36ccc292a2,Export au format Shapefile,2021-02-18T12:16:33,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
602fb4710288bd14067ce5a5,lieux-de-stationnement-epone,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-epone/,b801240b-3d08-47fb-a424-9b71675b7ac7,Export au format GeoJSON,2021-02-18T12:16:33,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
602fb4710288bd14067ce5a5,lieux-de-stationnement-epone,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-epone/,fb6d39ad-ec42-431a-bc40-84583a50e28e,Export au format JSON,2021-02-18T12:16:33,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
602fb4710288bd14067ce5a5,lieux-de-stationnement-epone,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-epone/,1c7f2005-4af4-4398-8cb6-2ec110e0c0bd,Export au format CSV,2021-02-18T12:16:33,epone,,3 - search request,False,False,False,False,False,False,,,False,False,False
60c06eff81afd61bceb4a7ce,lieux-de-stationnement-pour-deux-roues-motorises-bayonne,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-pour-deux-roues-motorises-bayonne/,81eba010-8794-4d8c-9ada-839802541f34,moto_park.shp (export SHP/WGS-84),2021-06-09T09:34:23.361000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
60c06eff81afd61bceb4a7ce,lieux-de-stationnement-pour-deux-roues-motorises-bayonne,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-pour-deux-roues-motorises-bayonne/,e6dae805-77a4-4bf8-a614-7af4941f9e52,moto_park.shp (export GeoJSON),2021-06-09T09:34:23.361000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
60c06eff81afd61bceb4a7ce,lieux-de-stationnement-pour-deux-roues-motorises-bayonne,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-pour-deux-roues-motorises-bayonne/,0be8e50f-d6b5-4c25-aa74-4caf4fa96007,moto_park.shp (archive),2021-06-09T09:34:23.361000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
6088a6981f75adef6b9bacd1,lieux-de-stationnement-sur-la-rochelle,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-sur-la-rochelle/,d09d921f-5a68-4790-a9aa-ec032651fb00,parking_larochelle,2021-06-30T00:00:00,la-rochelle,,3 - search request,False,False,False,False,True,True,,0.1.4,False,True,False
602e829cc38d74c1c131010d,lieux-de-stationnement-hors-voirie-du-centre-ville-de-beauvais,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-hors-voirie-du-centre-ville-de-beauvais/,287142e4-50b2-4cbf-b06e-99da5627e638,Lieux de stationnement hors voirie de la ville de Beauvais,2021-02-18T16:08:12.994000,ville-de-beauvais,,3 - search request,False,False,False,False,False,False,,,False,False,False
602e829cc38d74c1c131010d,lieux-de-stationnement-hors-voirie-du-centre-ville-de-beauvais,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-hors-voirie-du-centre-ville-de-beauvais/,144a5c0a-9a35-497f-a8ab-4e6cdd409f00,Fiche descriptive du jeu de données,2021-02-19T09:23:35.019000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
602e829cc38d74c1c131010d,lieux-de-stationnement-hors-voirie-du-centre-ville-de-beauvais,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-hors-voirie-du-centre-ville-de-beauvais/,3a65d821-93d2-420a-a280-488baf22cfcb,Carte des mobilités douces de Beauvais,2021-02-19T15:43:00.974000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
602fb4710288bd14067ce5a5,lieux-de-stationnement-epone,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-epone/,f63f9a4f-e952-4f5a-b58b-6c8aadde2e07,Parking (1).pdf,2021-02-18T12:16:33,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5e9f8b189fe6c6e6cb18094a,parkings-1,https://www.data.gouv.fr/fr/datasets/parkings-1/,de8ba426-e8cc-4b4e-86cf-f0d0affbb6d9,Lieux de stationnement (normalisé Etalab),2021-07-05T02:07:29.319000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
60ba388e1863a0cb772ee2c2,parking-2,https://www.data.gouv.fr/fr/datasets/parking-2/,5e858d67-4973-403e-b38b-3af2d15ea0e3,ArcGIS GeoService,2021-06-04T16:28:30.763000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
55f1b1c2c751df29861f92c4,accueil-des-gens-du-voyage-dans-laube,https://www.data.gouv.fr/fr/datasets/accueil-des-gens-du-voyage-dans-laube/,0f2b13b7-cbaa-439d-a0de-dbae55524a73,N_TERRAIN_GENS_VOYAGE_S_010.TAB (export GeoJSON),2020-02-23T06:50:38.018000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
60ba388e1863a0cb772ee2c2,parking-2,https://www.data.gouv.fr/fr/datasets/parking-2/,d4fb5ec9-6320-4aa6-98bf-ca9481a7649b,ArcGIS Hub Dataset,2021-06-04T16:28:30.764000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5f3f9612a0ca851af8d8aef0,parkings-en-ouvrage-de-montpellier,https://www.data.gouv.fr/fr/datasets/parkings-en-ouvrage-de-montpellier/,3e23897a-9aec-49d2-968e-f270f17b0adf,Parkings en ouvrage de Montpellier ,2020-08-21T11:39:11.592000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
585549e788ee3843a1c65bb3,documents-pour-les-utilisateurs-de-bornes-electriques,https://www.data.gouv.fr/fr/datasets/documents-pour-les-utilisateurs-de-bornes-electriques/,98544447-12bf-47c9-9bbf-255537f1db54,Papillon de vigilance,2017-02-14T17:20:29.241000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
585549e788ee3843a1c65bb3,documents-pour-les-utilisateurs-de-bornes-electriques,https://www.data.gouv.fr/fr/datasets/documents-pour-les-utilisateurs-de-bornes-electriques/,0b8b161b-c64d-4a25-8c27-db9d0e16a9d6,Charte des Utilisateurs de Bornes Electriques (CUBE),2017-02-14T17:21:17.062000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
585549e788ee3843a1c65bb3,documents-pour-les-utilisateurs-de-bornes-electriques,https://www.data.gouv.fr/fr/datasets/documents-pour-les-utilisateurs-de-bornes-electriques/,dc81de4e-8024-4820-b93b-e1343ee20812,Demande d’aménagement de stationnement réglementé en zone bleue sur emplacement (s) réservé (s) à la recharge sur la voie publique ,2019-12-23T10:23:00.269000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5f6582ec1c74c6550e8021e3,stationnement-en-ouvrage,https://www.data.gouv.fr/fr/datasets/stationnement-en-ouvrage/,e009c60f-69c8-4d16-809f-45b99ae50dde,Export au format Shapefile,2021-03-25T11:29:53,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5f6582ec1c74c6550e8021e3,stationnement-en-ouvrage,https://www.data.gouv.fr/fr/datasets/stationnement-en-ouvrage/,126ba74a-db09-404d-8638-e5c3ac8f5f94,Export au format GeoJSON,2021-03-25T11:29:53,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5f6582ec1c74c6550e8021e3,stationnement-en-ouvrage,https://www.data.gouv.fr/fr/datasets/stationnement-en-ouvrage/,57eb224d-341f-4da0-a904-52b60dc2e514,Export au format JSON,2021-03-25T11:29:53,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5f6582ec1c74c6550e8021e3,stationnement-en-ouvrage,https://www.data.gouv.fr/fr/datasets/stationnement-en-ouvrage/,b6226b68-8142-458f-8407-afdb3b736eea,Export au format CSV,2021-03-25T11:29:53,mairie-de-paris,,3 - search request,False,False,False,False,True,True,,0.1.4,False,True,False
55f1b1c2c751df29861f92c4,accueil-des-gens-du-voyage-dans-laube,https://www.data.gouv.fr/fr/datasets/accueil-des-gens-du-voyage-dans-laube/,83400487-95d0-4a4b-a6dc-51eb724d6104,N_TERRAIN_GENS_VOYAGE_S_010.TAB (export SHP/WGS-84),2020-02-23T06:50:38.018000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
