dataset_id,dataset_slug,dataset_page,resource_id,resource_title,resource_last_modified,error_type,organization_or_owner,resource_found_by,is_valid_v_1.1.0,is_valid_v_2.0.0,is_valid_v_2.0.1,is_valid_one_version,initial_schema_version,most_recent_valid_version,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop
59590d55a3a7291dd09c8026,subventions-versees-annexe-compte-administratif-2013-2017,https://www.data.gouv.fr/fr/datasets/subventions-versees-annexe-compte-administratif-2013-2017/,6381d8ab-277e-4522-bb36-3adce4fdeba2,Export au format JSON,2019-12-19T07:49:29.649000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
59590d55a3a7291dd09c8026,subventions-versees-annexe-compte-administratif-2013-2017,https://www.data.gouv.fr/fr/datasets/subventions-versees-annexe-compte-administratif-2013-2017/,3a3cd5a2-ec06-4648-a926-1269552f447b,Export au format CSV,2019-12-19T07:49:29.649000,,mairie-de-paris,3 - search request,False,False,False,False,,,False,False,False
5a349edfa3a72944e8c50965,subventions-versees-a-des-organismes-2016-ville-de-toulouse,https://www.data.gouv.fr/fr/datasets/subventions-versees-a-des-organismes-2016-ville-de-toulouse/,4b562a01-d90c-4352-b3b9-288cda6e08f1,Export au format JSON,2021-04-13T10:04:11,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5a349edfa3a72944e8c50965,subventions-versees-a-des-organismes-2016-ville-de-toulouse,https://www.data.gouv.fr/fr/datasets/subventions-versees-a-des-organismes-2016-ville-de-toulouse/,25af9fc4-28dc-41dd-81eb-bb548d57969d,Export au format CSV,2021-04-13T10:04:11,,toulouse-metropole,3 - search request,False,False,False,False,,,False,False,False
5a349edfa3a72944e8c50965,subventions-versees-a-des-organismes-2016-ville-de-toulouse,https://www.data.gouv.fr/fr/datasets/subventions-versees-a-des-organismes-2016-ville-de-toulouse/,030d94f9-718a-448d-b1c8-0c85d1983df2,Export au format JSON,2017-12-15T15:04:10,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5a349edfa3a72944e8c50965,subventions-versees-a-des-organismes-2016-ville-de-toulouse,https://www.data.gouv.fr/fr/datasets/subventions-versees-a-des-organismes-2016-ville-de-toulouse/,7cc8793f-e877-4b60-b8f9-fabd127c2e5e,Export au format CSV,2017-12-15T15:04:10,,toulouse-metropole,3 - search request,False,False,False,False,,,False,False,False
580a572ea3a7292dcea9d1cd,bp-2012-ville-de-rennes-subventions-dequipement-aux-associations,https://www.data.gouv.fr/fr/datasets/bp-2012-ville-de-rennes-subventions-dequipement-aux-associations/,95abd94f-d92c-46a9-91df-957be8aecfeb,Export au format JSON,2012-02-28T14:59:18,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a572ea3a7292dcea9d1cd,bp-2012-ville-de-rennes-subventions-dequipement-aux-associations,https://www.data.gouv.fr/fr/datasets/bp-2012-ville-de-rennes-subventions-dequipement-aux-associations/,95e4f04b-b943-4dec-9736-3fee8b91a8d7,Export au format CSV,2012-02-28T14:59:18,,rennes-metropole-en-acces-libre-1,3 - search request,False,False,False,False,,,False,False,False
580a5764a3a7292dcfa9d1ed,ca-2011-ville-de-rennes-subventions-ordinaires-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2011-ville-de-rennes-subventions-ordinaires-aux-associations/,1094ca7b-586f-43b1-9886-e849b40ef5d2,Export au format JSON,2012-06-19T09:26:21,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5c36b4cc9ce2e77c0f439fee,subventions-versees-a-des-organismes-2016-toulouse-metropole,https://www.data.gouv.fr/fr/datasets/subventions-versees-a-des-organismes-2016-toulouse-metropole/,be8a0de9-02e7-4075-8fb5-aca30a5e4b75,Export au format JSON,2019-01-08T15:03:44,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5c36b4cc9ce2e77c0f439fee,subventions-versees-a-des-organismes-2016-toulouse-metropole,https://www.data.gouv.fr/fr/datasets/subventions-versees-a-des-organismes-2016-toulouse-metropole/,a74821a0-0d65-4cf7-90f6-44e59d93d76b,Export au format CSV,2019-01-08T15:03:44,,toulouse-metropole,3 - search request,False,False,False,False,,,False,False,False
580a572ca3a7292dcfa9d1c3,ca-2010-ville-de-rennes-subventions-ordinaires-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2010-ville-de-rennes-subventions-ordinaires-aux-associations/,9728a316-6393-4056-aa8e-4bce3076bd01,Export au format JSON,2011-06-07T09:22:58,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a572ca3a7292dcfa9d1c3,ca-2010-ville-de-rennes-subventions-ordinaires-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2010-ville-de-rennes-subventions-ordinaires-aux-associations/,58a41bbe-2efb-4ae7-9b07-51cdbb4d3605,Export au format CSV,2011-06-07T09:22:58,,rennes-metropole-en-acces-libre-1,3 - search request,False,False,False,False,,,False,False,False
58ef3bc4a3a7294c24603eac,citoyennete-subventions-directes-attribuees-aux-associations-ville-de-poitiers,https://www.data.gouv.fr/fr/datasets/citoyennete-subventions-directes-attribuees-aux-associations-ville-de-poitiers/,33f15aef-07da-4d54-9da2-5239de5db894,Export au format JSON,2021-03-04T11:02:47,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
58ef3bc4a3a7294c24603eac,citoyennete-subventions-directes-attribuees-aux-associations-ville-de-poitiers,https://www.data.gouv.fr/fr/datasets/citoyennete-subventions-directes-attribuees-aux-associations-ville-de-poitiers/,2c529d92-95a7-4e1c-8288-761de4e24462,Export au format CSV,2021-03-04T11:02:47,,grand-poitiers-open-data,3 - search request,False,False,False,False,,,False,False,False
5c36b43306e3e741ad81f595,subventions-versees-a-des-organismes-2017-toulouse-metropole,https://www.data.gouv.fr/fr/datasets/subventions-versees-a-des-organismes-2017-toulouse-metropole/,6d66f2a3-6eb7-4cc1-ae3f-36d17f509b2e,Export au format JSON,2019-01-08T15:10:45,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5c36b43306e3e741ad81f595,subventions-versees-a-des-organismes-2017-toulouse-metropole,https://www.data.gouv.fr/fr/datasets/subventions-versees-a-des-organismes-2017-toulouse-metropole/,89b9cbc7-603e-43f2-8056-ee083fdf6902,Export au format CSV,2019-01-08T15:10:45,,toulouse-metropole,3 - search request,False,False,False,False,,,False,False,False
59591afea3a7291dd09c80fb,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2010,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2010/,f5a693b8-53b0-49e8-9d48-9e3bb2fef3b3,Export au format JSON,2013-06-03T21:13:29,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
59591afea3a7291dd09c80fb,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2010,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2010/,78b5471a-45f1-4f2a-831c-36005e16d145,Export au format CSV,2013-06-03T21:13:29,,region-ile-de-france,3 - search request,False,False,False,False,,,False,False,False
59591afea3a7291dd09c80fb,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2010,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2010/,e29bf122-6419-42d6-a897-e5c24e828962,Export au format JSON,2013-06-03T21:13:29,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
59591afea3a7291dd09c80fb,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2010,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2010/,41daceca-216b-473d-89ce-869cf087e88c,Export au format CSV,2013-06-03T21:13:29,,region-ile-de-france,3 - search request,False,False,False,False,,,False,False,False
5e3ce3d8dee7e7457cf5c8eb,projets-damenagements-cyclables-subventionnes-par-la-region-ile-de-france,https://www.data.gouv.fr/fr/datasets/projets-damenagements-cyclables-subventionnes-par-la-region-ile-de-france/,37dd0aa4-80c1-4756-bf7e-5eb5f627ae0a,VELO_AMENAG_PROJETS_RIF_WGS84.pdf,2020-01-14T14:04:00,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5e3ce3d8dee7e7457cf5c8eb,projets-damenagements-cyclables-subventionnes-par-la-region-ile-de-france,https://www.data.gouv.fr/fr/datasets/projets-damenagements-cyclables-subventionnes-par-la-region-ile-de-france/,bbc02b41-5132-4565-a147-7acb40200106,Export au format Shapefile,2020-01-14T14:04:00,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5e3ce3d8dee7e7457cf5c8eb,projets-damenagements-cyclables-subventionnes-par-la-region-ile-de-france,https://www.data.gouv.fr/fr/datasets/projets-damenagements-cyclables-subventionnes-par-la-region-ile-de-france/,005a3ffa-c8e7-464a-bca3-a1fe31df4e09,Export au format GeoJSON,2020-01-14T14:04:00,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5e3ce3d8dee7e7457cf5c8eb,projets-damenagements-cyclables-subventionnes-par-la-region-ile-de-france,https://www.data.gouv.fr/fr/datasets/projets-damenagements-cyclables-subventionnes-par-la-region-ile-de-france/,830ea6d2-a179-4562-8a96-1a1d7c92f4c9,Export au format JSON,2020-01-14T14:04:00,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5e3ce3d8dee7e7457cf5c8eb,projets-damenagements-cyclables-subventionnes-par-la-region-ile-de-france,https://www.data.gouv.fr/fr/datasets/projets-damenagements-cyclables-subventionnes-par-la-region-ile-de-france/,b04076c4-fe51-4117-9645-4b8ec6fc6b0d,Export au format CSV,2020-01-14T14:04:00,,region-ile-de-france,3 - search request,False,False,False,False,,,False,False,False
59591afda3a7291dcf9c811e,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2012,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2012/,ab9c1ed9-8b32-4f79-a39b-182a045c83ec,Export au format JSON,2013-06-03T21:20:43,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
59591afda3a7291dcf9c811e,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2012,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2012/,1b16c0f0-4af3-41da-9654-c30130dc5e9f,Export au format CSV,2013-06-03T21:20:43,,region-ile-de-france,3 - search request,False,False,False,False,,,False,False,False
59591afda3a7291dcf9c811e,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2012,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2012/,c0a9bb5e-54f9-49a0-949d-def20108cb40,Export au format JSON,2013-06-03T21:20:43,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
59591afda3a7291dcf9c811e,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2012,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2012/,4daf1ef8-4553-47e5-afa3-cba828222a9c,Export au format CSV,2013-06-03T21:20:43,,region-ile-de-france,3 - search request,False,False,False,False,,,False,False,False
5c771bb406e3e71d5bfe3786,subventions-versees-en-2016-et-2017-par-la-region-aux-associations,https://www.data.gouv.fr/fr/datasets/subventions-versees-en-2016-et-2017-par-la-region-aux-associations/,cf8aa270-7f75-45d7-8838-142b95bda274,Export au format Shapefile,2019-02-25T13:48:14,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5c771bb406e3e71d5bfe3786,subventions-versees-en-2016-et-2017-par-la-region-aux-associations,https://www.data.gouv.fr/fr/datasets/subventions-versees-en-2016-et-2017-par-la-region-aux-associations/,880d03ed-6fff-4e61-8bd6-c17bc847cfc4,Export au format GeoJSON,2019-02-25T13:48:14,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5c771bb406e3e71d5bfe3786,subventions-versees-en-2016-et-2017-par-la-region-aux-associations,https://www.data.gouv.fr/fr/datasets/subventions-versees-en-2016-et-2017-par-la-region-aux-associations/,8bff1a07-2621-4e71-af85-bae781bf8fef,Export au format JSON,2019-02-25T13:48:14,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5c771bb406e3e71d5bfe3786,subventions-versees-en-2016-et-2017-par-la-region-aux-associations,https://www.data.gouv.fr/fr/datasets/subventions-versees-en-2016-et-2017-par-la-region-aux-associations/,452318f6-a70c-4440-a55e-5b968d0c0eb9,Export au format CSV,2019-02-25T13:48:14,,region-ile-de-france,3 - search request,False,False,False,False,,,False,False,False
59cf177da3a7291992b1ea0c,subventions-versees-par-la-ville-de-villeneuve-dascq-en-2016,https://www.data.gouv.fr/fr/datasets/subventions-versees-par-la-ville-de-villeneuve-dascq-en-2016/,95d98088-ef3f-4e82-98aa-fe3779ee91ab,Export au format JSON,2017-09-07T09:58:50,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
59cf177da3a7291992b1ea0c,subventions-versees-par-la-ville-de-villeneuve-dascq-en-2016,https://www.data.gouv.fr/fr/datasets/subventions-versees-par-la-ville-de-villeneuve-dascq-en-2016/,2ba2c1f4-0ba0-491b-845b-be8e31740636,Export au format CSV,2017-09-07T09:58:50,,metropole-europeenne-de-lille,3 - search request,False,False,False,False,,,False,False,False
59cf177da3a7291992b1ea0c,subventions-versees-par-la-ville-de-villeneuve-dascq-en-2016,https://www.data.gouv.fr/fr/datasets/subventions-versees-par-la-ville-de-villeneuve-dascq-en-2016/,113dce10-6316-4f35-a05a-dc93db6c6b13,Export au format JSON,2017-09-07T09:58:50,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
59cf177da3a7291992b1ea0c,subventions-versees-par-la-ville-de-villeneuve-dascq-en-2016,https://www.data.gouv.fr/fr/datasets/subventions-versees-par-la-ville-de-villeneuve-dascq-en-2016/,bab1afde-e56f-4a5b-ae03-8916d1a793e1,Export au format CSV,2017-09-07T09:58:50,,metropole-europeenne-de-lille,3 - search request,False,False,False,False,,,False,False,False
59591616a3a7291dd09c805f,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2011,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2011/,f756a2b4-2c4a-4b77-84ef-e9d906577f1e,Export au format JSON,2013-06-03T21:18:31,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
59591616a3a7291dd09c805f,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2011,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2011/,5408e4db-b8e3-4afe-a048-3b3672c6af15,Export au format CSV,2013-06-03T21:18:31,,region-ile-de-france,3 - search request,False,False,False,False,,,False,False,False
59591616a3a7291dd09c805f,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2011,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2011/,6dd05102-cc1c-45d6-aa81-062daebf9278,Export au format JSON,2013-06-03T21:18:31,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
59591616a3a7291dd09c805f,subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2011,https://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-organismes-de-formations-sanitaire-et-sociale-2011/,21f03fec-f77d-47d6-ba61-29819ca43307,Export au format CSV,2013-06-03T21:18:31,,region-ile-de-france,3 - search request,False,False,False,False,,,False,False,False
5e2b0587634f417ee6f0e6d0,donnees-essentielles-des-conventions-de-subvention-2019-departement-du-lot,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-des-conventions-de-subvention-2019-departement-du-lot/,ccee58e1-ac25-4959-85cb-ac8afe72e714,donnees-essentielles-des-conventions-de-subvention-2019-departement-du-lot.csv,2020-01-24T16:00:05.632000,,departement-lot,3 - search request,False,False,False,False,,,False,False,False
580a572fa3a7292dcea9d1ce,ca-2009-ville-de-rennes-subventions-exceptionnelles-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2009-ville-de-rennes-subventions-exceptionnelles-aux-associations/,64f2aa17-48b4-412a-86bf-abdf6c9a3cb7,Export au format JSON,2011-04-05T09:22:40,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5bacabdc634f4149383f8cf7,subventions-accordees-aux-associations-par-la-commune-de-talensac,https://www.data.gouv.fr/fr/datasets/subventions-accordees-aux-associations-par-la-commune-de-talensac/,5cf9ba69-9edb-422b-9dee-d74f98d207db,subv-associations-talensac.csv,2018-09-27T12:07:40.505000,,commune-de-talensac,3 - search request,False,False,False,False,,,False,False,False
5e166f7706e3e76950ce8d4b,subventions-europeennes-au-titre-des-po-feder,https://www.data.gouv.fr/fr/datasets/subventions-europeennes-au-titre-des-po-feder/,78b50e57-1162-4feb-ad81-51709f697ef4,SYNERGIEOpendata au 18Mars2019.xlsx,2019-12-09T00:00:00,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a5767a3a7292dcea9d1fa,ca-2009-ville-de-rennes-subventions-dequipement-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2009-ville-de-rennes-subventions-dequipement-aux-associations/,5f7033a0-8bc8-43d5-a4e3-9b4d059a0b0d,Export au format JSON,2011-04-07T09:22:52,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a5767a3a7292dcea9d1fa,ca-2009-ville-de-rennes-subventions-dequipement-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2009-ville-de-rennes-subventions-dequipement-aux-associations/,b6d1c3aa-cba6-4bec-90d5-c0cbc242adf0,Export au format CSV,2011-04-07T09:22:52,,rennes-metropole-en-acces-libre-1,3 - search request,False,False,False,False,,,False,False,False
596ff0e6b595082d10c4967e,ca-2016-ville-de-rennes-subventions-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2016-ville-de-rennes-subventions-aux-associations/,18217840-2e8d-4483-bf3d-5c39ad360168,Export au format JSON,2017-07-12T09:00:16,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
596ff0e6b595082d10c4967e,ca-2016-ville-de-rennes-subventions-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2016-ville-de-rennes-subventions-aux-associations/,d2a7cbb5-7f80-4fcd-9fe7-bba73d5ac81b,Export au format CSV,2017-07-12T09:00:16,,rennes-metropole-en-acces-libre-1,3 - search request,False,False,False,False,,,False,False,False
580a5768a3a7292dcea9d1fb,ca-2008-ville-de-rennes-subventions-exceptionnelles-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2008-ville-de-rennes-subventions-exceptionnelles-aux-associations/,2c5b0531-23a0-4bfb-b930-5ff44495ee7b,Export au format JSON,2011-04-05T09:22:49,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a5768a3a7292dcea9d1fb,ca-2008-ville-de-rennes-subventions-exceptionnelles-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2008-ville-de-rennes-subventions-exceptionnelles-aux-associations/,34c9a048-4f67-4915-bb7d-9c1758c1bc06,Export au format CSV,2011-04-05T09:22:49,,rennes-metropole-en-acces-libre-1,3 - search request,False,False,False,False,,,False,False,False
580a575aa3a7292dcea9d1f0,bp-2015-ville-de-rennes-subventions-dequipement-aux-associations,https://www.data.gouv.fr/fr/datasets/bp-2015-ville-de-rennes-subventions-dequipement-aux-associations/,b97f501f-3489-46ec-a21e-b35db3daa734,Export au format JSON,2016-06-08T15:07:42,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a575aa3a7292dcea9d1f0,bp-2015-ville-de-rennes-subventions-dequipement-aux-associations,https://www.data.gouv.fr/fr/datasets/bp-2015-ville-de-rennes-subventions-dequipement-aux-associations/,f2cc1af1-359b-42f6-b7d9-18bd1774cff3,Export au format CSV,2016-06-08T15:07:42,,rennes-metropole-en-acces-libre-1,3 - search request,False,False,False,False,,,False,False,False
580a5739a3a7292dcfa9d1cc,ca-2015-ville-de-rennes-subventions-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2015-ville-de-rennes-subventions-aux-associations/,34ed7e31-3526-4449-b29f-a3cc9706564c,Export au format JSON,2016-06-27T14:41:57,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a5739a3a7292dcfa9d1cc,ca-2015-ville-de-rennes-subventions-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2015-ville-de-rennes-subventions-aux-associations/,2f2b6fcc-e4cf-4c80-b81d-0232a7e57d52,Export au format CSV,2016-06-27T14:41:57,,rennes-metropole-en-acces-libre-1,3 - search request,False,False,False,False,,,False,False,False
580a573ba3a7292dcea9d1d8,ca-2014-ville-de-rennes-subventions-ordinaires-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2014-ville-de-rennes-subventions-ordinaires-aux-associations/,40f81e01-21cb-46c1-9720-6a3df400a895,Export au format JSON,2015-07-06T09:23:01,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a573ba3a7292dcea9d1d8,ca-2014-ville-de-rennes-subventions-ordinaires-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2014-ville-de-rennes-subventions-ordinaires-aux-associations/,7cff56c9-50ed-4065-b92f-4393b89af4ac,Export au format CSV,2015-07-06T09:23:01,,rennes-metropole-en-acces-libre-1,3 - search request,False,False,False,False,,,False,False,False
5a5ebdefb595087862ecba32,subventions-versees-en-2018-aux-associations-noyal-chatillon-sur-seiche,https://www.data.gouv.fr/fr/datasets/subventions-versees-en-2018-aux-associations-noyal-chatillon-sur-seiche/,ca2ce30d-26e3-4b22-9641-635a9b0da9f9,Export au format JSON,2018-01-16T14:33:44,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
5a5ebdefb595087862ecba32,subventions-versees-en-2018-aux-associations-noyal-chatillon-sur-seiche,https://www.data.gouv.fr/fr/datasets/subventions-versees-en-2018-aux-associations-noyal-chatillon-sur-seiche/,37e4cf1f-4e87-4ada-86a1-4e0759b8ccdc,Export au format CSV,2018-01-16T14:33:44,,rennes-metropole-en-acces-libre-1,3 - search request,False,False,False,False,,,False,False,False
580a5749a3a7292dcfa9d1d9,bp-2016-ville-de-rennes-subventions-aux-associations,https://www.data.gouv.fr/fr/datasets/bp-2016-ville-de-rennes-subventions-aux-associations/,04f88d31-dedb-4c06-9201-571980c6be74,BP_2016_Open_DATA_Subventions.txt,2016-03-29T10:04:27,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a5749a3a7292dcfa9d1d9,bp-2016-ville-de-rennes-subventions-aux-associations,https://www.data.gouv.fr/fr/datasets/bp-2016-ville-de-rennes-subventions-aux-associations/,76d128bf-da63-4a37-9f16-d85c0f597c7c,BP_2016_Subventions.zip,2016-03-29T10:04:27,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a5749a3a7292dcfa9d1d9,bp-2016-ville-de-rennes-subventions-aux-associations,https://www.data.gouv.fr/fr/datasets/bp-2016-ville-de-rennes-subventions-aux-associations/,53722bea-2883-4ef5-8494-9dc92c18f21a,Export au format JSON,2016-03-29T10:04:27,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a5749a3a7292dcfa9d1d9,bp-2016-ville-de-rennes-subventions-aux-associations,https://www.data.gouv.fr/fr/datasets/bp-2016-ville-de-rennes-subventions-aux-associations/,c3a7bf50-6b5e-4094-ab25-31095fb6ed26,Export au format CSV,2016-03-29T10:04:27,,rennes-metropole-en-acces-libre-1,3 - search request,False,False,False,False,,,False,False,False
580a574ba3a7292dcfa9d1db,ca-2013-ville-de-rennes-subventions-exceptionnelles-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2013-ville-de-rennes-subventions-exceptionnelles-aux-associations/,58c3c517-0011-4cd3-a762-b8da53486130,Export au format JSON,2014-10-16T09:22:55,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
580a574ba3a7292dcfa9d1db,ca-2013-ville-de-rennes-subventions-exceptionnelles-aux-associations,https://www.data.gouv.fr/fr/datasets/ca-2013-ville-de-rennes-subventions-exceptionnelles-aux-associations/,786b3eb0-d8cb-48d1-acc4-9315b10dadbd,Export au format CSV,2014-10-16T09:22:55,,rennes-metropole-en-acces-libre-1,3 - search request,False,False,False,False,,,False,False,False
5da87587634f417f5655f928,liste-des-subventions-attribuees-de-plus-de-23-000-euros,https://www.data.gouv.fr/fr/datasets/liste-des-subventions-attribuees-de-plus-de-23-000-euros/,1679c32a-ec37-436f-85ab-2a19717154f9,subvention-2016-bp-fonctionnement.csv,2019-10-17T16:09:23.825000,,communaute-dagglomeration-du-val-de-fensch,3 - search request,False,False,False,False,,,False,False,False
5da87587634f417f5655f928,liste-des-subventions-attribuees-de-plus-de-23-000-euros,https://www.data.gouv.fr/fr/datasets/liste-des-subventions-attribuees-de-plus-de-23-000-euros/,d4205f57-634d-477b-960b-4a6cc3ee6fdf,subvention-2016-bp-investissement.csv,2019-10-17T16:09:51.139000,,communaute-dagglomeration-du-val-de-fensch,3 - search request,False,False,False,False,,,False,False,False
5da87587634f417f5655f928,liste-des-subventions-attribuees-de-plus-de-23-000-euros,https://www.data.gouv.fr/fr/datasets/liste-des-subventions-attribuees-de-plus-de-23-000-euros/,2985924a-9894-44e7-823f-cbbb15d44b79,subvention-2017-bp-fonctionnement.csv,2019-10-17T16:10:12.535000,,communaute-dagglomeration-du-val-de-fensch,3 - search request,False,False,False,False,,,False,False,False
5da87587634f417f5655f928,liste-des-subventions-attribuees-de-plus-de-23-000-euros,https://www.data.gouv.fr/fr/datasets/liste-des-subventions-attribuees-de-plus-de-23-000-euros/,01924449-7340-4614-8c2c-da5854febb74,subvention-2017-bp-investissement.csv,2019-10-17T16:10:34.293000,,communaute-dagglomeration-du-val-de-fensch,3 - search request,False,False,False,False,,,False,False,False
5da87587634f417f5655f928,liste-des-subventions-attribuees-de-plus-de-23-000-euros,https://www.data.gouv.fr/fr/datasets/liste-des-subventions-attribuees-de-plus-de-23-000-euros/,6e3b01c3-028c-4972-b3eb-e6fde2bb2ae3,subvention-2018-bp-fonctionnement.csv,2019-10-17T16:10:53.232000,,communaute-dagglomeration-du-val-de-fensch,3 - search request,False,False,False,False,,,False,False,False
5da87587634f417f5655f928,liste-des-subventions-attribuees-de-plus-de-23-000-euros,https://www.data.gouv.fr/fr/datasets/liste-des-subventions-attribuees-de-plus-de-23-000-euros/,051bd460-0bcd-46fe-bd23-aec734dc628c,subvention-2018-bp-investissement.csv,2019-10-17T16:11:10.438000,,communaute-dagglomeration-du-val-de-fensch,3 - search request,False,False,False,False,,,False,False,False
5da87587634f417f5655f928,liste-des-subventions-attribuees-de-plus-de-23-000-euros,https://www.data.gouv.fr/fr/datasets/liste-des-subventions-attribuees-de-plus-de-23-000-euros/,0522fd78-d935-4a52-aba6-307376399768,subvention-2019-bp-fonctionnement.csv,2019-10-17T16:11:26.769000,,communaute-dagglomeration-du-val-de-fensch,3 - search request,False,False,False,False,,,False,False,False
5da87587634f417f5655f928,liste-des-subventions-attribuees-de-plus-de-23-000-euros,https://www.data.gouv.fr/fr/datasets/liste-des-subventions-attribuees-de-plus-de-23-000-euros/,70c56174-b720-4b10-8ec1-6d453233d3ea,subvention-2019-bp-investissement.csv,2019-10-17T16:11:48.394000,,communaute-dagglomeration-du-val-de-fensch,3 - search request,False,False,False,False,,,False,False,False
5c5aa30d8b4c41676d51c592,subventions-de-plus-de-23-000-eur-versees-en-2018,https://www.data.gouv.fr/fr/datasets/subventions-de-plus-de-23-000-eur-versees-en-2018/,80a3031e-69e5-4602-b0ee-a605da734510,subventions-2018.xlsx,2019-02-06T10:04:57.991000,wrong-file-format,,3 - search request,False,False,False,False,,,False,False,False
