coll_nom,coll_siret,nature de la plage,plage en régie,COLL_NOM,COLL_SIRET,NOM,STATUT,REGIE,NUMERO_VOIE,NOM_VOIE,CODE_POSTAL,LIEU,ACCES_HANDICAP,LABEL_ HANDIPLAGE,EQUIPEMENTS,KIOSQUE VENTE A EMPORTER,INTERNET,DAT_DER_MAJ,last_modified,datagouv_resource_id,Geo Point,Geo Shape,Code Officiel Région,Code Officiel Département,Code Officiel Commune / Arrondissement Municipal,Code Officiel IRIS,Année,Type,Qualité du géocodage,Description,Catégorie,Nom Officiel Région,Nom Officiel Département,Nom Officiel EPCI,Nom Officiel Commune / Arrondissement Municipal,Code Iso 3166-3 Zone,Code Officiel EPCI
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0415488816,1.42316848882","{""type"": ""MultiPoint"", ""coordinates"": [[1.423168488817791, 50.041548881647465]]}",28,76,76255,762550101,2019,A301,Bonne,Réparation automobile et de matériel agricole,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0484693431,1.4113140426","{""type"": ""MultiPoint"", ""coordinates"": [[1.411314042602193, 50.048469343093366]]}",28,76,76255,762550102,2019,A504,Bonne,Restaurant-Restauration rapide,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0477588079,1.4187324999","{""type"": ""MultiPoint"", ""coordinates"": [[1.418732499895699, 50.04775880792451]]}",28,76,76255,762550101,2019,D232,Bonne,Infirmier,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0466045042,1.41894571079","{""type"": ""MultiPoint"", ""coordinates"": [[1.418945710786575, 50.04660450415028]]}",28,76,76255,762550101,2019,D604,Acceptable,Adultes handicapés : services d'aide,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0458850808,1.41602668378","{""type"": ""MultiPoint"", ""coordinates"": [[1.416026683777845, 50.045885080778305]]}",28,76,76255,762550102,2019,A403,Bonne,Menuisier charpentier serrurier,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0506861734,1.42092628314","{""type"": ""MultiPoint"", ""coordinates"": [[1.420926283138987, 50.05068617342399]]}",28,76,76255,762550101,2019,B203,Bonne,Boulangerie,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0493448755,1.41772765298","{""type"": ""MultiPoint"", ""coordinates"": [[1.417727652983478, 50.04934487548056]]}",28,76,76255,762550102,2019,D401,Mauvaise,Personnes âgées : hébergement,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0453565377,1.42019315106","{""type"": ""MultiPoint"", ""coordinates"": [[1.420193151059764, 50.04535653769364]]}",28,76,76255,762550101,2019,A402,Bonne,Plâtrier peintre,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0537470516,1.39196299801","{""type"": ""MultiPoint"", ""coordinates"": [[1.391962998006192, 50.053747051557664]]}",28,76,76255,762550102,2019,B302,Bonne,Magasin de vêtements,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0441716191,1.41840143921","{""type"": ""MultiPoint"", ""coordinates"": [[1.418401439207672, 50.0441716190533]]}",28,76,76255,762550101,2019,A501,Bonne,Coiffure,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.044815786,1.41686783611","{""type"": ""MultiPoint"", ""coordinates"": [[1.416867836114958, 50.044815785995084]]}",28,76,76255,762550102,2019,B302,Bonne,Magasin de vêtements,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0507433407,1.42044764447","{""type"": ""MultiPoint"", ""coordinates"": [[1.420447644469292, 50.0507433406914]]}",28,76,76255,762550101,2019,B303,Bonne,Magasin d'équipements du foyer,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0479650386,1.42316675088","{""type"": ""MultiPoint"", ""coordinates"": [[1.423166750879421, 50.04796503859546]]}",28,76,76255,762550101,2019,C104,Bonne,École élémentaire,Enseignement,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0482124793,1.41901219377","{""type"": ""MultiPoint"", ""coordinates"": [[1.419012193765576, 50.04821247930465]]}",28,76,76255,762550101,2019,D237,Bonne,Pédicure-podologue,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0515275702,1.40072993368","{""type"": ""MultiPoint"", ""coordinates"": [[1.400729933676078, 50.051527570174734]]}",28,76,76255,762550102,2019,A505,Bonne,Agence immobilière,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.04777518,1.42166945161","{""type"": ""MultiPoint"", ""coordinates"": [[1.421669451611807, 50.04777518001614]]}",28,76,76255,762550101,2019,D233,Bonne,Masseur-kinésithérapeute,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0413904479,1.42155853237","{""type"": ""MultiPoint"", ""coordinates"": [[1.421558532368551, 50.041390447850986]]}",28,76,76255,762550102,2019,A406,Bonne,Entreprise générale du bâtiment,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0540991466,1.42356931142","{""type"": ""MultiPoint"", ""coordinates"": [[1.423569311417183, 50.05409914664062]]}",28,76,76255,762550103,2019,A303,Bonne,Location auto-utilitaires légers,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0519645686,1.4208762486","{""type"": ""MultiPoint"", ""coordinates"": [[1.420876248603236, 50.05196456863621]]}",28,76,76255,762550101,2019,A506,Bonne,Pressing-Laverie automatique,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0525813555,1.4212247246","{""type"": ""MultiPoint"", ""coordinates"": [[1.421224724601543, 50.05258135553751]]}",28,76,76255,762550103,2019,G102,Bonne,Hôtel,Tourisme,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0505610437,1.42041773237","{""type"": ""MultiPoint"", ""coordinates"": [[1.420417732374972, 50.050561043736124]]}",28,76,76255,762550101,2019,B201,Bonne,Supérette,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0448026778,1.42314206894","{""type"": ""MultiPoint"", ""coordinates"": [[1.423142068936234, 50.044802677773156]]}",28,76,76255,762550101,2019,B306,Bonne,Magasin de meubles,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0506162994,1.42151357875","{""type"": ""MultiPoint"", ""coordinates"": [[1.421513578752242, 50.0506162993673]]}",28,76,76255,762550101,2019,D606,Bonne,Adultes handicapés : services de soins à domicile,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0425750291,1.40511054026","{""type"": ""MultiPoint"", ""coordinates"": [[1.405110540264783, 50.04257502912729]]}",28,76,76255,762550102,2019,A507,Acceptable,Institut de beauté-Onglerie,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0508535333,1.42114961101","{""type"": ""MultiPoint"", ""coordinates"": [[1.42114961101322, 50.05085353325745]]}",28,76,76255,762550101,2019,A507,Bonne,Institut de beauté-Onglerie,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0489444047,1.42027097382","{""type"": ""MultiPoint"", ""coordinates"": [[1.420270973821064, 50.04894440474938]]}",28,76,76255,762550101,2019,A406,Bonne,Entreprise générale du bâtiment,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0478248101,1.4192530412","{""type"": ""MultiPoint"", ""coordinates"": [[1.419253041196622, 50.04782481011105]]}",28,76,76255,762550101,2019,A501,Bonne,Coiffure,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0468569295,1.41902184259","{""type"": ""MultiPoint"", ""coordinates"": [[1.419021842586334, 50.04685692952029]]}",28,76,76255,762550101,2019,B203,Bonne,Boulangerie,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0483071937,1.41937685343","{""type"": ""MultiPoint"", ""coordinates"": [[1.419376853433168, 50.04830719371219]]}",28,76,76255,762550101,2019,B303,Bonne,Magasin d'équipements du foyer,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.056439265,1.42373603161","{""type"": ""MultiPoint"", ""coordinates"": [[1.423736031610334, 50.05643926504081]]}",28,76,76255,762550103,2019,B203,Bonne,Boulangerie,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0593397537,1.42321141866","{""type"": ""MultiPoint"", ""coordinates"": [[1.42321141866223, 50.05933975374654]]}",28,76,76255,762550103,2019,A507,Bonne,Institut de beauté-Onglerie,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.048594802,1.41902555549","{""type"": ""MultiPoint"", ""coordinates"": [[1.419025555491766, 50.04859480199082]]}",28,76,76255,762550101,2019,G104,Bonne,Information touristique,Tourisme,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0438499769,1.41991730751","{""type"": ""MultiPoint"", ""coordinates"": [[1.419917307514311, 50.04384997686426]]}",28,76,76255,762550101,2019,D301,Bonne,Pharmacie,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.050166058,1.42337792693","{""type"": ""MultiPoint"", ""coordinates"": [[1.423377926930794, 50.050166057992016]]}",28,76,76255,762550101,2019,A301,Bonne,Réparation automobile et de matériel agricole,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0542761785,1.4229034504","{""type"": ""MultiPoint"", ""coordinates"": [[1.422903450395383, 50.05427617854568]]}",28,76,76255,762550103,2019,A404,Bonne,Plombier couvreur chauffagiste,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0449599146,1.411113734","{""type"": ""MultiPoint"", ""coordinates"": [[1.411113734003234, 50.04495991455247]]}",28,76,76255,762550102,2019,C201,Bonne,Collège,Enseignement,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0479453769,1.41935141198","{""type"": ""MultiPoint"", ""coordinates"": [[1.419351411976695, 50.04794537687255]]}",28,76,76255,762550101,2019,B311,Bonne,Horlogerie-Bijouterie,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0505366112,1.42094097384","{""type"": ""MultiPoint"", ""coordinates"": [[1.420940973835795, 50.05053661118011]]}",28,76,76255,762550101,2019,B310,Bonne,Parfumerie-Cosmétique,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0533312327,1.41579522211","{""type"": ""MultiPoint"", ""coordinates"": [[1.415795222107557, 50.053331232672775]]}",28,76,76255,762550103,2019,D303,Bonne,Ambulance,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0458446361,1.42394397259","{""type"": ""MultiPoint"", ""coordinates"": [[1.423943972585108, 50.04584463612416]]}",28,76,76255,762550101,2019,A304,Bonne,École de conduite,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0484579864,1.41503162001","{""type"": ""MultiPoint"", ""coordinates"": [[1.415031620014474, 50.04845798638433]]}",28,76,76255,762550101,2019,D201,Bonne,Médecin généraliste,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0496077775,1.4227237695","{""type"": ""MultiPoint"", ""coordinates"": [[1.422723769499026, 50.04960777748783]]}",28,76,76255,762550101,2019,C104,Bonne,École élémentaire,Enseignement,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0400257024,1.41634939422","{""type"": ""MultiPoint"", ""coordinates"": [[1.416349394217661, 50.04002570242032]]}",28,76,76255,762550102,2019,A405,Mauvaise,Électricien,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0473243156,1.41937588281","{""type"": ""MultiPoint"", ""coordinates"": [[1.419375882806919, 50.04732431560122]]}",28,76,76255,762550101,2019,A405,Bonne,Électricien,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0437347972,1.41418327286","{""type"": ""MultiPoint"", ""coordinates"": [[1.414183272861648, 50.04373479716693]]}",28,76,76255,762550102,2019,C101,Bonne,École maternelle,Enseignement,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0512705071,1.4208333516","{""type"": ""MultiPoint"", ""coordinates"": [[1.420833351604121, 50.05127050713667]]}",28,76,76255,762550101,2019,D602,Acceptable,Enfants handicapés : services à domicile ou ambulatoires,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0486554554,1.42026739657","{""type"": ""MultiPoint"", ""coordinates"": [[1.420267396572841, 50.04865545535554]]}",28,76,76255,762550101,2019,B304,Bonne,Magasin de chaussures,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.046817048,1.42188111014","{""type"": ""MultiPoint"", ""coordinates"": [[1.421881110142447, 50.04681704800825]]}",28,76,76255,762550101,2019,A505,Bonne,Agence immobilière,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0429660715,1.41986610169","{""type"": ""MultiPoint"", ""coordinates"": [[1.419866101686444, 50.04296607149198]]}",28,76,76255,762550102,2019,A403,Bonne,Menuisier charpentier serrurier,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.047088888,1.42352943467","{""type"": ""MultiPoint"", ""coordinates"": [[1.42352943466727, 50.04708888797411]]}",28,76,76255,762550101,2019,A501,Bonne,Coiffure,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0466045042,1.41894571079","{""type"": ""MultiPoint"", ""coordinates"": [[1.418945710786575, 50.04660450415028]]}",28,76,76255,762550101,2019,D403,Acceptable,Personnes âgées : services d'aide,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0453728545,1.4198072042","{""type"": ""MultiPoint"", ""coordinates"": [[1.419807204201029, 50.0453728544808]]}",28,76,76255,762550101,2019,D235,Bonne,Orthophoniste,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0514703045,1.4205132314","{""type"": ""MultiPoint"", ""coordinates"": [[1.420513231402103, 50.05147030445645]]}",28,76,76255,762550101,2019,D702,Bonne,Aide sociale à l'enfance : action éducative,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0484579864,1.41503162001","{""type"": ""MultiPoint"", ""coordinates"": [[1.415031620014474, 50.04845798638433]]}",28,76,76255,762550101,2019,D237,Bonne,Pédicure-podologue,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0483330374,1.42010651707","{""type"": ""MultiPoint"", ""coordinates"": [[1.420106517070436, 50.04833303742972]]}",28,76,76255,762550101,2019,A502,Bonne,Vétérinaire,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0507433407,1.42044764447","{""type"": ""MultiPoint"", ""coordinates"": [[1.420447644469292, 50.0507433406914]]}",28,76,76255,762550101,2019,B312,Bonne,Fleuriste-Jardinerie-Animalerie,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.057789945,1.4107799895","{""type"": ""MultiPoint"", ""coordinates"": [[1.410779989499219, 50.057789944957236]]}",28,76,76255,762550103,2019,F113,Bonne,Terrains de grands jeux,"Sports, loisirs et culture",Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.055291227,1.41587380503","{""type"": ""MultiPoint"", ""coordinates"": [[1.41587380503126, 50.05529122697812]]}",28,76,76255,762550103,2019,D233,Mauvaise,Masseur-kinésithérapeute,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.046694003,1.41871079263","{""type"": ""MultiPoint"", ""coordinates"": [[1.418710792631462, 50.04669400295891]]}",28,76,76255,762550101,2019,A504,Bonne,Restaurant-Restauration rapide,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0481930087,1.41932752988","{""type"": ""MultiPoint"", ""coordinates"": [[1.419327529883905, 50.04819300868314]]}",28,76,76255,762550101,2019,B301,Bonne,Librairie papeterie journaux,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
