dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,error_type,resource_found_by,initial_version_name,organization_or_owner,is_valid_v_0.1.0,is_valid_v_0.2.0,is_valid_v_0.2.1,is_valid_v_0.2.2,is_valid_v_0.2.3,is_valid_v_0.3.0,is_valid_v_0.3.1,is_valid_one_version,most_recent_valid_version
6149e3e1620751d2cde58105,Environnement - Plan vélo départemental du Calvados - Calvados,environnement-plan-velo-departemental-du-calvados-calvados,https://www.data.gouv.fr/fr/datasets/environnement-plan-velo-departemental-du-calvados-calvados/,fbdacd08-243a-4401-b050-8467e206e3ca,XLSX - Plan Vélo Schéma Directeur,https://data.calvados.fr/environnement/env_velo.planvelo_schemadirecteur.xlsx,2021-09-21T15:56:55.490000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
5f46123cdd5932e8d0e1eb0c,TRACE DE LA VOIE VERTE SUR L'AGGLOMERATION D'ANNEMASSE,trace-de-la-voie-verte-sur-lagglomeration-dannemasse,https://www.data.gouv.fr/fr/datasets/trace-de-la-voie-verte-sur-lagglomeration-dannemasse/,52ef05b4-c8e7-4bba-8e7a-4341d7e5e0d1,metadonnees-voie-verte-30092021.xls,https://static.data.gouv.fr/resources/trace-de-la-voie-verte-sur-lagglomeration-dannemasse/20210930-155740/metadonnees-voie-verte-30092021.xls,2021-09-30T15:57:41.162000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
5f46123cdd5932e8d0e1eb0c,TRACE DE LA VOIE VERTE SUR L'AGGLOMERATION D'ANNEMASSE,trace-de-la-voie-verte-sur-lagglomeration-dannemasse,https://www.data.gouv.fr/fr/datasets/trace-de-la-voie-verte-sur-lagglomeration-dannemasse/,95f16849-ec9a-42a5-9676-61445760c156,metadonnees-voie-verte-30092021.xml,https://static.data.gouv.fr/resources/trace-de-la-voie-verte-sur-lagglomeration-dannemasse/20210930-155741/metadonnees-voie-verte-30092021.xml,2021-09-30T15:57:41.578000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
5f46123cdd5932e8d0e1eb0c,TRACE DE LA VOIE VERTE SUR L'AGGLOMERATION D'ANNEMASSE,trace-de-la-voie-verte-sur-lagglomeration-dannemasse,https://www.data.gouv.fr/fr/datasets/trace-de-la-voie-verte-sur-lagglomeration-dannemasse/,2e038eb6-d7ce-4fce-a7df-a98d9cca7000,voie-verte-aa-30092021.zip,https://static.data.gouv.fr/resources/trace-de-la-voie-verte-sur-lagglomeration-dannemasse/20210930-155744/voie-verte-aa-30092021.zip,2021-09-30T15:58:02.310000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
5f46123cdd5932e8d0e1eb0c,TRACE DE LA VOIE VERTE SUR L'AGGLOMERATION D'ANNEMASSE,trace-de-la-voie-verte-sur-lagglomeration-dannemasse,https://www.data.gouv.fr/fr/datasets/trace-de-la-voie-verte-sur-lagglomeration-dannemasse/,09289e44-ce48-46f3-9352-bc6abce4c1cf,descriptif-champs-voie-verte-30092021.xlsx,https://static.data.gouv.fr/resources/trace-de-la-voie-verte-sur-lagglomeration-dannemasse/20210930-155747/descriptif-champs-voie-verte-30092021.xlsx,2021-09-30T15:57:47.934000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
60a37b7f303fdf4f2654b73d,Aménagements cyclables France Métropolitaine,amenagements-cyclables-france-metropolitaine,https://www.data.gouv.fr/fr/datasets/amenagements-cyclables-france-metropolitaine/,3c478b0c-e8b5-48fc-a543-9739f2abb4dd,france-20210708.geojson,https://static.data.gouv.fr/resources/amenagements-cyclables-france-metropolitaine/20210708-104139/france-20210708.geojson,2021-07-08T10:41:55.006000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
60a37b7f303fdf4f2654b73d,Aménagements cyclables France Métropolitaine,amenagements-cyclables-france-metropolitaine,https://www.data.gouv.fr/fr/datasets/amenagements-cyclables-france-metropolitaine/,435be0d2-ccd8-4cb6-be76-803e583ffd81,france-20210802.geojson,https://static.data.gouv.fr/resources/amenagements-cyclables-france-metropolitaine/20210802-133100/france-20210802.geojson,2021-08-02T13:31:16.657000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
60a37b7f303fdf4f2654b73d,Aménagements cyclables France Métropolitaine,amenagements-cyclables-france-metropolitaine,https://www.data.gouv.fr/fr/datasets/amenagements-cyclables-france-metropolitaine/,7a83521e-41b1-4a41-b788-40adb2b4d5c7,france-20210901.geojson,https://static.data.gouv.fr/resources/amenagements-cyclables-france-metropolitaine/20210901-142610/france-20210901.geojson,2021-09-01T14:26:25.999000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
60a37b7f303fdf4f2654b73d,Aménagements cyclables France Métropolitaine,amenagements-cyclables-france-metropolitaine,https://www.data.gouv.fr/fr/datasets/amenagements-cyclables-france-metropolitaine/,0100b02a-6ccb-4720-a6d5-c9831efe7df2,france-20210518.geojson,https://static.data.gouv.fr/resources/amenagements-cyclables-france-metropolitaine/20210518-103404/france.geojson,2021-07-06T10:19:36.133000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
60a67c26518959a328ea81ef,Aménagements cyclables de Montpellier Méditerranée Métropole,amenagements-cyclables-de-montpellier-mediterranee-metropole,https://www.data.gouv.fr/fr/datasets/amenagements-cyclables-de-montpellier-mediterranee-metropole/,9ca17d67-3ba3-410b-9e32-6ac7948c3e06,osm-mmm-bnac.geojson,https://static.data.gouv.fr/resources/amenagements-cyclables-de-montpellier-mediterranee-metropole/20210615-141352/osm-mmm-bnac.geojson,2021-06-15T14:13:54.624000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
6131ccabca00828d06b48cd8,amenagementcyclable_clcl.geojson,amenagementcyclable-clcl-geojson,https://www.data.gouv.fr/fr/datasets/amenagementcyclable-clcl-geojson/,ffbd75ac-8e9b-45c2-984d-97599d33d00d,amenagementcyclable-clcl.geojson,https://static.data.gouv.fr/resources/amenagementcyclable-clcl-geojson/20210929-134807/amenagementcyclable-clcl.geojson,2021-09-29T13:48:18.824000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
612cf08d512e660091165640,Aménagements Cyclables Ouest Cornouaille,amenagements-cyclables-ouest-cornouaille,https://www.data.gouv.fr/fr/datasets/amenagements-cyclables-ouest-cornouaille/,b11dffe1-dcf9-438e-99bb-23cca0a6761a,amenagementcyclable-sioca.geojson,https://static.data.gouv.fr/resources/amenagements-cyclables-ouest-cornouaille/20210830-165210/amenagementcyclable-sioca.geojson,2021-08-30T16:58:36.084000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
612cf08d512e660091165640,Aménagements Cyclables Ouest Cornouaille,amenagements-cyclables-ouest-cornouaille,https://www.data.gouv.fr/fr/datasets/amenagements-cyclables-ouest-cornouaille/,258e4506-d834-408b-83c7-105f563df19a,Schéma de données : Aménagements Cyclables,https://github.com/etalab/schema-amenagements-cyclables,2021-08-30T16:58:19.400000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
6149e1f4c3efe43d3723fe29,Environnement - Boucles du plan vélo départemental  - Calvados,environnement-boucles-du-plan-velo-departemental-calvados,https://www.data.gouv.fr/fr/datasets/environnement-boucles-du-plan-velo-departemental-calvados/,1d1a918f-2d44-45a5-b6cb-987316735800,Geojson - Boucles du plan vélo départemental,https://data.calvados.fr/environnement/env_velo.planvelo_boucles.geojson,2021-09-21T15:51:20.037000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
6149e1f4c3efe43d3723fe29,Environnement - Boucles du plan vélo départemental  - Calvados,environnement-boucles-du-plan-velo-departemental-calvados,https://www.data.gouv.fr/fr/datasets/environnement-boucles-du-plan-velo-departemental-calvados/,f6d56dcc-c681-41f8-9447-8f83234a9ef6,XLSX - Boucles du plan vélo départemental,https://data.calvados.fr/environnement/env_velo.planvelo_boucles.xlsx,2021-09-21T15:50:09.545000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
6149e3e1620751d2cde58105,Environnement - Plan vélo départemental du Calvados - Calvados,environnement-plan-velo-departemental-du-calvados-calvados,https://www.data.gouv.fr/fr/datasets/environnement-plan-velo-departemental-du-calvados-calvados/,3afd80b8-e89e-4340-a449-50eb2f3a4c61,Geojson - Plan vélo Schéma directeur,https://data.calvados.fr/environnement/env_velo.planvelo_schemadirecteur.geojson,2021-09-21T15:55:19.403000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
60a37b7f303fdf4f2654b73d,Aménagements cyclables France Métropolitaine,amenagements-cyclables-france-metropolitaine,https://www.data.gouv.fr/fr/datasets/amenagements-cyclables-france-metropolitaine/,24ac6e64-29c5-4154-b8f8-1758be01f21e,france-20211001.geojson,https://static.data.gouv.fr/resources/amenagements-cyclables-france-metropolitaine/20211001-072932/france-20211001.geojson,2021-10-01T07:29:48.989000,wrong-file-format,1 - schema request,,,False,False,False,False,False,False,False,False,
5d046fc19ce2e75addda144b,Stationnement vélo en Île-de-France,stationnement-velo-en-ile-de-france-1,https://www.data.gouv.fr/fr/datasets/stationnement-velo-en-ile-de-france-1/,587fbae5-3b88-44d3-8099-2f4a3304ec04,metadonnees_stationnement_velo_en_Ile-de-France.pdf,https://data.iledefrance.fr/api/datasets/1.0/stationnement-velo-en-ile-de-france/attachments/metadonnees_stationnement_velo_en_ile_de_france_pdf,2019-06-14T16:33:26,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5ebe141e0000e593678e4418,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-2,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-2/,cf4c8c24-5a2b-4eff-9f0e-10cd28f77c57,amenagements-velo-en-ile-de-france_2020_01.zip,https://data.iledefrance.fr/api/datasets/1.0/amenagements-velo-en-ile-de-france0/attachments/amenagements_velo_en_ile_de_france_2020_01_zip,2020-02-12T16:31:22,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5ebe141e0000e593678e4418,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-2,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-2/,62257a89-8b17-4b12-8068-7f290fc8d6c5,metadonnees_amenagements_velo_en_Ile-de-France.pdf,https://data.iledefrance.fr/api/datasets/1.0/amenagements-velo-en-ile-de-france0/attachments/metadonnees_amenagements_velo_en_ile_de_france_pdf,2020-02-12T16:31:22,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5ebe141e0000e593678e4418,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-2,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-2/,aecefd42-aea8-4cc2-9c48-8cec3dd8e99d,amenagements-velo-en-ile-de-france_2019_06.zip,https://data.iledefrance.fr/api/datasets/1.0/amenagements-velo-en-ile-de-france0/alternative_exports/amenagements_velo_en_ile_de_france_2019_06_zip,2020-02-12T16:31:22,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5ebe141e0000e593678e4418,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-2,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-2/,33d97256-1829-41d3-b7b5-56e490846b85,Export au format GeoJSON,https://data.iledefrance.fr/explore/dataset/amenagements-velo-en-ile-de-france0/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2020-02-12T16:31:22,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5ebe141e0000e593678e4418,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-2,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-2/,af085841-66b1-47f1-86a0-66bffc43c944,Export au format JSON,https://data.iledefrance.fr/explore/dataset/amenagements-velo-en-ile-de-france0/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2020-02-12T16:31:22,,3 - search request,,region-ile-de-france,False,False,False,False,False,False,False,False,
5ebe141e0000e593678e4418,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-2,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-2/,8b2facd7-ac64-4c77-a0e8-27a6aef7f57c,Export au format CSV,https://data.iledefrance.fr/explore/dataset/amenagements-velo-en-ile-de-france0/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2020-02-12T16:31:22,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5d046fc19ce2e75addda144b,Stationnement vélo en Île-de-France,stationnement-velo-en-ile-de-france-1,https://www.data.gouv.fr/fr/datasets/stationnement-velo-en-ile-de-france-1/,09d83c55-9fa6-4a48-a751-14329d516619,Export au format Shapefile,https://data.iledefrance.fr/explore/dataset/stationnement-velo-en-ile-de-france/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2019-06-14T16:33:26,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5d0da8cb06e3e737c1c89a4c,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-1,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-1/,17043aef-72cf-4c0a-9c6f-599c1395933d,amenagements-velo-en-ile-de-france-2020-05.zip,https://data.iledefrance.fr/api/datasets/1.0/amenagements-velo-en-ile-de-france/alternative_exports/amenagements_velo_en_ile_de_france_2020_05_zip,2019-02-12T11:18:34,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5d046fc19ce2e75addda144b,Stationnement vélo en Île-de-France,stationnement-velo-en-ile-de-france-1,https://www.data.gouv.fr/fr/datasets/stationnement-velo-en-ile-de-france-1/,9b0ffd45-979c-4600-9f9f-853bc7f5b466,Export au format JSON,https://data.iledefrance.fr/explore/dataset/stationnement-velo-en-ile-de-france/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2019-06-14T16:33:26,,3 - search request,,region-ile-de-france,False,False,False,False,False,False,False,False,
5d046fc19ce2e75addda144b,Stationnement vélo en Île-de-France,stationnement-velo-en-ile-de-france-1,https://www.data.gouv.fr/fr/datasets/stationnement-velo-en-ile-de-france-1/,e9872b5c-e834-422d-9f04-0c0ebb0d4e59,Export au format CSV,https://data.iledefrance.fr/explore/dataset/stationnement-velo-en-ile-de-france/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2019-06-14T16:33:26,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5d0da8cb06e3e737c1c89a4c,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-1,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-1/,0ecbc2a3-48ff-4849-a5bd-a2c6ccb3e733,amenagements-velo-en-ile-de-france-2021_07_rgf93.zip,https://data.iledefrance.fr/api/datasets/1.0/amenagements-velo-en-ile-de-france/attachments/amenagements_velo_en_ile_de_france_2021_07_rgf93_zip,2019-02-12T11:18:34,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5d0da8cb06e3e737c1c89a4c,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-1,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-1/,8382ab21-2acb-4e75-9146-2bcb05d431ca,amenagements-velo-en-ile-de-france_2021_03.zip,https://data.iledefrance.fr/api/datasets/1.0/amenagements-velo-en-ile-de-france/attachments/amenagements_velo_en_ile_de_france_2021_03_zip,2019-02-12T11:18:34,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5d0da8cb06e3e737c1c89a4c,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-1,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-1/,a2ab3784-ca3b-4f9d-ae52-8a7f09780d2d,amenagements-velo-en-ile-de-france-2020_12.zip,https://data.iledefrance.fr/api/datasets/1.0/amenagements-velo-en-ile-de-france/attachments/amenagements_velo_en_ile_de_france_2020_12_zip,2019-02-12T11:18:34,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5d0da8cb06e3e737c1c89a4c,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-1,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-1/,ff61393a-feea-42f0-ab74-effd7e33d222,amenagements-velo-en-ile-de-france-2020-05.zip,https://data.iledefrance.fr/api/datasets/1.0/amenagements-velo-en-ile-de-france/attachments/amenagements_velo_en_ile_de_france_2020_05_zip,2019-02-12T11:18:34,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5ebe141e0000e593678e4418,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-2,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-2/,fe3ac511-b262-4754-922d-b1c890f76409,amenagements-velo-en-ile-de-france-2020-05.zip,https://data.iledefrance.fr/api/datasets/1.0/amenagements-velo-en-ile-de-france0/alternative_exports/amenagements_velo_en_ile_de_france_2020_05_zip,2020-02-12T16:31:22,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5d046fc19ce2e75addda144b,Stationnement vélo en Île-de-France,stationnement-velo-en-ile-de-france-1,https://www.data.gouv.fr/fr/datasets/stationnement-velo-en-ile-de-france-1/,095bb6ec-99bd-40ce-826a-0c0acbe18b23,Export au format GeoJSON,https://data.iledefrance.fr/explore/dataset/stationnement-velo-en-ile-de-france/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2019-06-14T16:33:26,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5ebe141e0000e593678e4418,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-2,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-2/,2a360445-84e6-48c9-bd5d-2ec3991ea7ba,amenagements-velo-en-ile-de-france-2020-05.zip,https://data.iledefrance.fr/api/datasets/1.0/amenagements-velo-en-ile-de-france0/attachments/amenagements_velo_en_ile_de_france_2020_05_zip,2020-02-12T16:31:22,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e29ce2e70433cc53f4,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france/,3ce403c4-3f6e-42c5-9b0b-23d99f672786,Export au format CSV,http://opendata.stif.info/explore/dataset/amenagements-velo-en-ile-de-france/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2021-08-04T14:28:49,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5ebe141e0000e593678e4418,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-2,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-2/,ed87b7d6-4dc9-418f-ad40-292f2710102c,amenagements-velo-en-ile-de-france_2021_03.zip,https://data.iledefrance.fr/api/datasets/1.0/amenagements-velo-en-ile-de-france0/attachments/amenagements_velo_en_ile_de_france_2021_03_zip,2020-02-12T16:31:22,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e29ce2e70433cc53f4,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france/,ceeb0d77-fe5b-45e3-807c-0a6b1aca3702,amenagements-velo-en-ile-de-france-2020-05.zip,http://opendata.stif.info/api/datasets/1.0/amenagements-velo-en-ile-de-france/attachments/amenagements_velo_en_ile_de_france_2020_05_zip,2020-10-07T08:47:12.707000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e29ce2e70433cc53f4,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france/,fedb6bdb-4e5b-4a4d-ab5e-51428d2bda28,amenagements-velo-en-ile-de-france-2020-05.zip,http://opendata.stif.info/api/datasets/1.0/amenagements-velo-en-ile-de-france/alternative_exports/amenagements_velo_en_ile_de_france_2020_05_zip,2021-03-10T14:46:33,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e29ce2e70433cc53f4,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france/,44f9c4b8-3643-4379-8ead-c58c93c970c6,amenagements-velo-en-ile-de-france_2020_01.zip,http://opendata.stif.info/api/datasets/1.0/amenagements-velo-en-ile-de-france/attachments/amenagements_velo_en_ile_de_france_2020_01_zip,2020-02-12T11:24:11.302000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e29ce2e70433cc53f4,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france/,743181be-c7cf-46f8-b07c-a1cf1add54c0,amenagements-velo-en-ile-de-france_2019_10.zip,http://opendata.stif.info/api/datasets/1.0/amenagements-velo-en-ile-de-france/attachments/amenagements_velo_en_ile_de_france_2019_10_zip,2019-06-14T09:17:45,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e29ce2e70433cc53f4,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france/,90e6ff55-5896-4b9b-b439-5907a5e07065,amenagements-velo-en-ile-de-france_2019_06.zip,http://opendata.stif.info/api/datasets/1.0/amenagements-velo-en-ile-de-france/attachments/amenagements_velo_en_ile_de_france_2019_06_zip,2019-06-14T09:17:45,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e29ce2e70433cc53f4,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france/,2514ff1e-a5dd-48fa-ab13-b58cec45f9ba,amenagements-velo-en-ile-de-france_2019_06.zip,http://opendata.stif.info/api/datasets/1.0/amenagements-velo-en-ile-de-france/alternative_exports/amenagements_velo_en_ile_de_france_2019_06_zip,2020-02-12T11:24:11.302000,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e29ce2e70433cc53f4,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france/,552c88b3-a4ac-47d3-a6ee-9167bf6b6448,metadonnees_amenagements_velo_en_Ile-de-France.pdf,http://opendata.stif.info/api/datasets/1.0/amenagements-velo-en-ile-de-france/attachments/metadonnees_amenagements_velo_en_ile_de_france_pdf,2021-08-04T14:28:49,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e29ce2e70433cc53f4,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france/,ba772817-d5b0-4d2a-b199-3a74425eb6ed,amenagements-velo-en-ile-de-france.zip,http://opendata.stif.info/api/datasets/1.0/amenagements-velo-en-ile-de-france/attachments/amenagements_velo_en_ile_de_france_zip,2019-02-04T16:16:08,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e29ce2e70433cc53f4,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france/,85d42d66-2f4c-48cf-a6ee-8a5efaba8ed7,Export au format GeoJSON,http://opendata.stif.info/explore/dataset/amenagements-velo-en-ile-de-france/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2021-08-04T14:28:49,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e29ce2e70433cc53f4,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france/,2b88974e-1d94-4f1a-8ee9-13e470629a31,Export au format JSON,http://opendata.stif.info/explore/dataset/amenagements-velo-en-ile-de-france/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2021-08-04T14:28:49,,3 - search request,,ile-de-france-mobilites,False,False,False,False,False,False,False,False,
5d0da8cb06e3e737c1c89a4c,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-1,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-1/,608db594-d8ae-4f87-a2c9-5c2949fa4925,amenagements-velo-en-ile-de-france_2020_01.zip,https://data.iledefrance.fr/api/datasets/1.0/amenagements-velo-en-ile-de-france/attachments/amenagements_velo_en_ile_de_france_2020_01_zip,2019-02-12T11:18:34,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e906e3e7246e232bba,Stationnement vélo en Île-de-France,stationnement-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/stationnement-velo-en-ile-de-france/,8202b994-1be6-40ab-ad64-7bd5d7217f85,metadonnees_stationnement_velo_en_Ile-de-France.pdf,http://opendata.stif.info/api/datasets/1.0/stationnement-velo-en-ile-de-france/attachments/metadonnees_stationnement_velo_en_ile_de_france_pdf,2021-08-04T14:30:17,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e906e3e7246e232bba,Stationnement vélo en Île-de-France,stationnement-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/stationnement-velo-en-ile-de-france/,724a4bcf-1a63-4a7c-8510-ef8ae8155c11,Export au format Shapefile,http://opendata.stif.info/explore/dataset/stationnement-velo-en-ile-de-france/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2021-08-04T14:30:17,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e906e3e7246e232bba,Stationnement vélo en Île-de-France,stationnement-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/stationnement-velo-en-ile-de-france/,c6de4da1-ac94-45fd-837a-5459c69ed733,Export au format GeoJSON,http://opendata.stif.info/explore/dataset/stationnement-velo-en-ile-de-france/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2021-08-04T14:30:17,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5c5911e906e3e7246e232bba,Stationnement vélo en Île-de-France,stationnement-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/stationnement-velo-en-ile-de-france/,5597f04f-bad6-4b8f-84a8-72e405d4e0cc,Export au format JSON,http://opendata.stif.info/explore/dataset/stationnement-velo-en-ile-de-france/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2021-08-04T14:30:17,,3 - search request,,ile-de-france-mobilites,False,False,False,False,False,False,False,False,
5c5911e906e3e7246e232bba,Stationnement vélo en Île-de-France,stationnement-velo-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/stationnement-velo-en-ile-de-france/,94dcd8ca-8400-4f8e-a738-ffacce19bb42,Export au format CSV,http://opendata.stif.info/explore/dataset/stationnement-velo-en-ile-de-france/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2021-08-04T14:30:17,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
5ebe141e0000e593678e4418,Aménagements vélo en Île-de-France,amenagements-velo-en-ile-de-france-2,https://www.data.gouv.fr/fr/datasets/amenagements-velo-en-ile-de-france-2/,d59b175d-65c7-4917-9848-04ac86409447,amenagements-velo-en-ile-de-france-2021_07_rgf93.zip,https://data.iledefrance.fr/api/datasets/1.0/amenagements-velo-en-ile-de-france0/attachments/amenagements_velo_en_ile_de_france_2021_07_rgf93_zip,2020-02-12T16:31:22,wrong-file-format,3 - search request,,,False,False,False,False,False,False,False,False,
