dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,error_type,organization_or_owner,resource_found_by,initial_version_name,is_valid_v_1.0.1,is_valid_v_1.0.2,is_valid_one_version,most_recent_valid_version,is_downloaded,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop,resource_schema_update_success,producer_notification_success,schema_name,is_schema_version_updated,is_schema_added,is_schema_dropped
5c70a7f206e3e755537bb849,Localisation des défibrillateurs municipaux (DAE) - Ville de Lorient,localisation-des-defibrillateurs-municipaux-dae-ville-de-lorient,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-municipaux-dae-ville-de-lorient/,e1d0ee18-1f2e-481d-9abe-a1ccc327bf05,Export au format Shapefile,https://sdem.opendatasoft.com/explore/dataset/localisation-des-defibrillateurs-municipaux-dae-ville-de-lorient/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2021-08-31T22:05:39,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5d26ec979ce2e73529f50c5e,Inventaire des Défibrillateurs Automatisés Externes (DAE) dans le Gers,inventaire-des-defibrillateurs-automatises-externes-dae-dans-le-gers-1,https://demo.data.gouv.fr/fr/datasets/inventaire-des-defibrillateurs-automatises-externes-dae-dans-le-gers-1/,c71fbe27-b6ae-44f1-af47-a2d0d83052c6,Export au format CSV,https://data.gers.fr/explore/dataset/inventaire-des-defibrillateurs-automatises-externes-dans-le-gers/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2020-02-27T14:36:10,,departement-du-gers,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5d26ec979ce2e73529f50c5e,Inventaire des Défibrillateurs Automatisés Externes (DAE) dans le Gers,inventaire-des-defibrillateurs-automatises-externes-dae-dans-le-gers-1,https://demo.data.gouv.fr/fr/datasets/inventaire-des-defibrillateurs-automatises-externes-dae-dans-le-gers-1/,a8754a39-5879-4709-8214-c1cf34a1e401,Export au format JSON,https://data.gers.fr/explore/dataset/inventaire-des-defibrillateurs-automatises-externes-dans-le-gers/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2020-02-27T14:36:10,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5d26ec979ce2e73529f50c5e,Inventaire des Défibrillateurs Automatisés Externes (DAE) dans le Gers,inventaire-des-defibrillateurs-automatises-externes-dae-dans-le-gers-1,https://demo.data.gouv.fr/fr/datasets/inventaire-des-defibrillateurs-automatises-externes-dae-dans-le-gers-1/,7b568f47-3d2a-483a-a845-457aa486e38f,Export au format GeoJSON,https://data.gers.fr/explore/dataset/inventaire-des-defibrillateurs-automatises-externes-dans-le-gers/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2020-02-27T14:36:10,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5d26ec979ce2e73529f50c5e,Inventaire des Défibrillateurs Automatisés Externes (DAE) dans le Gers,inventaire-des-defibrillateurs-automatises-externes-dae-dans-le-gers-1,https://demo.data.gouv.fr/fr/datasets/inventaire-des-defibrillateurs-automatises-externes-dae-dans-le-gers-1/,479b8047-f8e3-4536-9a07-12f96c9a3cd7,Export au format Shapefile,https://data.gers.fr/explore/dataset/inventaire-des-defibrillateurs-automatises-externes-dans-le-gers/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2020-02-27T14:36:10,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5c70a7f206e3e755537bb849,Localisation des défibrillateurs municipaux (DAE) - Ville de Lorient,localisation-des-defibrillateurs-municipaux-dae-ville-de-lorient,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-municipaux-dae-ville-de-lorient/,08414051-0178-47a4-aab6-61ac1c2ad52b,Export au format CSV,https://sdem.opendatasoft.com/explore/dataset/localisation-des-defibrillateurs-municipaux-dae-ville-de-lorient/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2021-08-31T22:05:39,,ville-de-lorient,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cac5d4e9ce2e71425bc8897,Localisation des défibrillateurs sur la commune d'Anglet,localisation-des-defibrillateurs-sur-la-commune-danglet,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-sur-la-commune-danglet/,8854fbcf-00f5-4764-83bf-1cdc12186aff,Export au format CSV,https://anglet-opendatapaysbasque.opendatasoft.com/explore/dataset/localisation-des-defibrillateurs-sur-la-commune-danglet/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2021-01-15T14:22:55,,mairie-danglet,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cac5d4e9ce2e71425bc8897,Localisation des défibrillateurs sur la commune d'Anglet,localisation-des-defibrillateurs-sur-la-commune-danglet,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-sur-la-commune-danglet/,dd0752e2-0413-492e-a86c-32acc8e24ab4,Export au format GeoJSON,https://anglet-opendatapaysbasque.opendatasoft.com/explore/dataset/localisation-des-defibrillateurs-sur-la-commune-danglet/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2021-01-15T14:22:55,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cac5d4e9ce2e71425bc8897,Localisation des défibrillateurs sur la commune d'Anglet,localisation-des-defibrillateurs-sur-la-commune-danglet,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-sur-la-commune-danglet/,6616ce36-0612-4c32-b8e2-14c1fd429f05,Export au format Shapefile,https://anglet-opendatapaysbasque.opendatasoft.com/explore/dataset/localisation-des-defibrillateurs-sur-la-commune-danglet/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2021-01-15T14:22:55,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cac5d4e9ce2e71425bc8897,Localisation des défibrillateurs sur la commune d'Anglet,localisation-des-defibrillateurs-sur-la-commune-danglet,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-sur-la-commune-danglet/,b698ed5f-c658-4dd9-a58f-0e8d7027b7e1,DEFIBRILLATEURS.zip,https://anglet-opendatapaysbasque.opendatasoft.com/api/datasets/1.0/localisation-des-defibrillateurs-sur-la-commune-danglet/attachments/defibrillateurs_zip,2021-01-15T14:22:55,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
602fb4706466cc63797ce5a3,Carrières-sous-Poissy - DAE,carrieres-sous-poissy-dae,https://demo.data.gouv.fr/fr/datasets/carrieres-sous-poissy-dae/,d8e08859-f23a-4bb9-bb26-6b2b614f2dec,Export au format CSV,https://gpseo.opendatasoft.com/explore/dataset/carrieres-sous-poissy-dae/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2021-02-18T17:33:31,,carrieres-sous-poissy,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
602fb4706466cc63797ce5a3,Carrières-sous-Poissy - DAE,carrieres-sous-poissy-dae,https://demo.data.gouv.fr/fr/datasets/carrieres-sous-poissy-dae/,b3fe4ae7-a31c-44a3-bbac-1f9b3fa9108d,Export au format JSON,https://gpseo.opendatasoft.com/explore/dataset/carrieres-sous-poissy-dae/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2021-02-18T17:33:31,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
602fb4706466cc63797ce5a3,Carrières-sous-Poissy - DAE,carrieres-sous-poissy-dae,https://demo.data.gouv.fr/fr/datasets/carrieres-sous-poissy-dae/,484d15e3-134d-413f-8301-ea311b11ed5f,Défibrillateurs-Automatisés.pdf,https://gpseo.opendatasoft.com/api/datasets/1.0/carrieres-sous-poissy-dae/attachments/defibrillateurs_automatises_pdf,2021-02-18T17:33:31,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
602fb4706466cc63797ce5a3,Carrières-sous-Poissy - DAE,carrieres-sous-poissy-dae,https://demo.data.gouv.fr/fr/datasets/carrieres-sous-poissy-dae/,c9bcca02-820c-44bc-9e78-68d247db24e4,Export au format GeoJSON,https://gpseo.opendatasoft.com/explore/dataset/carrieres-sous-poissy-dae/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2021-02-18T17:33:31,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cac5d4e9ce2e71425bc8897,Localisation des défibrillateurs sur la commune d'Anglet,localisation-des-defibrillateurs-sur-la-commune-danglet,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-sur-la-commune-danglet/,f1a89a7a-3797-4a3e-b78e-a5ce70d8e784,Export au format JSON,https://anglet-opendatapaysbasque.opendatasoft.com/explore/dataset/localisation-des-defibrillateurs-sur-la-commune-danglet/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2021-01-15T14:22:55,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5bbf551c8b4c41453c8917c2,Défibrillateurs,defibrillateurs-12,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-12/,cd643d1c-c5be-4097-bfa8-b1d0b805e42c,open-data-defibrillateurs.csv,https://static.data.gouv.fr/resources/defibrillateurs-12/20190328-111518/open-data-defibrillateurs.csv,2019-03-28T11:15:20.968000,,mairie-du-plessis-trevise,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5addf594c751df48fa763949,Bâtiments publics équipés de défibrillateurs à Paris,batiments-publics-equipes-de-defibrillateurs-a-paris,https://demo.data.gouv.fr/fr/datasets/batiments-publics-equipes-de-defibrillateurs-a-paris/,d2b94d3d-977d-4dcb-ab8c-77e2568de736,defibrillateurs-paris.geocoded.csv,https://static.data.gouv.fr/resources/batiments-publics-equipes-de-defibrillateurs-a-paris/20180423-170314/defibrillateurs-paris.geocoded.csv,2018-04-23T17:03:37.848000,,christian-quest-2,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
56b0c2cca3a7294d39b88a64,Localisation des défibrillateurs - Colomiers,localisation-des-defibrillateurs-colomiers,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-colomiers/,fae7f5a3-60dd-46ef-9aa6-e98fac9636d9,Localisation des défibrillateurs - Colomiers.txt,https://data.toulouse-metropole.fr/api/datasets/1.0/9120_defibrillateur_colo/attachments/localisation_des_defibrillateurs_colomiers_txt,2015-06-04T00:12:48,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
606cf7061035e51ce49baccd,Programmation des achats de l'Etat 2020-2023,programmation-des-achats-de-letat-2020-2023-1,https://demo.data.gouv.fr/fr/datasets/programmation-des-achats-de-letat-2020-2023-1/,88840e15-59cd-4d42-b243-8f274912e3ee,Export au format JSON,https://data.economie.gouv.fr/explore/dataset/programmation-des-achats-de-letat-2020-2023/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2021-04-01T12:42:36,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5d119f4506e3e75d0ac89a4c,Defibrillateurs Blagnac,defibrillateurs-blagnac,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-blagnac/,f07f6098-1887-4e4f-8239-2da34ce7e860,Export au format CSV,https://data.toulouse-metropole.fr/explore/dataset/defibrillateurs-blagnac/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2019-06-04T09:46:11,,toulouse-metropole,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5d119f4506e3e75d0ac89a4c,Defibrillateurs Blagnac,defibrillateurs-blagnac,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-blagnac/,86b92c95-a8b5-470a-b0dd-c7f4c52e7118,Export au format JSON,https://data.toulouse-metropole.fr/explore/dataset/defibrillateurs-blagnac/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2019-06-04T09:46:11,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5d119f4506e3e75d0ac89a4c,Defibrillateurs Blagnac,defibrillateurs-blagnac,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-blagnac/,afdb7afa-d135-4a7f-98c7-73970f5e4b04,Export au format GeoJSON,https://data.toulouse-metropole.fr/explore/dataset/defibrillateurs-blagnac/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2019-06-04T09:46:11,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5d119f4506e3e75d0ac89a4c,Defibrillateurs Blagnac,defibrillateurs-blagnac,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-blagnac/,cea2e2d0-e175-4893-99b4-c548552b089c,Export au format Shapefile,https://data.toulouse-metropole.fr/explore/dataset/defibrillateurs-blagnac/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2019-06-04T09:46:11,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5d0865f59ce2e7171bda144c,Femmes illustres à Paris - Portraits,femmes-illustres-a-paris-portraits,https://demo.data.gouv.fr/fr/datasets/femmes-illustres-a-paris-portraits/,20e8b9ea-9b3b-4458-95c3-1f7ddc002658,Export au format CSV,https://opendata.paris.fr/explore/dataset/femmes-illustres-a-paris-portraits/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2019-06-14T09:20:41,,mairie-de-paris,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5d0865f59ce2e7171bda144c,Femmes illustres à Paris - Portraits,femmes-illustres-a-paris-portraits,https://demo.data.gouv.fr/fr/datasets/femmes-illustres-a-paris-portraits/,560f8518-f4fc-4b02-ac62-4daf42132f3e,Export au format JSON,https://opendata.paris.fr/explore/dataset/femmes-illustres-a-paris-portraits/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2019-06-14T09:20:41,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5d0865f59ce2e7171bda144c,Femmes illustres à Paris - Portraits,femmes-illustres-a-paris-portraits,https://demo.data.gouv.fr/fr/datasets/femmes-illustres-a-paris-portraits/,3c95bda7-2d9c-4ead-b186-bb576753ad85,Export au format GeoJSON,https://opendata.paris.fr/explore/dataset/femmes-illustres-a-paris-portraits/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2019-06-14T09:20:41,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5d0865f59ce2e7171bda144c,Femmes illustres à Paris - Portraits,femmes-illustres-a-paris-portraits,https://demo.data.gouv.fr/fr/datasets/femmes-illustres-a-paris-portraits/,a1ce1f8e-0571-4c78-a46f-1f585ea92ac7,Export au format Shapefile,https://opendata.paris.fr/explore/dataset/femmes-illustres-a-paris-portraits/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2019-06-14T09:20:41,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
56b0c2cca3a7294d39b88a64,Localisation des défibrillateurs - Colomiers,localisation-des-defibrillateurs-colomiers,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-colomiers/,ca64c6f9-a74f-4c08-aed8-eb2852845b07,Export au format CSV,https://data.toulouse-metropole.fr//explore/dataset/9120_defibrillateur_colo/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2015-06-04T00:12:48,,toulouse-metropole,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
56b0c2cca3a7294d39b88a64,Localisation des défibrillateurs - Colomiers,localisation-des-defibrillateurs-colomiers,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-colomiers/,6c430f3a-7218-4b93-aa6d-7685d9db14ab,Export au format JSON,https://data.toulouse-metropole.fr//explore/dataset/9120_defibrillateur_colo/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2015-06-04T00:12:48,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
56b0c2cca3a7294d39b88a64,Localisation des défibrillateurs - Colomiers,localisation-des-defibrillateurs-colomiers,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-colomiers/,9f6b1482-1985-43ff-afc6-f93e3e1b6ec8,Export au format GeoJSON,https://data.toulouse-metropole.fr//explore/dataset/9120_defibrillateur_colo/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2015-06-04T00:12:48,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
56b0c2cca3a7294d39b88a64,Localisation des défibrillateurs - Colomiers,localisation-des-defibrillateurs-colomiers,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-colomiers/,bd7580f6-2a9c-494b-8ef1-ca4da4862d98,Export au format Shapefile,https://data.toulouse-metropole.fr//explore/dataset/9120_defibrillateur_colo/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2015-06-04T00:12:48,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
56b0c2cca3a7294d39b88a64,Localisation des défibrillateurs - Colomiers,localisation-des-defibrillateurs-colomiers,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-colomiers/,c62dfc4a-0b41-4005-8405-058d8c471cf9,Export au format CSV,https://data.toulouse-metropole.fr/explore/dataset/9120_defibrillateur_colo/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2015-06-04T00:12:48,,toulouse-metropole,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
56b0c2cca3a7294d39b88a64,Localisation des défibrillateurs - Colomiers,localisation-des-defibrillateurs-colomiers,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-colomiers/,cf56717d-5ae7-4595-9cde-c47deda4ef80,Export au format JSON,https://data.toulouse-metropole.fr/explore/dataset/9120_defibrillateur_colo/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2015-06-04T00:12:48,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
56b0c2cca3a7294d39b88a64,Localisation des défibrillateurs - Colomiers,localisation-des-defibrillateurs-colomiers,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-colomiers/,2241b42e-e47b-4a81-8654-db4a77d65524,Export au format GeoJSON,https://data.toulouse-metropole.fr/explore/dataset/9120_defibrillateur_colo/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2015-06-04T00:12:48,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
56b0c2cca3a7294d39b88a64,Localisation des défibrillateurs - Colomiers,localisation-des-defibrillateurs-colomiers,https://demo.data.gouv.fr/fr/datasets/localisation-des-defibrillateurs-colomiers/,7bd5d1f4-8984-44ce-ad07-c1e680f965dd,Export au format Shapefile,https://data.toulouse-metropole.fr/explore/dataset/9120_defibrillateur_colo/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2015-06-04T00:12:48,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,ad140a7b-1c61-4d22-927e-e66b16253587,DAE Pissy (80540),https://admin.aedmap.org/media/upload/defibmap_514_80540.csv,2021-07-06T03:00:02.012000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5b4c7203a3a72948e9e1c340,Données tensiométriques en Haute-Garonne pour l’irrigation en agriculture,donnees-tensiometriques-en-haute-garonne-pour-lirrigation-en-agriculture,https://demo.data.gouv.fr/fr/datasets/donnees-tensiometriques-en-haute-garonne-pour-lirrigation-en-agriculture/,a7c27bd6-c8ff-4f2a-8572-729e8f3028f6,sonde-tensiometrique-auto-haute-garonne-cd31.jpg,http://data.haute-garonne.fr/api/datasets/1.0/donnees_tensiometriques_irrigation_agriculture/attachments/sonde_tensiometrique_auto_haute_garonne_cd31_jpg,2018-06-29T14:15:22,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,1167941a-90ff-474e-b057-7572df1bf93a,DAE Charmoille (70000),https://admin.aedmap.org/media/upload/defibmap_370_70000.csv,2019-08-26T13:19:41.430000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,4d28f999-1557-416b-8287-3e9b3e6762a6,DAE Cercy-la-Tour (58340),https://admin.aedmap.org/media/upload/defibmap_307_58340.csv,2021-01-29T02:00:02.311000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,f659355d-b17a-496a-976c-ce6832976d7b,DAE Bouc-Bel-Air (13320),https://admin.aedmap.org/media/upload/defibmap_1053_13320.csv,2020-06-18T03:00:03.640000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,92b20453-1704-4a05-97ad-1818ea16fe5d,DAE Ville-la-Grand (74100),https://admin.aedmap.org/media/upload/defibmap_1052_74100.csv,2020-06-18T03:00:02.929000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,68e899cb-eb93-4dbc-b4db-4cfa24afc7b4,DAE Anglet (64600),https://admin.aedmap.org/media/upload/defibmap_1051_64600.csv,2020-06-17T03:00:13.491000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,7f89155e-6b91-49c7-9d15-846605613cad,DAE Gonesse (95500),https://admin.aedmap.org/media/upload/defibmap_1049_95500.csv,2020-11-25T02:00:03.352000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,65924018-cb0c-4032-a9d9-2e0ce0c594c2,DAE Perrusson (37600),https://admin.aedmap.org/media/upload/defibmap_1048_37600.csv,2020-07-21T03:00:03.894000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,b1a805ba-6d7f-45a6-961a-663be2c8e3da,DAE Noyal-Châtillon-sur-Seiche (35230),https://admin.aedmap.org/media/upload/defibmap_1043_35230.csv,2020-07-23T03:00:03.663000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,211b7c1a-d186-4dfd-b10c-dd9a2c5701d7,DAE Bollène (84500),https://admin.aedmap.org/media/upload/defibmap_1041_84500.csv,2020-05-22T03:00:02.380000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,937a5b53-f371-4a74-8c06-c21e5b68eac5,DAE Paris (75006),https://admin.aedmap.org/media/upload/defibmap_1054_75006.csv,2021-05-02T03:00:03.385000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,a8a195dd-ba8f-4745-8f5f-acfbaacf4a9c,DAE Plouguerneau (29880),https://admin.aedmap.org/media/upload/defibmap_1040_29880.csv,2020-05-19T03:00:07.363000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,6997eec6-7762-4169-8144-635cde454e86,DAE Podensac (33720),https://admin.aedmap.org/media/upload/defibmap_1038_33720.csv,2020-05-29T03:00:09.031000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,7ed2e107-8883-42eb-88af-13b8d8495e3c,DAE Saint-Mandrier-sur-Mer (83430),https://admin.aedmap.org/media/upload/defibmap_1037_83430.csv,2020-11-05T02:00:02.492000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,c540b3e7-b0a9-4677-885c-cc3a2d86ba47,DAE Villeblevin (89340),https://admin.aedmap.org/media/upload/defibmap_1035_89340.csv,2020-05-03T03:00:03.380000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,a4b99210-5ffa-441a-85b7-8c474655a034,DAE Les-Avirons (97425),https://admin.aedmap.org/media/upload/defibmap_1028_97425.csv,2021-02-17T02:00:03.271000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,2472095d-5623-4894-ac9f-a8bd549cb585,DAE Moissac (82200),https://admin.aedmap.org/media/upload/defibmap_1034_82200.csv,2020-04-22T03:00:02.595000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,281623a4-f879-46c3-acac-bac86572d608,DAE Ancenis-Saint-Géréon (44150),https://admin.aedmap.org/media/upload/defibmap_1031_44150.csv,2021-06-22T03:00:02.096000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
