dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,error_type,resource_found_by,initial_version_name,organization_or_owner,is_valid_v_1.0.2,is_valid_one_version,most_recent_valid_version,is_downloaded
602effc3b20435fc207ce5a3,Les Espaces Naturels Sensibles Départementaux du Gard,les-espaces-naturels-sensibles-departementaux-du-gard,https://www.data.gouv.fr/fr/datasets/les-espaces-naturels-sensibles-departementaux-du-gard/,2481f8e0-1693-45fc-a196-788fc12f56a5,Lien vers le site de téléchargement,https://sig.gard.fr/index.php/view/map/?repository=commun&project=A_Dns_ouvertes_2019,2020-09-18T00:00:00,wrong-file-format,3 - search request,,,False,False,,False
5b090845a3a7294a2589da53,Balades dans les massifs autour de Grenoble,balades-dans-les-massifs-autour-de-grenoble,https://www.data.gouv.fr/fr/datasets/balades-dans-les-massifs-autour-de-grenoble/,6404a8f4-e61f-4b79-93d1-e4bd71dedc26,Balades dans les massifs autour de Grenoble,http://entrepot.metropolegrenoble.fr/opendata/38185-GRE/Environnement/json/balade.json,2021-11-08T01:05:15.495000,,3 - search request,,ville-de-grenoble,False,False,,False
56eee184c751df49cad6e93b,Périmètre du plan de prévention des risques naturels de Saint-Jean-d'Aulps (Haute-Savoie) – approuvé le 06/02/1998,perimetre-du-plan-de-prevention-des-risques-naturels-de-saint-jean-daulps-haute-savoie-approuve-le-06-02-1998,https://www.data.gouv.fr/fr/datasets/perimetre-du-plan-de-prevention-des-risques-naturels-de-saint-jean-daulps-haute-savoie-approuve-le-06-02-1998/,080632e7-0aad-4d57-8731-b3529cdcdb6c,L_CHASSE_LIMITATION_S_074.shp (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a21f6fa4268bc257a2c51/downloads/5e59bd0b731483938c75de6b?format=SHP&projection=WGS84,2020-03-05T06:40:23.308000,wrong-file-format,3 - search request,,,False,False,,False
5f02a1f8f9ac409ebed05ffd,"Recensement des équipements sportifs, espaces et sites de pratiques",recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques-2,https://www.data.gouv.fr/fr/datasets/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques-2/,364b3f5d-ab31-4427-b03c-ee7d8bbfbbe0,Export au format JSON,https://data.iledefrance.fr/explore/dataset/recensement-des-equipements-sportifs/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2020-07-05T20:52:12.395000,,3 - search request,,region-ile-de-france,False,False,,False
5f02a1f8f9ac409ebed05ffd,"Recensement des équipements sportifs, espaces et sites de pratiques",recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques-2,https://www.data.gouv.fr/fr/datasets/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques-2/,32413ff6-4de8-4314-ae5d-e1dfbeb34af5,Export au format GeoJSON,https://data.iledefrance.fr/explore/dataset/recensement-des-equipements-sportifs/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2020-07-05T20:52:12.395000,wrong-file-format,3 - search request,,,False,False,,False
5f02a1f8f9ac409ebed05ffd,"Recensement des équipements sportifs, espaces et sites de pratiques",recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques-2,https://www.data.gouv.fr/fr/datasets/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques-2/,2dce7b41-f584-447f-9a55-af5a1c8f7006,Export au format Shapefile,https://data.iledefrance.fr/explore/dataset/recensement-des-equipements-sportifs/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2020-07-05T20:52:12.395000,wrong-file-format,3 - search request,,,False,False,,False
59f6e94588ee384e1582f6e7,Itinéraires de randonnée de Lannion-Trégor Communauté,itineraires-de-randonnee-de-lannion-tregor-communaute,https://www.data.gouv.fr/fr/datasets/itineraires-de-randonnee-de-lannion-tregor-communaute/,9f586681-e284-41a6-ad2e-307921e25e13,Données au format JSON,http://opendata01.mgcloud.fr/data-unpaginated/dataserver/cg22/data/itineraires_randonnees_ltc?$inlinecount=allpages&$format=json,2017-10-30T10:00:31.891000,,3 - search request,,lannion-tregor-communaute,False,False,,False
59f6e94588ee384e1582f6e7,Itinéraires de randonnée de Lannion-Trégor Communauté,itineraires-de-randonnee-de-lannion-tregor-communaute,https://www.data.gouv.fr/fr/datasets/itineraires-de-randonnee-de-lannion-tregor-communaute/,51a401f2-7ef7-419e-8b3f-938250ba8806,Données au format XML,http://opendata01.mgcloud.fr/data-unpaginated/dataserver/cg22/data/itineraires_randonnees_ltc?$inlinecount=allpages&$format=xml,2017-10-30T10:00:31.890000,wrong-file-format,3 - search request,,,False,False,,False
59f6e94588ee384e1582f6e7,Itinéraires de randonnée de Lannion-Trégor Communauté,itineraires-de-randonnee-de-lannion-tregor-communaute,https://www.data.gouv.fr/fr/datasets/itineraires-de-randonnee-de-lannion-tregor-communaute/,ca68bd3d-9253-4943-9d4c-4f247da48648,Données au format CSV,http://opendata01.mgcloud.fr/data-unpaginated/dataserver/cg22/data/itineraires_randonnees_ltc?$inlinecount=allpages&$format=csv,2017-10-30T10:00:31.889000,wrong-file-format,3 - search request,,,False,False,,False
59f6e94588ee384e1582f6e7,Itinéraires de randonnée de Lannion-Trégor Communauté,itineraires-de-randonnee-de-lannion-tregor-communaute,https://www.data.gouv.fr/fr/datasets/itineraires-de-randonnee-de-lannion-tregor-communaute/,a43e40ac-57fb-48c2-90d4-733f17c78175,Accès aux données par API,https://services.mgcloud.fr/dataserver/cg22/data/itineraires_randonnees_ltc,2017-10-30T10:00:31.888000,wrong-file-format,3 - search request,,,False,False,,False
59f6e94588ee384e1582f6e7,Itinéraires de randonnée de Lannion-Trégor Communauté,itineraires-de-randonnee-de-lannion-tregor-communaute,https://www.data.gouv.fr/fr/datasets/itineraires-de-randonnee-de-lannion-tregor-communaute/,9d138f2c-1838-4076-9271-53bb45f6e40a,Page d'accès aux données,http://datarmor.cotesdarmor.fr/data-presentation-ux/#/cg22/datasets/itineraires_randonnees_ltc/views/grid,2017-10-30T10:00:31.887000,wrong-file-format,3 - search request,,,False,False,,False
5e3881398b4c413601949e83,Plan départemental des itinéraires de promenades et de randonnées - Allier 03,plan-departemental-des-itineraires-de-promenades-et-de-randonnees-allier-03,https://www.data.gouv.fr/fr/datasets/plan-departemental-des-itineraires-de-promenades-et-de-randonnees-allier-03/,1971705f-fff0-4071-bd74-09d728d55b30,pdipr-cd03-2019.zip,https://static.data.gouv.fr/resources/plan-departemental-des-itineraires-de-promenades-et-de-randonnees-allier-03/20200203-212336/pdipr-cd03-2019.zip,2020-02-03T21:23:52.139000,wrong-file-format,3 - search request,,,False,False,,False
539a7245a3a7293bc272839f,Subventions 2010 versées aux associations à Dijon (Bourgogne-Côte d'Or-21-F),subventions-2010-versees-aux-associations-a-dijon-bourgogne-cote-d-or-21-f,https://www.data.gouv.fr/fr/datasets/subventions-2010-versees-aux-associations-a-dijon-bourgogne-cote-d-or-21-f/,aa2d3a52-a4f9-45f6-8057-4964eb9af242,Subventions 2010 aux associations Dijon Bourgogne,https://www.data.gouv.fr/storage/f/2014-06-05T12-29-13/subventions2010verseesauxassociations.pdf,2014-06-05T10:29:14.241000,wrong-file-format,3 - search request,,,False,False,,False
58aeefb088ee382345765e22,Espace naturel sensible en Pas-de-Calais,espace-naturel-sensible-en-pas-de-calais,https://www.data.gouv.fr/fr/datasets/espace-naturel-sensible-en-pas-de-calais/,7716380d-34b3-4aa6-be29-8a7933278894,N_ENJEUX_PPRT_20080001_L_062.TAB (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a21c9fa4268bc25780b2c/downloads/5e40b4412881e355d5eb7def?format=SHP&projection=WGS84,2020-02-29T06:42:50.873000,wrong-file-format,3 - search request,,,False,False,,False
58aeefb088ee382345765e22,Espace naturel sensible en Pas-de-Calais,espace-naturel-sensible-en-pas-de-calais,https://www.data.gouv.fr/fr/datasets/espace-naturel-sensible-en-pas-de-calais/,14936ebb-32a7-45fd-84ea-6d7899e62f51,N_ENJEUX_PPRT_20080001_L_062.TAB (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5e2a21c9fa4268bc25780b2c/downloads/5e40b4412881e355d5eb7def?format=GeoJSON&projection=WGS84,2020-02-29T06:42:50.872000,wrong-file-format,3 - search request,,,False,False,,False
58aeefb088ee382345765e22,Espace naturel sensible en Pas-de-Calais,espace-naturel-sensible-en-pas-de-calais,https://www.data.gouv.fr/fr/datasets/espace-naturel-sensible-en-pas-de-calais/,850c5bd3-a473-4541-b4b7-6b8332c1687f,N_ENJEUX_PPRT_20080001_L_062.TAB (archive),https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-02-10/5e40b4412881e355d5eb7def/dataset-1581298752968.zip/dataset/n-enjeux-pprt-20080001-l-062.zip,2020-02-29T06:42:50.871000,wrong-file-format,3 - search request,,,False,False,,False
58aeefbdc751df589adebaa8,Espace naturel sensible en Pas-de-Calais,espace-naturel-sensible-en-pas-de-calais-1,https://www.data.gouv.fr/fr/datasets/espace-naturel-sensible-en-pas-de-calais-1/,5f4c4663-e761-46d1-b9c3-fee98805d75b,N_ENP_ENS_S_062.TAB (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a21cdfa4268bc25784860/downloads/5e2a9fc7d0975eef275918f0?format=SHP&projection=WGS84,2020-02-28T06:42:58.857000,wrong-file-format,3 - search request,,,False,False,,False
58aeefbdc751df589adebaa8,Espace naturel sensible en Pas-de-Calais,espace-naturel-sensible-en-pas-de-calais-1,https://www.data.gouv.fr/fr/datasets/espace-naturel-sensible-en-pas-de-calais-1/,093a1c52-a7a9-4e50-a31d-63c59b9146db,N_ENP_ENS_S_062.TAB (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5e2a21cdfa4268bc25784860/downloads/5e2a9fc7d0975eef275918f0?format=GeoJSON&projection=WGS84,2020-02-28T06:42:58.857000,wrong-file-format,3 - search request,,,False,False,,False
58aeefbdc751df589adebaa8,Espace naturel sensible en Pas-de-Calais,espace-naturel-sensible-en-pas-de-calais-1,https://www.data.gouv.fr/fr/datasets/espace-naturel-sensible-en-pas-de-calais-1/,b09c5e13-4619-4f6d-a0e3-e74738628eed,N_ENP_ENS_S_062.TAB (archive),https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-01-24/5e2a9fc7d0975eef275918f0/dataset-1579851719490.zip/dataset/n-enp-ens-s-062.zip,2020-02-28T06:42:58.856000,wrong-file-format,3 - search request,,,False,False,,False
584f202588ee380221c65bb3,Espace naturel sensible du Cantal,espace-naturel-sensible-du-cantal,https://www.data.gouv.fr/fr/datasets/espace-naturel-sensible-du-cantal/,6ec92660-1017-4025-b00b-451f6c569de7,N_POSTE_LIVRAISON_P_015.shp (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a2215fa4268bc257b7b77/downloads/5e2ab2131a9842d1c341040e?format=SHP&projection=WGS84,2020-03-04T06:38:47.955000,wrong-file-format,3 - search request,,,False,False,,False
584f202588ee380221c65bb3,Espace naturel sensible du Cantal,espace-naturel-sensible-du-cantal,https://www.data.gouv.fr/fr/datasets/espace-naturel-sensible-du-cantal/,13319dc7-1286-41d2-b09d-fa4ea1ecd21a,N_POSTE_LIVRAISON_P_015.shp (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5e2a2215fa4268bc257b7b77/downloads/5e2ab2131a9842d1c341040e?format=GeoJSON&projection=WGS84,2020-03-04T06:38:47.954000,wrong-file-format,3 - search request,,,False,False,,False
584f202588ee380221c65bb3,Espace naturel sensible du Cantal,espace-naturel-sensible-du-cantal,https://www.data.gouv.fr/fr/datasets/espace-naturel-sensible-du-cantal/,3196b20f-4de5-474e-88ec-23830855c22e,N_POSTE_LIVRAISON_P_015.shp (archive),https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-01-24/5e2ab2131a9842d1c341040e/dataset-1579856403730.zip/dataset/n-poste-livraison-p-015.zip,2020-03-04T06:38:47.953000,wrong-file-format,3 - search request,,,False,False,,False
5f02a1f8f9ac409ebed05ffd,"Recensement des équipements sportifs, espaces et sites de pratiques",recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques-2,https://www.data.gouv.fr/fr/datasets/recensement-des-equipements-sportifs-espaces-et-sites-de-pratiques-2/,9cf9ef8e-8c8a-4765-b4b8-3739c7aca737,20180110_DocumentationRES_data.gouv.pdf,https://data.iledefrance.fr/api/datasets/1.0/recensement-des-equipements-sportifs/attachments/20180110_documentationres_data_gouv_pdf,2020-07-05T20:52:12.395000,wrong-file-format,3 - search request,,,False,False,,False
57868ef3a3a7295d371add38,Schéma départemental des parcours buissonniers,schema-departemental-des-parcours-buissonniers,https://www.data.gouv.fr/fr/datasets/schema-departemental-des-parcours-buissonniers/,ea95e0db-74ee-41f0-a246-292313c23b36,Export au format Shapefile,https://opendata.hauts-de-seine.fr/explore/dataset/schema-departemental-des-parcours-buissonniers/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2016-02-23T14:08:03,wrong-file-format,3 - search request,,,False,False,,False
5ecbdc1c97868bdc4f09a308,"Itinéraires de randonnée 2020 dans le Parc naturel régional des Vosges du Nord : pédestre, VTT, cyclotouristique et POI",itineraires-de-randonnee-2020-dans-le-parc-naturel-regional-des-vosges-du-nord-pedestre-vtt-cyclotouristique-et-poi,https://www.data.gouv.fr/fr/datasets/itineraires-de-randonnee-2020-dans-le-parc-naturel-regional-des-vosges-du-nord-pedestre-vtt-cyclotouristique-et-poi/,6bc0ff68-1ab1-4d5d-b641-a85b11f3115d,2020-itineraires-randonnee-vtt-cyclo-parc-naturel-regional-vosges-du-nord.zip,https://static.data.gouv.fr/resources/itineraires-de-randonnee-2020-dans-le-parc-naturel-regional-des-vosges-du-nord-pedestre-vtt-cyclotouristique-et-poi/20200525-165431/2020-itineraires-randonnee-vtt-cyclo-parc-naturel-regional-vosges-du-nord.zip,2020-05-25T16:55:50.467000,wrong-file-format,3 - search request,,,False,False,,False
57868ef3a3a7295d371add38,Schéma départemental des parcours buissonniers,schema-departemental-des-parcours-buissonniers,https://www.data.gouv.fr/fr/datasets/schema-departemental-des-parcours-buissonniers/,214c22f0-52cd-4081-b07f-b7cff2afc084,Export au format GeoJSON,https://opendata.hauts-de-seine.fr/explore/dataset/schema-departemental-des-parcours-buissonniers/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2016-02-23T14:08:03,wrong-file-format,3 - search request,,,False,False,,False
57868ef3a3a7295d371add38,Schéma départemental des parcours buissonniers,schema-departemental-des-parcours-buissonniers,https://www.data.gouv.fr/fr/datasets/schema-departemental-des-parcours-buissonniers/,bfe495d2-96d8-47b1-9430-ed2c71aeeec3,Export au format CSV,https://opendata.hauts-de-seine.fr/explore/dataset/schema-departemental-des-parcours-buissonniers/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2016-02-23T14:08:03,wrong-file-format,3 - search request,,,False,False,,False
5e33f2f6dee7e7710df5c8ef,Circuits d'itinérance touristique en Maine-et-Loire,circuits-ditinerance-touristique-en-maine-et-loire,https://www.data.gouv.fr/fr/datasets/circuits-ditinerance-touristique-en-maine-et-loire/,d41bd792-2fcf-4596-957e-2b34c1c7552d,Export au format GeoJSON,https://data.maine-et-loire.fr/explore/dataset/224900019_circuits-ditinerance-touristique-en-maine-et-loire/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2020-04-23T12:34:34.376000,wrong-file-format,3 - search request,,,False,False,,False
5e33f2f6dee7e7710df5c8ef,Circuits d'itinérance touristique en Maine-et-Loire,circuits-ditinerance-touristique-en-maine-et-loire,https://www.data.gouv.fr/fr/datasets/circuits-ditinerance-touristique-en-maine-et-loire/,e2845739-238b-4294-8515-6c5af83ed71a,Export au format JSON,https://data.maine-et-loire.fr/explore/dataset/224900019_circuits-ditinerance-touristique-en-maine-et-loire/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2020-04-23T12:34:34.376000,,3 - search request,,departement-de-maine-et-loire,False,False,,False
5e33f2f6dee7e7710df5c8ef,Circuits d'itinérance touristique en Maine-et-Loire,circuits-ditinerance-touristique-en-maine-et-loire,https://www.data.gouv.fr/fr/datasets/circuits-ditinerance-touristique-en-maine-et-loire/,a611e739-f01f-4879-9ea8-0ea7cc0cf851,Export au format CSV,https://data.maine-et-loire.fr/explore/dataset/224900019_circuits-ditinerance-touristique-en-maine-et-loire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2020-04-23T12:34:34.376000,wrong-file-format,3 - search request,,,False,False,,False
6046373da3fe935ebf7ce5a4,PDIPR,pdipr,https://www.data.gouv.fr/fr/datasets/pdipr/,6b8d05d6-e0b6-44ee-bb88-842d89ab026f,KML,https://departement-ain.opendata.arcgis.com/datasets/b56a669a37164d169b3108496d40716c_0.kml?outSR=%7B%22latestWkid%22%3A2154%2C%22wkid%22%3A102110%7D,2021-03-08T15:39:57.410000,wrong-file-format,3 - search request,,,False,False,,False
6046373da3fe935ebf7ce5a4,PDIPR,pdipr,https://www.data.gouv.fr/fr/datasets/pdipr/,6623166a-1dfb-4460-8513-d9d82d6112ac,ArcGIS Hub Dataset,https://departement-ain.opendata.arcgis.com/datasets/b56a669a37164d169b3108496d40716c_0,2021-03-08T15:39:57.410000,wrong-file-format,3 - search request,,,False,False,,False
6046373da3fe935ebf7ce5a4,PDIPR,pdipr,https://www.data.gouv.fr/fr/datasets/pdipr/,a8878715-99d6-40b3-bd0e-7fce5020ba57,CSV,https://departement-ain.opendata.arcgis.com/datasets/b56a669a37164d169b3108496d40716c_0.csv?outSR=%7B%22latestWkid%22%3A2154%2C%22wkid%22%3A102110%7D,2021-03-08T15:39:57.409000,wrong-file-format,3 - search request,,,False,False,,False
6046373da3fe935ebf7ce5a4,PDIPR,pdipr,https://www.data.gouv.fr/fr/datasets/pdipr/,fdee0264-3fee-43b3-9057-397ebf87bedc,GeoJSON,https://departement-ain.opendata.arcgis.com/datasets/b56a669a37164d169b3108496d40716c_0.geojson?outSR=%7B%22latestWkid%22%3A2154%2C%22wkid%22%3A102110%7D,2021-03-08T15:39:57.409000,wrong-file-format,3 - search request,,,False,False,,False
5e33f2f6dee7e7710df5c8ef,Circuits d'itinérance touristique en Maine-et-Loire,circuits-ditinerance-touristique-en-maine-et-loire,https://www.data.gouv.fr/fr/datasets/circuits-ditinerance-touristique-en-maine-et-loire/,d44a6d67-26d8-4da3-acae-2c404ec58c83,Export au format Shapefile,https://data.maine-et-loire.fr/explore/dataset/224900019_circuits-ditinerance-touristique-en-maine-et-loire/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2020-04-23T12:34:34.376000,wrong-file-format,3 - search request,,,False,False,,False
6046373da3fe935ebf7ce5a4,PDIPR,pdipr,https://www.data.gouv.fr/fr/datasets/pdipr/,e129e435-b911-4759-b420-cc8f237aada5,OGC WFS,https://carto.ain.fr/arcgis/services/externe/divers/MapServer/WFSServer?request=GetCapabilities&service=WFS,2021-03-08T15:39:57.408000,wrong-file-format,3 - search request,,,False,False,,False
6046373da3fe935ebf7ce5a4,PDIPR,pdipr,https://www.data.gouv.fr/fr/datasets/pdipr/,c10bab6d-72aa-4caa-befe-1d2d068f3276,ArcGIS GeoService,https://carto.ain.fr/arcgis/rest/services/externe/divers/MapServer/0,2021-03-08T15:39:57.407000,wrong-file-format,3 - search request,,,False,False,,False
6046373da3fe935ebf7ce5a4,PDIPR,pdipr,https://www.data.gouv.fr/fr/datasets/pdipr/,fe80158b-3e61-4c9a-97af-659ba4c5ad49,OGC WMS,https://carto.ain.fr/arcgis/services/externe/divers/MapServer/WMSServer?request=GetCapabilities&service=WMS,2021-03-08T15:39:57.407000,wrong-file-format,3 - search request,,,False,False,,False
57d95e3f88ee386b355ff490,Chemins ruraux inscrits au PDIPR - Département du Loiret,chemins-ruraux-inscrits-au-pdipr-departement-du-loiret,https://www.data.gouv.fr/fr/datasets/chemins-ruraux-inscrits-au-pdipr-departement-du-loiret/,531361d3-bfaf-4291-9c5f-2d1ffc793a7b,I_7_PDIPR_CHEMINS_RURAUX.shp (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a1f5cfa4268bc255dcb80/downloads/5f09034a6a9fcb0385eeaa7f?format=SHP&projection=WGS84,2020-07-11T06:38:40.128000,wrong-file-format,3 - search request,,,False,False,,False
57d95e3f88ee386b355ff490,Chemins ruraux inscrits au PDIPR - Département du Loiret,chemins-ruraux-inscrits-au-pdipr-departement-du-loiret,https://www.data.gouv.fr/fr/datasets/chemins-ruraux-inscrits-au-pdipr-departement-du-loiret/,e1069103-a39a-4456-9699-bd4292d2a6fb,I_7_PDIPR_CHEMINS_RURAUX.shp (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5e2a1f5cfa4268bc255dcb80/downloads/5f09034a6a9fcb0385eeaa7f?format=GeoJSON&projection=WGS84,2020-07-11T06:38:40.128000,wrong-file-format,3 - search request,,,False,False,,False
57d95e3f88ee386b355ff490,Chemins ruraux inscrits au PDIPR - Département du Loiret,chemins-ruraux-inscrits-au-pdipr-departement-du-loiret,https://www.data.gouv.fr/fr/datasets/chemins-ruraux-inscrits-au-pdipr-departement-du-loiret/,d03e6844-6f3b-491f-abfb-de0c2af6e641,I_7_PDIPR_CHEMINS_RURAUX.shp (archive),https://files.geo.data.gouv.fr/link-proxy/services.api.isogeo.com/2020-07-11/5f09034a6a9fcb0385eeaa7f/i-7-pdipr-cr.zip/i-7-pdipr-chemins-ruraux.zip,2020-07-11T06:38:40.128000,wrong-file-format,3 - search request,,,False,False,,False
53699973a3a729239d20525f,Localisation des chemins de randonnée pédestre inscrits au PDIPR du Loir-et-Cher,localisation-des-chemins-de-randonnee-pedestre-inscrits-au-pdipr-du-loir-et-cher,https://www.data.gouv.fr/fr/datasets/localisation-des-chemins-de-randonnee-pedestre-inscrits-au-pdipr-du-loir-et-cher/,fe315c94-5d14-4562-943e-b9407d47bec6,Couche SIG,https://sig.pilote41.fr/tourisme/randonnee/PDIPR_CD41_2019_L93_polyline.zip,2021-02-01T12:48:22.744000,wrong-file-format,3 - search request,,,False,False,,False
5d67bd2a8b4c410fa58926e1,Réseau de sentiers inscrits au Plan départemental des Itinéraires de Promenade et de Randonnée (PDIPR) d'Ille-et-Vilaine,reseau-de-sentiers-inscrits-au-plan-departemental-des-itineraires-de-promenade-et-de-randonnee-pdipr-dille-et-vilaine,https://www.data.gouv.fr/fr/datasets/reseau-de-sentiers-inscrits-au-plan-departemental-des-itineraires-de-promenade-et-de-randonnee-pdipr-dille-et-vilaine/,88a83e13-9e89-436a-9925-58da4c2af436,pdipr_35 (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/services/5e2a1f69fa4268bc255e7551/feature-types/cd35:pdipr_35?format=SHP&projection=WGS84,2020-01-24T12:46:27.331000,wrong-file-format,3 - search request,,,False,False,,False
6046373da3fe935ebf7ce5a4,PDIPR,pdipr,https://www.data.gouv.fr/fr/datasets/pdipr/,49743a26-7b20-454c-a19c-a76cf7050013,Shapefile,https://departement-ain.opendata.arcgis.com/datasets/b56a669a37164d169b3108496d40716c_0.zip?outSR=%7B%22latestWkid%22%3A2154%2C%22wkid%22%3A102110%7D,2021-03-08T15:39:57.408000,wrong-file-format,3 - search request,,,False,False,,False
6014a1fbf1878551b0c2435a,Chemins inscrits au PDIPR d'Indre-et-Loire,chemins-inscrits-au-pdipr-dindre-et-loire,https://www.data.gouv.fr/fr/datasets/chemins-inscrits-au-pdipr-dindre-et-loire/,ae822f0b-b147-4215-a621-aff2fd0983f7,ArcGIS GeoService,https://sig.departement-touraine.fr/arcgis/rest/services/Tourisme/od_tourisme/FeatureServer/0,2021-01-30T01:02:03.502000,wrong-file-format,3 - search request,,,False,False,,False
6014a1fbf1878551b0c2435a,Chemins inscrits au PDIPR d'Indre-et-Loire,chemins-inscrits-au-pdipr-dindre-et-loire,https://www.data.gouv.fr/fr/datasets/chemins-inscrits-au-pdipr-dindre-et-loire/,f01fca18-b055-41e2-9f55-df95621a7cd6,CSV,https://data-cd37.opendata.arcgis.com/datasets/ec031065d27942bc86ab45fdd93793d3_0.csv?outSR=%7B%22latestWkid%22%3A3947%2C%22wkid%22%3A3947%7D,2021-01-30T01:02:03.503000,wrong-file-format,3 - search request,,,False,False,,False
6014a1fbf1878551b0c2435a,Chemins inscrits au PDIPR d'Indre-et-Loire,chemins-inscrits-au-pdipr-dindre-et-loire,https://www.data.gouv.fr/fr/datasets/chemins-inscrits-au-pdipr-dindre-et-loire/,b5bc64de-3f89-4888-a87a-052eb1a1c8e5,Shapefile,https://data-cd37.opendata.arcgis.com/datasets/ec031065d27942bc86ab45fdd93793d3_0.zip?outSR=%7B%22latestWkid%22%3A3947%2C%22wkid%22%3A3947%7D,2021-01-30T01:02:03.503000,wrong-file-format,3 - search request,,,False,False,,False
57868ef3a3a7295d371add38,Schéma départemental des parcours buissonniers,schema-departemental-des-parcours-buissonniers,https://www.data.gouv.fr/fr/datasets/schema-departemental-des-parcours-buissonniers/,53045b3c-5ced-4e5d-9ee1-9f1fd774ede0,Export au format Shapefile,https://opendata.hauts-de-seine.fr//explore/dataset/schema-departemental-des-parcours-buissonniers/download?format=shp&timezone=Europe/Berlin&use_labels_for_header=false,2016-02-23T14:08:03,wrong-file-format,3 - search request,,,False,False,,False
57868ef3a3a7295d371add38,Schéma départemental des parcours buissonniers,schema-departemental-des-parcours-buissonniers,https://www.data.gouv.fr/fr/datasets/schema-departemental-des-parcours-buissonniers/,0b5160fc-90c4-4d21-9485-048cebc48d30,Export au format GeoJSON,https://opendata.hauts-de-seine.fr//explore/dataset/schema-departemental-des-parcours-buissonniers/download?format=geojson&timezone=Europe/Berlin&use_labels_for_header=false,2016-02-23T14:08:03,wrong-file-format,3 - search request,,,False,False,,False
57868ef3a3a7295d371add38,Schéma départemental des parcours buissonniers,schema-departemental-des-parcours-buissonniers,https://www.data.gouv.fr/fr/datasets/schema-departemental-des-parcours-buissonniers/,af7820c9-cef4-4059-a305-fd8d5821c101,Export au format JSON,https://opendata.hauts-de-seine.fr//explore/dataset/schema-departemental-des-parcours-buissonniers/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2016-02-23T14:08:03,,3 - search request,,hauts-de-seine-le-departement,False,False,,False
57868ef3a3a7295d371add38,Schéma départemental des parcours buissonniers,schema-departemental-des-parcours-buissonniers,https://www.data.gouv.fr/fr/datasets/schema-departemental-des-parcours-buissonniers/,eb228fa7-d602-4e75-95be-4eeec38246e5,Export au format CSV,https://opendata.hauts-de-seine.fr//explore/dataset/schema-departemental-des-parcours-buissonniers/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2016-02-23T14:08:03,wrong-file-format,3 - search request,,,False,False,,False
58ca4bd7c751df1d2627c042,Cyclotourisme - Les boucles cyclotouristiques - Département du Loiret,cyclotourisme-les-boucles-cyclotouristiques-departement-du-loiret,https://www.data.gouv.fr/fr/datasets/cyclotourisme-les-boucles-cyclotouristiques-departement-du-loiret/,322e7188-a151-4e97-89ae-403e044cef3c,PDIPR_Cyclo_Boucles.shp (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a1f5cfa4268bc255dcad7/downloads/5f09034d6a9fcbc7aceeaa86?format=SHP&projection=WGS84,2020-07-11T06:38:25.036000,wrong-file-format,3 - search request,,,False,False,,False
