dataset_id,dataset_slug,dataset_page,resource_id,resource_title,resource_last_modified,error_type,organization_or_owner,resource_found_by,initial_version_name,is_valid_v_0.1.0,is_valid_v_0.1.1,is_valid_one_version,most_recent_valid_version,is_downloaded,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop,resource_schema_update_success,is_empty,schema_name,is_schema_version_updated,is_schema_added,is_schema_dropped
602f8be870b1ced237668569,la-plaine-destrees-base-horaire-des-administrations,https://demo.data.gouv.fr/fr/datasets/la-plaine-destrees-base-horaire-des-administrations/,43ebc092-3daf-43e1-a5f2-c02e180c3bc3,la-plaine-destrees-equipements-collectifspublicsfichedescriptive.pdf,2021-02-19T12:03:09.109000,wrong-file-format,,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
59705e30c751df26d334169f,ecoles-2,https://demo.data.gouv.fr/fr/datasets/ecoles-2/,db5c3df8-2cc3-43a3-8a88-a2774941e91b,Écoles,2020-10-07T17:25:57.988000,,mairie-de-boe,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
59705e30c751df26d334169f,ecoles-2,https://demo.data.gouv.fr/fr/datasets/ecoles-2/,26a20716-b0da-4299-ab45-2e90f4c02da3,Écoles,2020-10-07T17:25:46.471000,wrong-file-format,,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
5af94f4188ee3855336341e2,bornes-de-recharge-pour-vehicule-electrique,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-pour-vehicule-electrique/,1c660c58-559e-4bef-b4a6-7c51150da161,Bornes de recharge pour véhicule électrique,2020-10-07T17:21:51.505000,wrong-file-format,,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
5af94f4188ee3855336341e2,bornes-de-recharge-pour-vehicule-electrique,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-pour-vehicule-electrique/,16feb14d-df27-4da8-abc2-d69de5120281,Bornes de recharge pour véhicule électrique,2020-10-07T17:21:45.643000,wrong-file-format,,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
5af94f4188ee3855336341e2,bornes-de-recharge-pour-vehicule-electrique,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-pour-vehicule-electrique/,a0945ce3-0649-464b-b46b-8e9a49231fe6,Bornes de recharge pour véhicule électrique,2020-10-07T17:21:39.278000,wrong-file-format,,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
59706b4ac751df3cbe8bfd34,defibrillateurs-8,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-8/,3cd1d5c7-1e6a-405f-8ce5-4df3a54f096d,Défibrillateurs,2020-10-07T17:22:41.380000,,mairie-de-boe,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
59706b4ac751df3cbe8bfd34,defibrillateurs-8,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-8/,97ed5a7e-0906-4be8-b6a0-3fcc33d96c4b,Défibrillateurs,2020-10-07T17:22:31.558000,wrong-file-format,,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
59706b4ac751df3cbe8bfd34,defibrillateurs-8,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-8/,2043de78-04b0-4976-bd1a-90299e0f2d02,Défibrillateurs,2020-10-07T17:22:16.121000,wrong-file-format,,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
59705e30c751df26d334169f,ecoles-2,https://demo.data.gouv.fr/fr/datasets/ecoles-2/,2897b7b9-11f6-4115-9f8e-60c62e2f7344,Écoles,2020-10-07T17:25:40.679000,wrong-file-format,,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
5e81fd3d4e0a136de1f2e8cb,equipements-geres-par-la-ville-dantibes,https://demo.data.gouv.fr/fr/datasets/equipements-geres-par-la-ville-dantibes/,2912c10d-5024-47be-9e86-901da31a6be4,antibes-equipements-publics.xls,2021-04-01T17:01:36.421000,wrong-file-format,,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
5fd1e541a7c4eac6eac4a8c2,les-colleges-du-gard-1,https://demo.data.gouv.fr/fr/datasets/les-colleges-du-gard-1/,fbc438d3-35df-4e52-b83a-066a00965115,export-colleges.zip,2020-12-10T10:09:42.291000,wrong-file-format,,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
5fd1e541a7c4eac6eac4a8c2,les-colleges-du-gard-1,https://demo.data.gouv.fr/fr/datasets/les-colleges-du-gard-1/,fffac9a7-8ab4-4c14-8c68-73f0a67fe16f,Carte dynamique des établissements scolaires du Gard,2020-12-10T10:13:06.317000,wrong-file-format,,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
5fd1e541a7c4eac6eac4a8c2,les-colleges-du-gard-1,https://demo.data.gouv.fr/fr/datasets/les-colleges-du-gard-1/,ac654e91-118f-4e23-a71b-36652f6fed04,equipement-gard-colleges-2020-2021.pdf,2020-12-10T10:15:00.925000,wrong-file-format,,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
602f8408596d84cd2e3782bb,la-plaine-destrees-equipementscollectifspublics-1,https://demo.data.gouv.fr/fr/datasets/la-plaine-destrees-equipementscollectifspublics-1/,b2fc1f4c-e82a-433e-bb93-ad45095832ee,Jeux-de-données-Equipements-collectifs-publics,2021-02-19T10:27:16.333000,,la-plaine-destrees,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
602f8408596d84cd2e3782bb,la-plaine-destrees-equipementscollectifspublics-1,https://demo.data.gouv.fr/fr/datasets/la-plaine-destrees-equipementscollectifspublics-1/,ebfade50-9393-4780-a4ba-2698682e806f,Jeux-de-données-Equipements-collectifs-publics,2021-02-19T10:27:56.321000,,la-plaine-destrees,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
602f8408596d84cd2e3782bb,la-plaine-destrees-equipementscollectifspublics-1,https://demo.data.gouv.fr/fr/datasets/la-plaine-destrees-equipementscollectifspublics-1/,f9a1a239-2ded-4ab6-9cfb-45aed4db2a59,la-plaine-destrees-equipements-collectifspublicsfichedescriptive.pdf,2021-02-19T14:33:10.625000,wrong-file-format,,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
602f8be870b1ced237668569,la-plaine-destrees-base-horaire-des-administrations,https://demo.data.gouv.fr/fr/datasets/la-plaine-destrees-base-horaire-des-administrations/,8c7792e2-9b0a-4e58-9591-c7ef1600c99f,la-plaine-destrees-base-horaires-des-administrations.csv,2021-02-19T11:18:00.796000,,la-plaine-destrees,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
5e81fd3d4e0a136de1f2e8cb,equipements-geres-par-la-ville-dantibes,https://demo.data.gouv.fr/fr/datasets/equipements-geres-par-la-ville-dantibes/,fc4e4ec6-7bc8-4546-87e7-e357c70f95e6,antibes-equipements-publics.csv,2021-04-01T17:01:59.612000,,ville-dantibes,1 - schema request,,False,False,False,,False,False,False,True,True,,scdl/equipements,False,False,True
55896ebfc751df3fd2a453bd,zonage-du-plu-de-plancy-labbaye,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-de-plancy-labbaye/,f37f141f-5985-4c34-af88-34f7b4cc0862,N_ZONE_URBA_10289_010.TAB (export GeoJSON),2020-02-25T06:56:03.819000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ebfc751df3fd2a453bd,zonage-du-plu-de-plancy-labbaye,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-de-plancy-labbaye/,0e63ab1b-8c18-4d89-a8fd-121677bd59df,N_ZONE_URBA_10289_010.TAB (export SHP/WGS-84),2020-02-25T06:56:03.819000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ebf88ee386f574a22f0,zonage-du-plu-de-chavanges,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-de-chavanges/,a605b6c6-c0b7-45e5-a414-820a41b9d1b7,N_ZONE_URBA_10094_010.TAB (archive),2019-03-08T11:04:38.381000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ebf88ee386f574a22f0,zonage-du-plu-de-chavanges,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-de-chavanges/,cebb33a1-d00f-45ba-ac4a-11825be461eb,N_ZONE_URBA_10094_010.TAB (export GeoJSON),2019-03-08T11:04:38.382000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ebf88ee386f574a22f0,zonage-du-plu-de-chavanges,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-de-chavanges/,93047598-2e1a-4bc0-b6bb-5b58ae9a29e9,N_ZONE_URBA_10094_010.TAB (export SHP/WGS-84),2019-03-08T11:04:38.382000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ea288ee386f654a22ea,zonage-du-plu-de-chavanges-1,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-de-chavanges-1/,c296e015-20a1-4b61-b8c3-e93dbaaf2a9a,N_ZONE_URBA_10094_010.TAB (archive),2020-03-01T06:41:49.068000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
557f1af3c751df42501d4bff,classement-actuel-des-cours-deau-isere,https://demo.data.gouv.fr/fr/datasets/classement-actuel-des-cours-deau-isere/,65612552-2cb0-4e32-b12c-9f9c549abf93,l_class_cours_eau_038.shp (export GeoJSON),2020-01-24T13:37:47.862000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ea288ee386f654a22ea,zonage-du-plu-de-chavanges-1,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-de-chavanges-1/,a5213141-9c8d-4bce-91cd-0357634f4f65,N_ZONE_URBA_10094_010.TAB (export SHP/WGS-84),2020-03-01T06:41:49.069000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
5a0aec0f88ee383d09b1ab26,zonages-des-plans-locaux-durbanisme-plu-et-des-plans-doccupation-des-sols-pos-des-communes-de-rennes-metropole,https://demo.data.gouv.fr/fr/datasets/zonages-des-plans-locaux-durbanisme-plu-et-des-plans-doccupation-des-sols-pos-des-communes-de-rennes-metropole/,522d5f18-3255-4fbc-8391-33d2a514e714,urba_docs:plu_zone_urba (export GeoJSON),2020-01-24T12:50:33.770000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
557f1af3c751df42501d4bff,classement-actuel-des-cours-deau-isere,https://demo.data.gouv.fr/fr/datasets/classement-actuel-des-cours-deau-isere/,b6c141a0-61b5-4633-b796-5845f89c3a6d,l_class_cours_eau_038.shp (archive),2020-01-24T13:37:47.861000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
557f1af3c751df42501d4bff,classement-actuel-des-cours-deau-isere,https://demo.data.gouv.fr/fr/datasets/classement-actuel-des-cours-deau-isere/,01733b65-46c8-4634-9dce-36ddbed5be46,l_class_cours_eau_038.shp (export SHP/WGS-84),2020-01-24T13:37:47.863000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
557f1af3c751df42501d4bff,classement-actuel-des-cours-deau-isere,https://demo.data.gouv.fr/fr/datasets/classement-actuel-des-cours-deau-isere/,ce07de4a-d0eb-4324-b12c-743d6ee23894,l_class_cours_eau_038.tab (archive),2020-01-24T13:37:47.864000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ebfc751df3fd2a453bd,zonage-du-plu-de-plancy-labbaye,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-de-plancy-labbaye/,f4e5b24e-4bd4-44a6-8922-5acfe32bcec4,N_ZONE_URBA_10289_010.TAB (archive),2020-02-25T06:56:03.818000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ea288ee386f654a22ea,zonage-du-plu-de-chavanges-1,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-de-chavanges-1/,6a2a8917-9462-4b49-a1f9-b73f7ebf8882,N_ZONE_URBA_10094_010.TAB (export GeoJSON),2020-03-01T06:41:49.069000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec188ee386f654a22f2,zonage-du-plu-daix-en-othe,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-daix-en-othe/,80461cbe-3b2f-483a-8fc8-19e21d5dd390,N_ZONE_URBA_10003_010.TAB (export SHP/WGS-84),2020-03-02T06:39:31.692000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec588ee386f654a22f3,zonage-du-plu-de-bouilly,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-de-bouilly/,335a095e-1ad3-482e-8b97-721f226b0297,N_ZONE_URBA_10051_010.TAB (export GeoJSON),2020-03-01T06:42:06.040000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec188ee386f654a22f2,zonage-du-plu-daix-en-othe,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-daix-en-othe/,9d53cbb7-ca69-4379-a5cf-728d2b020c90,N_ZONE_URBA_10003_010.TAB (archive),2020-03-02T06:39:31.690000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896eca88ee386f574a22f7,zonage-du-plu-de-geraudot,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-de-geraudot/,3227d6bb-5202-4cf1-8351-991794967c2e,N_ZONE_URBA_10165_010.TAB (export GeoJSON),2020-02-29T06:58:04.599000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896eca88ee386f574a22f7,zonage-du-plu-de-geraudot,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-de-geraudot/,762039eb-a8da-4e24-b1e1-3f2891c3a4f1,N_ZONE_URBA_10165_010.TAB (export SHP/WGS-84),2020-02-29T06:58:04.599000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec9c751df5864a453c6,zonage-du-pos-de-brienne-la-vieille,https://demo.data.gouv.fr/fr/datasets/zonage-du-pos-de-brienne-la-vieille/,47f07f8c-70fc-4e63-8b81-88bf5f65d94c,N_ZONE_URBA_10063_010.TAB (archive),2020-02-26T06:56:09.528000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec9c751df5864a453c6,zonage-du-pos-de-brienne-la-vieille,https://demo.data.gouv.fr/fr/datasets/zonage-du-pos-de-brienne-la-vieille/,66bd52be-feee-4106-8c69-7e232b26826e,N_ZONE_URBA_10063_010.TAB (export GeoJSON),2020-02-26T06:56:09.528000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec9c751df5864a453c6,zonage-du-pos-de-brienne-la-vieille,https://demo.data.gouv.fr/fr/datasets/zonage-du-pos-de-brienne-la-vieille/,81849bf7-dc1a-47b4-9a9e-6027dfae04ac,N_ZONE_URBA_10063_010.TAB (export SHP/WGS-84),2020-02-26T06:56:09.529000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec588ee386f654a22f3,zonage-du-plu-de-bouilly,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-de-bouilly/,107fe7d5-4921-4ee0-889c-8b6d48fd4bdf,N_ZONE_URBA_10051_010.TAB (archive),2020-03-01T06:42:06.040000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec188ee386f654a22f2,zonage-du-plu-daix-en-othe,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-daix-en-othe/,7d17d3db-b629-4c74-b021-7d63057d9019,N_ZONE_URBA_10003_010.TAB (export GeoJSON),2020-03-02T06:39:31.691000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
557f1af3c751df42501d4bff,classement-actuel-des-cours-deau-isere,https://demo.data.gouv.fr/fr/datasets/classement-actuel-des-cours-deau-isere/,1c2e264a-50bd-4252-a42d-ff86339a4de5,l_class_cours_eau_038.tab (export GeoJSON),2020-01-24T13:37:47.864000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec3c751df54e9a453c4,zonage-du-pos-de-bragelogne-beauvoir,https://demo.data.gouv.fr/fr/datasets/zonage-du-pos-de-bragelogne-beauvoir/,b0863bb6-7fe8-4c36-bade-382ea01c908f,N_ZONE_URBA_10058_010.TAB (archive),2020-02-25T06:56:43.171000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec3c751df54e9a453c4,zonage-du-pos-de-bragelogne-beauvoir,https://demo.data.gouv.fr/fr/datasets/zonage-du-pos-de-bragelogne-beauvoir/,8175fb26-5775-41f6-a6d2-e02e45495a24,N_ZONE_URBA_10058_010.TAB (export GeoJSON),2020-02-25T06:56:43.171000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec3c751df54e9a453c4,zonage-du-pos-de-bragelogne-beauvoir,https://demo.data.gouv.fr/fr/datasets/zonage-du-pos-de-bragelogne-beauvoir/,8386a039-60ff-4dc2-85d2-46a249e14d4f,N_ZONE_URBA_10058_010.TAB (export SHP/WGS-84),2020-02-25T06:56:43.176000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec2c751df54e9a453c3,zonage-du-plu-dauxon,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-dauxon/,0675d17b-10be-43ac-b34e-a44a553fa607,N_ZONE_URBA_10018_010.TAB (archive),2020-03-02T06:39:40.207000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec2c751df54e9a453c3,zonage-du-plu-dauxon,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-dauxon/,4c39695b-ee02-4da0-aa3a-e10823878cdc,N_ZONE_URBA_10018_010.TAB (export GeoJSON),2020-03-02T06:39:40.208000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec2c751df54e9a453c3,zonage-du-plu-dauxon,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-dauxon/,3a9d4606-1047-4d82-8ec8-d75b0d8ed156,N_ZONE_URBA_10018_010.TAB (export SHP/WGS-84),2020-03-02T06:39:40.208000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
55896ec588ee386f654a22f3,zonage-du-plu-de-bouilly,https://demo.data.gouv.fr/fr/datasets/zonage-du-plu-de-bouilly/,23bc53ea-b5aa-4927-9b6c-b959efcbd5a1,N_ZONE_URBA_10051_010.TAB (export SHP/WGS-84),2020-03-01T06:42:06.041000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
557f1af3c751df42501d4bff,classement-actuel-des-cours-deau-isere,https://demo.data.gouv.fr/fr/datasets/classement-actuel-des-cours-deau-isere/,983b7ce3-635a-4b33-96af-2b1d25c9f89f,l_class_cours_eau_038.tab (export SHP/WGS-84),2020-01-24T13:37:47.865000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
58adb378c751df4cbe12657d,habillage-lineaire-des-pos-plu-cc-des-alpes-de-haute-provence,https://demo.data.gouv.fr/fr/datasets/habillage-lineaire-des-pos-plu-cc-des-alpes-de-haute-provence/,18da750c-cc0b-4d3a-8651-1d5a2c9e7414,N_HABILLAGE_LIN_004.TAB (export GeoJSON),2020-02-28T06:45:36.048000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
557f1af3c751df42501d4bff,classement-actuel-des-cours-deau-isere,https://demo.data.gouv.fr/fr/datasets/classement-actuel-des-cours-deau-isere/,852d7f70-6dee-4929-8792-6fe8be80d7de,Service_WFS_de_DtARA.pdf,2020-01-24T13:37:47.866000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eedd7fc751df4345d6e93c,habillages-lineaires-du-pos-doc-du-09-01-2007-de-la-commune-de-verdigny,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-pos-doc-du-09-01-2007-de-la-commune-de-verdigny/,ec8df3e7-b305-4b39-9845-d71edefebd7a,18280_rapport_01_19900607.pdf,2020-02-28T06:50:11.176000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eedd7fc751df4345d6e93c,habillages-lineaires-du-pos-doc-du-09-01-2007-de-la-commune-de-verdigny,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-pos-doc-du-09-01-2007-de-la-commune-de-verdigny/,87259a52-c4e0-4147-a885-306abdafb4d5,18280_dispositions_generales_19900607.pdf,2020-02-28T06:50:11.176000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eedd7fc751df4345d6e93c,habillages-lineaires-du-pos-doc-du-09-01-2007-de-la-commune-de-verdigny,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-pos-doc-du-09-01-2007-de-la-commune-de-verdigny/,321b1e5e-ca67-43bf-975c-3327ee9e3ca4,18280_liste_SUP_19900607.pdf,2020-02-28T06:50:11.177000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eedd7fc751df4345d6e93c,habillages-lineaires-du-pos-doc-du-09-01-2007-de-la-commune-de-verdigny,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-pos-doc-du-09-01-2007-de-la-commune-de-verdigny/,cf460edd-e602-4673-af2f-13aa7b8508a5,18280_reglement_19900607.pdf,2020-02-28T06:50:11.180000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eedd7fc751df4345d6e93c,habillages-lineaires-du-pos-doc-du-09-01-2007-de-la-commune-de-verdigny,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-pos-doc-du-09-01-2007-de-la-commune-de-verdigny/,10521fa3-2d4f-4d9f-a6a3-9aa0ec72b8f3,18280_rapport_02_19900607.pdf,2020-02-28T06:50:11.180000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eedd7fc751df4345d6e93c,habillages-lineaires-du-pos-doc-du-09-01-2007-de-la-commune-de-verdigny,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-pos-doc-du-09-01-2007-de-la-commune-de-verdigny/,e4125357-526c-40a9-b38f-b58706283243,18280_lettre_19900607.pdf,2020-02-28T06:50:11.181000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eedd7fc751df4345d6e93c,habillages-lineaires-du-pos-doc-du-09-01-2007-de-la-commune-de-verdigny,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-pos-doc-du-09-01-2007-de-la-commune-de-verdigny/,2b451a87-cfb8-435e-b9f9-5c484824342c,N_ZONE_URBA_18280_018.TAB (export SHP/WGS-84),2020-02-28T06:50:11.175000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eed96e88ee38028a908575,habillages-lineaires-du-plu-doc-du-13-06-2012-de-la-commune-de-thenioux-1,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-plu-doc-du-13-06-2012-de-la-commune-de-thenioux-1/,4cad9975-3a74-4b82-a91a-285a6a2de943,N_HABILLAGE_LIN_18263_018.TAB (archive),2020-02-29T06:50:49.525000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eed96e88ee38028a908575,habillages-lineaires-du-plu-doc-du-13-06-2012-de-la-commune-de-thenioux-1,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-plu-doc-du-13-06-2012-de-la-commune-de-thenioux-1/,e204545a-d56d-4d1f-b392-63e992ca0335,N_HABILLAGE_LIN_18263_018.TAB (export SHP/WGS-84),2020-02-29T06:50:49.527000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eed92288ee380256908574,habillages-lineaires-du-pos-doc-du-24-02-2006-de-la-commune-de-sancoins,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-pos-doc-du-24-02-2006-de-la-commune-de-sancoins/,81a2253c-3124-43c0-9831-df69b6baf2ee,N_INFO_LIN_18233_018.TAB (archive),2020-02-29T06:50:54.446000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eed92288ee380256908574,habillages-lineaires-du-pos-doc-du-24-02-2006-de-la-commune-de-sancoins,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-pos-doc-du-24-02-2006-de-la-commune-de-sancoins/,f3b2e941-fcdc-4d19-a472-1d8b8ec81e22,N_INFO_LIN_18233_018.TAB (export GeoJSON),2020-02-29T06:50:54.447000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eed92288ee380256908574,habillages-lineaires-du-pos-doc-du-24-02-2006-de-la-commune-de-sancoins,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-pos-doc-du-24-02-2006-de-la-commune-de-sancoins/,ab1a60c4-c067-4201-ba2d-bbc9bd0b42f3,N_INFO_LIN_18233_018.TAB (export SHP/WGS-84),2020-02-29T06:50:54.447000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eed92288ee380256908574,habillages-lineaires-du-pos-doc-du-24-02-2006-de-la-commune-de-sancoins,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-pos-doc-du-24-02-2006-de-la-commune-de-sancoins/,de3bd7a5-b018-45f8-a32e-5a161b12915e,18233_info_lin_19_20090624.pdf,2020-02-29T06:50:54.448000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eed8acc751df3a2bd6e93c,habillages-lineaires-du-plu-doc-du-18-12-2008-de-la-commune-de-saint-hilaire-de-court,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-plu-doc-du-18-12-2008-de-la-commune-de-saint-hilaire-de-court/,52473344-45a1-446e-ba8a-f1a4b14e760f,N_HABILLAGE_LIN_18214_018.TAB (archive),2019-03-07T06:52:00.876000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
56eed96e88ee38028a908575,habillages-lineaires-du-plu-doc-du-13-06-2012-de-la-commune-de-thenioux-1,https://demo.data.gouv.fr/fr/datasets/habillages-lineaires-du-plu-doc-du-13-06-2012-de-la-commune-de-thenioux-1/,ab8c3e0f-ec7b-4df7-a7e4-226ae4ff1b44,N_HABILLAGE_LIN_18263_018.TAB (export GeoJSON),2020-02-29T06:50:49.525000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,scdl/equipements,False,False,False
