siretAcheteur,urlProfilAcheteur,urlDCAT,coordonnees,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner
21220362400011,https://marches.megalis.bretagne.bzh,,COMMUNE DE TREGUIER 22220 TREGUIER,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290042700015,https://marches.megalis.bretagne.bzh,,COMMUNE DE CROZON 29160 CROZON,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26350156100017,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D ACTION SOCIALE 35640 MARTIGNE-FERCHAUD,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26560204500014,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D ACTION SOCIALE 56410 ETEL,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220174300011,https://marches.megalis.bretagne.bzh,,COMMUNE DE PLEBOULLE 22550 PLEBOULLE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26290052500011,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D'ACTION SOCIALE 29150 CHATEAULIN,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350333700015,https://marches.megalis.bretagne.bzh,,COMMUNE DE LE THEIL DE BRETAGNE 35240 LE THEIL-DE-BRETAGNE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290211800018,https://marches.megalis.bretagne.bzh,,COMMUNE DE PLOUYE 29690 PLOUYE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26350034000017,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D'ACTION SOCIALE 35370 ARGENTRE-DU-PLESSIS,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26560130200010,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D'ACTION SOCIALE 56870 LARMOR-BADEN,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26220062900018,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D'ACTION SOCIALE 22130 PLANCOET,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
20006147100013,https://marches.megalis.bretagne.bzh,,CAISSE DES ECOLES 22520 BINIC-ETABLES-SUR-MER,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26560117900012,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D ACTION SOCIALE 56320 LE FAOUET,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350271900015,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINT GEORGES DE REINTEMBAULT 35420 SAINT-GEORGES-DE-REINTEMBAULT,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350281800247,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINT JACQUES DE LA LANDE 35136 SAINT-JACQUES-DE-LA-LANDE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290128400019,https://marches.megalis.bretagne.bzh,,COMMUNE DE LOC-EGUINER 29400 LOC-EGUINER,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220069500014,https://marches.megalis.bretagne.bzh,,COMMUNE DE GUENROC 22350 GUENROC,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
25220015900025,https://marches.megalis.bretagne.bzh,,SIAEP DU LIE 22210 PLEMET,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26350289000019,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D ACTION SOCIALE 35430 SAINT-SULIAC,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
82475321400017,https://marches.megalis.bretagne.bzh,,OFFICE DE TOURISME CAP SIZUN - POINTE DU RAZ 29770 AUDIERNE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350035800014,https://marches.megalis.bretagne.bzh,,COMMUNE DE BOVEL 35330 BOVEL,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350202400010,https://marches.megalis.bretagne.bzh,,COMMUNE DE LA NOE BLANCHE 35470 LA NOE-BLANCHE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
24290054600035,https://marches.megalis.bretagne.bzh,,SIVOM DU PLATEAU DE PLOUDIRY 29800 LA MARTYRE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350207300017,https://marches.megalis.bretagne.bzh,,COMMUNE DE NOYAL SUR VILAINE 35530 NOYAL-SUR-VILAINE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290279500013,https://marches.megalis.bretagne.bzh,,COMMUNE DE TAULE 29670 TAULE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220135400017,https://marches.megalis.bretagne.bzh,,COMMUNE DE LOUARGAT 22540 LOUARGAT,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26350163700023,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D ACTION SOCIALE 35340 LIFFRE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21560210300016,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINT CARADEC TREGOMEL 56540 SAINT-CARADEC-TREGOMEL,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
28290046300013,https://marches.megalis.bretagne.bzh,,CHEMINS DU PATRIMOINE EN FINISTERE 29460 DAOULAS,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290001300088,https://marches.megalis.bretagne.bzh,,COMMUNE DE ARGOL 29560 ARGOL,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26350043100014,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D'ACTION SOCIALE 35340 LA BOUEXIERE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21560159200011,https://marches.megalis.bretagne.bzh,,COMMUNE DE PLEUCADEUC 56140 PLEUCADEUC,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350287500015,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINT LUNAIRE 35800 SAINT-LUNAIRE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220299800010,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINT HELEN 22100 SAINT-HELEN,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
79781903400043,https://marches.megalis.bretagne.bzh,,DESTINATION RENNES 35000 RENNES,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290038500015,https://marches.megalis.bretagne.bzh,,COMMUNE DE COMMANA 29450 COMMANA,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350334500182,https://marches.megalis.bretagne.bzh,,COMMUNE DE THORIGNE FOUILLARD 35235 THORIGNE-FOUILLARD,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
32777310700013,https://marches.megalis.bretagne.bzh,,WE KER 35000 RENNES,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290093000018,https://marches.megalis.bretagne.bzh,,COMMUNE DE KERNILIS 29260 KERNILIS,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290249800014,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINT-GOAZEC 29520 SAINT-GOAZEC,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
20007566100013,https://marches.megalis.bretagne.bzh,,CIAS DE LA CCPCP 29150 CHATEAULIN,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
25220019100010,https://marches.megalis.bretagne.bzh,,SYND INTERC EAU POTABLE LA MOTTE-TREVE 22600 LA MOTTE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350355000013,https://marches.megalis.bretagne.bzh,,COMMUNE DE VIEUX VY SUR COUESNON 35490 VIEUX-VY-SUR-COUESNON,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
25351455800019,https://marches.megalis.bretagne.bzh,,SI ECOLE MUSIQUE ET DANSE JEAN WIENER 35131 CHARTRES-DE-BRETAGNE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21560238400012,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINT TUGDUAL 56540 SAINT-TUGDUAL,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26560063500030,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D'ACTION SOCIALE 56330 PLUVIGNER,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220258400018,https://marches.megalis.bretagne.bzh,,COMMUNE DE QUESSOY 22120 QUESSOY,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
25351460800020,https://marches.megalis.bretagne.bzh,,SI PISCINE DE LA CONTERIE 35131 CHARTRES-DE-BRETAGNE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26350183500155,https://marches.megalis.bretagne.bzh,,CENTRE INTERCOMMUNAL D'ACTION SOCIALE A L'OUEST DE RENNES 35310 MORDELLES,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290269600013,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINT THURIEN 29380 SAINT-THURIEN,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21560206100016,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINT AVE 56890 SAINT-AVE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
25561336600012,https://marches.megalis.bretagne.bzh,,SYNDICAT INTERCOMMUNAL A VOCATION UNIQUE  POUR L'ECOLE PUBLIQUE DE VAL D'OUST - SAINT-ABRAHAM 56460 VAL D'OUST,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350239600012,https://marches.megalis.bretagne.bzh,,COMMUNE DE RETIERS 35240 RETIERS,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26290062400012,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D'ACTION SOCIALE 29400 LANDIVISIAU,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26220341700015,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D'ACTION SOCIALE 22200 GRACES,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26220498500010,https://marches.megalis.bretagne.bzh,,CAISSE DES ECOLES 22220 TREGUIER,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21560175800018,https://marches.megalis.bretagne.bzh,,COMMUNE DE PLUMERGAT 56400 PLUMERGAT,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
20006793200018,https://marches.megalis.bretagne.bzh,,CA GOLFE DU MORBIHAN - VANNES AGGLOMERATION 56000 VANNES,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220309500014,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINT LAUNEUC 22230 SAINT-LAUNEUC,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220060400016,https://marches.megalis.bretagne.bzh,,COMMUNE DE GAUSSON 22150 GAUSSON,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21560209500014,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINTE BRIGITTE 56480 SAINTE-BRIGITTE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220390500014,https://marches.megalis.bretagne.bzh,,COMMUNE DE YVIAS 22930 YVIAS,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220260000012,https://marches.megalis.bretagne.bzh,,COMMUNE DE LE QUILLIO 22460 LE QUILLIO,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26220039700012,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D ACTION SOCIALE 22420 PLOUARET,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21560228500011,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINT MARCEL 56140 SAINT-MARCEL,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220041400010,https://marches.megalis.bretagne.bzh,,COMMUNE DE COATASCORN 22140 COATASCORN,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290272000011,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINT YVI 29140 SAINT-YVI,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26560175700015,https://marches.megalis.bretagne.bzh,,CTRE COM ACTION SOCIALE TRINITE SUR MER 56470 LA TRINITE-SUR-MER,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26290046700032,https://marches.megalis.bretagne.bzh,,CTRE COM ACTION SOCIALE DE QUIMPERLE 29300 QUIMPERLE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220282400018,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINT CAST LE GUILDO 22380 SAINT-CAST-LE-GUILDO,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290205000013,https://marches.megalis.bretagne.bzh,,COMMUNE DE PLOUNEVEZEL 29270 PLOUNEVEZEL,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220112300016,https://marches.megalis.bretagne.bzh,,COMMUNE DE LANNEBERT 22290 LANNEBERT,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350186900019,https://marches.megalis.bretagne.bzh,,COMMUNE DE MONT DOL 35120 MONT-DOL,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
20005595200010,https://marches.megalis.bretagne.bzh,,COMMUNE DE THEIX-NOYALO 56450 THEIX-NOYALO,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350170300010,https://marches.megalis.bretagne.bzh,,COMMUNE DE MECE 35450 MECE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350241200017,https://marches.megalis.bretagne.bzh,,COMMUNE DE LA RICHARDAIS 35780 LA RICHARDAIS,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290288600010,https://marches.megalis.bretagne.bzh,,COMMUNE DE TREGARANTEC 29260 TREGARANTEC,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350126500010,https://marches.megalis.bretagne.bzh,,COMMUNE DE GUICHEN 35580 GUICHEN,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
25351477200016,https://marches.megalis.bretagne.bzh,,SIVU DE BECHEREL LONGAULNAY 35190 BECHEREL,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220141200013,https://marches.megalis.bretagne.bzh,,COMMUNE DE MANTALLOT 22450 MANTALLOT,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
25560116300017,https://marches.megalis.bretagne.bzh,,VALLON D'OUST - SYNDICAT D'ASSAINISSEMENT 56140 MALESTROIT,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
20006749400019,https://marches.megalis.bretagne.bzh,,SYNDICAT DES FREMUR 22490 PLESLIN-TRIGAVOU,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21560114700014,https://marches.megalis.bretagne.bzh,,COMMUNE DE LOCMARIA 56360 LOCMARIA,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
25560192400012,https://marches.megalis.bretagne.bzh,,SYND INTERC CENTRE SECOURS ETEL ERDEVEN 56410 ETEL,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
20006940900239,https://marches.megalis.bretagne.bzh,,CA SAINT-BRIEUC ARMOR AGGLOMERATION 22000 SAINT-BRIEUC,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26560160900018,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D ACTION SOCIALE 56580 ROHAN,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220068700011,https://marches.megalis.bretagne.bzh,,COMMUNE DE GRACE UZEL 22460 GRACE-UZEL,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350005100015,https://marches.megalis.bretagne.bzh,,COMMUNE DE ABRISSEL 35130 ARBRISSEL,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26350193400016,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D'ACTION SOCIALE 35210 MONTREUIL-DES-LANDES,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26220428200012,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D ACTION SOCIALE 22510 TREDANIEL,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26350045600011,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D'ACTION SOCIALE 35170 BRUZ,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290162300018,https://marches.megalis.bretagne.bzh,,COMMUNE DE PLEYBEN 29190 PLEYBEN,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220115600016,https://marches.megalis.bretagne.bzh,,COMMUNE DE LANRIVAIN 22480 LANRIVAIN,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26350372400019,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D ACTION SOCIALE 35410 NOUVOITOU,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220056200016,https://marches.megalis.bretagne.bzh,,COMMUNE DE EVRAN 22630 EVRAN,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
50242320500033,https://marches.megalis.bretagne.bzh,,SPECTACLE VIVANT EN BRETAGNE 35200 RENNES,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290181300015,https://marches.megalis.bretagne.bzh,,COMMUNE DE PLOUEDERN 29800 PLOUEDERN,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21560042000016,https://marches.megalis.bretagne.bzh,,COMMUNE DE COLPO 56390 COLPO,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
25560183300015,https://marches.megalis.bretagne.bzh,,SI POUR LE CENTRE DE SECOURS D'AURAY 56400 AURAY,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
25351451700023,https://marches.megalis.bretagne.bzh,,SYNDICAT D'URBANISME DU PAYS DE VITRE 35220 CHATEAUBOURG,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290045000017,https://marches.megalis.bretagne.bzh,,COMMUNE DE DIRINON 29460 DIRINON,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21220085100013,https://marches.megalis.bretagne.bzh,,COMMUNE DE KERBORS 22610 KERBORS,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21350310500016,https://marches.megalis.bretagne.bzh,,COMMUNE DE SAINT SAUVEUR DES LANDES 35133 SAINT-SAUVEUR-DES-LANDES,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
25561337400065,https://marches.megalis.bretagne.bzh,,SYNDICAT MIXTE DU SUD EST DU MORBIHAN 56000 VANNES,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21290286000015,https://marches.megalis.bretagne.bzh,,COMMUNE DE TREFLEVENEZ 29800 TREFLEVENEZ,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
20008155200016,https://marches.megalis.bretagne.bzh,,SYNDICAT INTERCOMMUNAL D'ALIMENTATION EN EAU POTABLE MONTAUBAN SAINT-MEEN 35360 MONTAUBAN-DE-BRETAGNE,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
21560252500010,https://marches.megalis.bretagne.bzh,,COMMUNE DE LE TOUR DU PARC 56370 LE TOUR-DU-PARC,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
26350328600019,https://marches.megalis.bretagne.bzh,,CENTRE COMMUNAL D ACTION SOCIALE 35680 VERGEAL,2021-09-07T10:00:08.561000,5bcdc37a634f41327d733c29,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,megalis-bretagne
