n_amenageur,n_operateur,n_enseigne,id_station,n_station,ad_station,code_insee,Xlongitude,Ylatitude,nbre_pdc,id_pdc,puiss_max,type_prise,acces_recharge,accessibilité,observations,date_maj,last_modified,datagouv_resource_id,Numéro pdc,Numéro station,accessibilitÃ©
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35238*01,Rennes - Bernanos,13 Place Georges Bernanos,35238,-1.6602267184170258,48.12388923591601,2,FR*S35*35238*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35238*01,Rennes - Bernanos,13 Place Georges Bernanos,35238,-1.6602267184170258,48.12388923591601,2,FR*S35*35238*01*02,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35238*04,Rennes - Champeaux,8 Rue Jules Maillard de la Gournerie,35238,-1.7139195655857338,48.11507046331109,2,FR*S35*35238*04*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35238*04,Rennes - Champeaux,8 Rue Jules Maillard de la Gournerie,35238,-1.7139195655857338,48.11507046331109,2,FR*S35*35238*04*02,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35238*05,Rennes - Cimetière Est,Place du Souvenir Français,35238,-1.6492932027453615,48.10391906564777,2,FR*S35*35238*05*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35238*05,Rennes - Cimetière Est,Place du Souvenir Français,35238,-1.6492932027453615,48.10391906564777,2,FR*S35*35238*05*02,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35238*03,Rennes - Fréville,3 Avenue Henri Fréville,35238,-1.6742112415352135,48.09241375321101,2,FR*S35*35238*03*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35238*03,Rennes - Fréville,3 Avenue Henri Fréville,35238,-1.6742112415352135,48.09241375321101,2,FR*S35*35238*03*02,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35238*02,Rennes - Halles/Commereuc,13 Place Honoré Commeurec,35238,-1.6797577930802767,48.10849110591078,2,FR*S35*35238*02*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35238*02,Rennes - Halles/Commereuc,13 Place Honoré Commeurec,35238,-1.6797577930802767,48.10849110591078,2,FR*S35*35238*02*02,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35239*01,Retiers- Place Herdorf,Place Herdorf,35239,-1.3816536523992828,47.9149021509682,2,FR*S35*35239*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35239*01,Retiers- Place Herdorf,Place Herdorf,35239,-1.3816536523992828,47.9149021509682,2,FR*S35*35239*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35243*01,Romagné- Rue Nationale 12,Rue Nationale 12,35243,-1.27464165939265,48.34375497598792,2,FR*S35*35243*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35243*01,Romagné- Rue Nationale 12,Rue Nationale 12,35243,-1.27464165939265,48.34375497598792,2,FR*S35*35243*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35253*01,Saint-Aubin-d'Aubigné - Place De La Mairie,Place de la mairie,35253,-1.3999562333749067,48.26052956610828,2,FR*S35*35253*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35253*01,Saint-Aubin-d'Aubigné - Place De La Mairie,Place de la mairie,35253,-1.3999562333749067,48.26052956610828,2,FR*S35*35253*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35251*01,Saint-Aubin-d'Aubigné - Rue De Rennes,Rue de Rennes,35251,-1.6065896349282733,48.26150937684669,2,FR*S35*35251*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35251*01,Saint-Aubin-d'Aubigné - Rue De Rennes,Rue de Rennes,35251,-1.6065896349282733,48.26150937684669,2,FR*S35*35251*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35257*01,Saint-Brice du Coglès- Place Du Champ De Foire,Place du champ de foire,35257,-1.3643386117515,48.41060011870199,2,FR*S35*35257*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35257*01,Saint-Brice du Coglès- Place Du Champ De Foire,Place du champ de foire,35257,-1.3643386117515,48.41060011870199,2,FR*S35*35257*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35236*02,Redon- Rue Charles Sillard,Rue Charles Sillard,35236,-2.092524891241035,47.652787554115946,2,FR*S35*35236*02*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35236*01,Redon- Place Du Parc Anger,Place du parc Anger,35236,-2.0878320180294296,47.649628129860346,2,FR*S35*35236*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35263*01,Saint-Coulomb - Place Du Marche,Place du marche,35263,-1.9137810638112287,48.67521264197024,2,FR*S35*35263*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35228*01,Pleurtuit - Parking Espace Delta ,Rue Ransbach Baumbach,35228,-2.060820557777344,48.57808185335001,2,FR*S35*35228*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35179*01,Miniac-Morvan- Rue de la poste,Rue de la poste,35179,-1.9039196063082169,48.51709596407647,2,FR*S35*35179*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35184*01,Montauban-de-Bretagne - Parking De L Eglise,Rue de Trosdort,35184,-2.048629213362605,48.19938102164803,2,FR*S35*35184*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35184*01,Montauban-de-Bretagne - Parking De L Eglise,Rue de Trosdort,35184,-2.048629213362605,48.19938102164803,2,FR*S35*35184*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35188*01,Montfort-sur-Meu - Place De La Gare,Place de la gare,35188,-1.9501058313726718,48.13847895385278,2,FR*S35*35188*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35188*01,Montfort-sur-Meu - Place De La Gare,Place de la gare,35188,-1.9501058313726718,48.13847895385278,2,FR*S35*35188*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35189*01,Montgermont ZA Decoparc,Rue de galilée,35189,-1.707305436220768,48.15564749592744,2,FR*S35*35189*01*01,43,T2,Payant,24/24 7/7 jours,"0,30€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35193*01,Montreuil-Le-Gast - Place De L Eglise,Place de l'église-Rue des Hirondelles,35193,-1.7263246193049864,48.24658852282008,2,FR*S35*35193*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35193*01,Montreuil-Le-Gast - Place De L Eglise,Place de l'église-Rue des Hirondelles,35193,-1.7263246193049864,48.24658852282008,2,FR*S35*35193*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35196*01,Mordelles Mairie,31 Avenue du Maréchal Leclerc,35196,-1.8466780007927668,48.073415211041414,2,FR*S35*35196*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35196*01,Mordelles Mairie,31 Avenue du Maréchal Leclerc,35196,-1.8466780007927668,48.073415211041414,2,FR*S35*35196*01*02,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35207*01,Noyal-sur-Vilaine - Rue de la motte,Rue de la motte,35207,-1.522890354338993,48.11492271719892,2,FR*S35*35207*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35207*01,Noyal-sur-Vilaine - Rue de la motte,Rue de la motte,35207,-1.522890354338993,48.11492271719892,2,FR*S35*35207*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35219*01,Pipriac - Rue de l'avenir,Rue de l'avenir,35219,-1.9352145979811601,47.80916338802032,2,FR*S35*35219*01*01,43,T2,Payant,24/24 7/7 jours,"0,30€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35219*01,Pipriac - Rue de l'avenir,Rue de l'avenir,35219,-1.9352145979811601,47.80916338802032,2,FR*S35*35219*01*02,50,Combo-Chademo,Payant,24/24 7/7 jours,"0,30€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35220*01,Piré-sur-Seiche - Rue Du Presbytere,Rue du presbytere,35220,-1.4300380918471152,48.00839190489795,2,FR*S35*35220*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35220*01,Piré-sur-Seiche - Rue Du Presbytere,Rue du presbytere,35220,-1.4300380918471152,48.00839190489795,2,FR*S35*35220*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35221*01,Pléchatel - Rue Du Père Jolivet,Rue du père Jolivet,35221,-1.7488770192197642,47.89498949445575,2,FR*S35*35221*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35221*01,Pléchatel - Rue Du Père Jolivet,Rue du père Jolivet,35221,-1.7488770192197642,47.89498949445575,2,FR*S35*35221*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35222*01,Pleine-Fougères - Rue De Rennes,Rue de Rennes,35222,-1.5645326878171535,48.53307693030367,2,FR*S35*35222*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35222*01,Pleine-Fougères - Rue De Rennes,Rue de Rennes,35222,-1.5645326878171535,48.53307693030367,2,FR*S35*35222*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35223*01,Plélan-le-Grand- Rue Des Korrigans,Rue des korrigans,35223,-2.0891485347968466,48.006349548074,2,FR*S35*35223*01*01,43,T2,Payant,24/24 7/7 jours,"0,30€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35223*01,Plélan-le-Grand- Rue Des Korrigans,Rue des korrigans,35223,-2.0891485347968466,48.006349548074,2,FR*S35*35223*01*02,50,Combo-Chademo,Payant,24/24 7/7 jours,"0,30€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35228*01,Pleurtuit - Parking Espace Delta ,Rue Ransbach Baumbach,35228,-2.060820557777344,48.57808185335001,2,FR*S35*35228*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35263*01,Saint-Coulomb - Place Du Marche,Place du marche,35263,-1.9137810638112287,48.67521264197024,2,FR*S35*35263*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35265*01,Saint-Domineuc - Place De L Eglise,Place de l' église,35265,-1.8755540398753099,48.37277649959154,2,FR*S35*35265*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35173*01,Melesse - Allée Rouge Cote,Allée Rouge Cote,35173,-1.6978644967314933,48.216383407322354,2,FR*S35*35173*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35306*02,Saint-Père-Marc-en-Poulet   Aire de co-voiturage du Fort Saint Père,Aire de covoiturage du fort Saint Père,35306,-1.9232113811167435,48.56527821314319,2,FR*S35*35306*02*02,50,Combo-Chademo,Payant,24/24 7/7 jours,"0,30€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35306*01,Saint-Père-Marc-en-Poulet - Place Arthur Regnault,Place Arthur Regnault,35306,-1.9242864082642308,48.58814062865436,2,FR*S35*35306*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35308*01,Saint-Pierre-de-Plesguen- Square Jean Jaures,Square Jean Jaures,35308,-1.910578200946892,48.446382551366014,2,FR*S35*35308*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35308*01,Saint-Pierre-de-Plesguen- Square Jean Jaures,Square Jean Jaures,35308,-1.910578200946892,48.446382551366014,2,FR*S35*35308*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35310*01,Saint-Sauveur-des-Landes - Za De Plaisance,Za De Plaisance (proximité du rond point),35310,-1.3015863066939248,48.338369865277265,2,FR*S35*35310*01*01,43,T2,Payant,24/24 7/7 jours,"0,30€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35310*01,Saint-Sauveur-des-Landes - Za De Plaisance,Za De Plaisance (proximité du rond point),35310,-1.3015863066939248,48.338369865277265,2,FR*S35*35310*01*02,50,Combo-Chademo,Payant,24/24 7/7 jours,"0,30€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35326*01,Sens-de-Bretagne - Place De La Gare,Place de la gare,35326,-1.537481174317443,48.33410636374105,2,FR*S35*35326*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35326*01,Sens-de-Bretagne - Place De La Gare,Place de la gare,35326,-1.537481174317443,48.33410636374105,2,FR*S35*35326*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35328*01,Sixt-sur-Aff- Rue Des Templiers,Rue des templiers,35328,-2.0806666790290462,47.77618753587011,2,FR*S35*35328*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35328*01,Sixt-sur-Aff- Rue Des Templiers,Rue des templiers,35328,-2.0806666790290462,47.77618753587011,2,FR*S35*35328*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35334*01,Thorigné-Fouillard - Village des Collectivités - Parking,Parking village des collectivitées - avenue de Tizé,35334,-1.5945594228176971,48.13135333295716,2,FR*S35*35334*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35334*01,Thorigné-Fouillard - Village des Collectivités - Parking,Parking village des collectivitées - avenue de Tizé,35334,-1.5945594228176971,48.13135333295716,2,FR*S35*35334*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35337*01,"Tinténiac - Place Tanouarn, Avenue des Trente","Place Tanouarn, Avenue des Trente",35337,-1.8389157029161272,48.328398825145094,2,FR*S35*35337*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35337*01,"Tinténiac - Place Tanouarn, Avenue des Trente","Place Tanouarn, Avenue des Trente",35337,-1.8389157029161272,48.328398825145094,2,FR*S35*35337*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35168*01,Val d'Anast (ex-Maure-de-Bretagne) - Parking Du Presbytere,Parking du presbytere,35168,-1.989857341742527,47.89199717435013,2,FR*S35*35168*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
