id,name,postal_code,commune,numero,voie,lieu_dit,code_insee,siret,contact_url,site_internet,longitude,latitude,transport_station_presence,stationnement_presence,stationnement_pmr,stationnement_ext_presence,stationnement_ext_pmr,cheminement_ext_presence,cheminement_ext_ascenseur,entree_ascenseur,accueil_cheminement_ascenseur,cheminement_ext_terrain_accidente,cheminement_ext_plain_pied,cheminement_ext_nombre_marches,cheminement_ext_reperage_marches,cheminement_ext_sens_marches,cheminement_ext_main_courante,cheminement_ext_rampe,cheminement_ext_pente_presence,cheminement_ext_pente_degre_difficulte,cheminement_ext_pente_longueur,cheminement_ext_devers,cheminement_ext_bande_guidage,cheminement_ext_retrecissement,entree_reperage,entree_vitree,entree_vitree_vitrophanie,entree_plain_pied,entree_marches,entree_marches_reperage,entree_marches_main_courante,entree_marches_rampe,entree_marches_sens,entree_dispositif_appel,entree_dispositif_appel_type,entree_balise_sonore,entree_aide_humaine,entree_largeur_mini,entree_pmr,entree_porte_presence,entree_porte_manoeuvre,entree_porte_type,accueil_visibilite,accueil_personnels,accueil_equipements_malentendants_presence,accueil_equipements_malentendants,accueil_cheminement_plain_pied,accueil_cheminement_nombre_marches,accueil_cheminement_reperage_marches,accueil_cheminement_main_courante,accueil_cheminement_rampe,accueil_cheminement_sens_marches,accueil_retrecissement,sanitaires_presence,sanitaires_adaptes,labels,labels_familles_handicap,registre_url,conformite,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner
1950,Saint-Thiébault,57000,Metz,,Place Saint Thiébault,,,32022964405241,https://fr.parkindigo.com/parking/metz-57000/saint-thiebault-57000500,https://fr.parkindigo.com/parking/metz-57000/saint-thiebault-57000500,6.17841211,49.11255584,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1949,Clinique Claude Bernard,57000,Metz,97,Rue Claude Bernard,,,32022964405241,https://fr.parkindigo.com/parking/metz-57000/clinique-claude-bernard-57000400,https://fr.parkindigo.com/parking/metz-57000/clinique-claude-bernard-57000400,6.21105194,49.11492584,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1940,Saint Paul,06570,Saint-Paul-de-Vence,,Cour Tine Sainte-Claire,,,32022964405241,https://fr.parkindigo.com/parking/saint-paul-de-vence-06570/saint-paul-06020100,https://fr.parkindigo.com/parking/saint-paul-de-vence-06570/saint-paul-06020100,7.121793,43.69954757,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1939,Limoges Enclos Berthet,87280,Limoges,32,Rue Elie Berthet,,,32022964405241,https://fr.parkindigo.com/parking/limoges-87280/limoges-enclos-berthet-87001100,https://fr.parkindigo.com/parking/limoges-87280/limoges-enclos-berthet-87001100,1.259194,45.8293619,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1938,Francheville,24000,Périgueux,26,Place Francheville,,,32022964405241,https://fr.parkindigo.com/parking/p%C3%83%C2%A9rigueux-24000/francheville-24000200,https://fr.parkindigo.com/parking/p%C3%83%C2%A9rigueux-24000/francheville-24000200,0.71861516,45.18266505,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2121,Anatole France,37000,Tours,113,Place Anatole France,,,32022964405241,https://fr.parkindigo.com/parking/tours-37000/anatole-france-37000900,https://fr.parkindigo.com/parking/tours-37000/anatole-france-37000900,0.6854865,47.39667965,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2122,Vinci Gare,37000,Tours,12,Place du Général Leclerc,,,32022964405241,https://fr.parkindigo.com/parking/tours-37000/vinci-gare-37000200,https://fr.parkindigo.com/parking/tours-37000/vinci-gare-37000200,0.69365096,47.39055881,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2123,Jacquemin,37000,Tours,,Rue Jean-Bernard Jacquemin,,,32022964405241,https://fr.parkindigo.com/parking/tours-37000/jacquemin-37000600,https://fr.parkindigo.com/parking/tours-37000/jacquemin-37000600,0.699799,47.38752,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2555,Meaux Hôtel de Ville,77100,Meaux,,Place Jacques Chirac,,,32022964405241,https://fr.parkindigo.com/,https://fr.parkindigo.com/,2.877359,48.958149,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2522,Champs Elysées,75008,Paris,,Avenue des Champs Elysées,,,32022964405241,https://fr.parkindigo.com/parking/paris-75008/champs-elysees-75080600,https://fr.parkindigo.com/parking/paris-75008/champs-elysees-75080600,2.30467917,48.87029915,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2508,Meaux Sablonnière,77100,Meaux,,Rue de la Sablonnière,,,32022964405241,https://fr.parkindigo.com/parking/meaux-77100/meaux-sablonniere-77121000,https://fr.parkindigo.com/parking/meaux-77100/meaux-sablonniere-77121000,2.887356,48.957392,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2502,Meaux Jean Rose 1,77100,Meaux,,Boulevard Jean Rose,,,32022964405241,https://fr.parkindigo.com/parking/meaux-77100/meaux-jean-rose-1-77120700,https://fr.parkindigo.com/parking/meaux-77100/meaux-jean-rose-1-77120700,2.88048298,48.96172451,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2468,République,92500,Rueil-Malmaison,15,Avenue de la République,,,32022964405241,https://fr.parkindigo.com/parking/rueil-malmaison-92500/republique-92060700,https://fr.parkindigo.com/parking/rueil-malmaison-92500/republique-92060700,2.1750449,48.8800126,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2459,Aéroport Merignac,33700,Mérignac,,Rue René Cassin,,,32022964405241,https://fr.parkindigo.com/parking/bordeaux-33700/aeroport-merignac-33010300,https://fr.parkindigo.com/parking/bordeaux-33700/aeroport-merignac-33010300,-0.699816,44.832343,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2457,Vieux Lille,59800,Lille,5,Avenue du Peuple Belge,,,32022964405241,https://fr.parkindigo.com/parking/lille-59800/vieux-lille-59000200,https://fr.parkindigo.com/parking/lille-59800/vieux-lille-59000200,3.06407566,50.64158306,,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2429,Ternes,75017,Paris,38,Avenue des Ternes,,,32022964405241,https://fr.parkindigo.com/parking/paris-75017/paris-ternes-75172100,https://fr.parkindigo.com/parking/paris-75017/paris-ternes-75172100,2.29319883,48.87899822,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2425,Bois Préau,92500,Rueil-Malmaison,5,Rue Charles Floquet,,,32022964405241,https://fr.parkindigo.com/parking/rueil-malmaison-92500/bois-preau-92061100,https://fr.parkindigo.com/parking/rueil-malmaison-92500/bois-preau-92061100,2.17811132,48.8746271,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2379,Verdun,65000,Tarbes,8,Place de Verdun,,,32022964405241,https://fr.parkindigo.com/parking/tarbes-65000/verdun-65010200,https://fr.parkindigo.com/parking/tarbes-65000/verdun-65010200,0.07422027,43.23295062,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2371,Théâtre André Malraux,92500,Rueil-Malmaison,3,Boulevard du Gué,,,32022964405241,https://fr.parkindigo.com/parking/rueil-malmaison-92500/theatre-andre-malraux-92060800,https://fr.parkindigo.com/parking/rueil-malmaison-92500/theatre-andre-malraux-92060800,2.18511598,48.87961245,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2336,Saint-Roch,06300,Nice,50,Boulevard Saint-Roch,,,32022964405241,https://fr.parkindigo.com/parking/nice-06300/saint-roch-06001600,https://fr.parkindigo.com/parking/nice-06300/saint-roch-06001600,7.29368161,43.7128624,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2323,Doumer,14000,Caen,7,Rue Paul Doumer,,,32022964405241,https://fr.parkindigo.com/parking/caen-14000/doumer-14000300,https://fr.parkindigo.com/parking/caen-14000/doumer-14000300,-0.36529121,49.18202942,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2318,Meaux Parking centre-ville - Grand Cerf,77100,Meaux,33,Rue du Tan,,,32022964405241,https://fr.parkindigo.com/parking/meaux-77100/meaux-parking-centre-ville-grand-cerf-77120200,https://fr.parkindigo.com/parking/meaux-77100/meaux-parking-centre-ville-grand-cerf-77120200,2.88147885,48.95820331,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2313,Etoile Friedland,75008,Paris,31,Avenue de Friedland,,,32022964405241,https://fr.parkindigo.com/parking/paris-75008/etoile-friedland-75080800,https://fr.parkindigo.com/parking/paris-75008/etoile-friedland-75080800,2.29919486,48.87412518,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2258,Parmentier,92200,Neuilly-sur-Seine,43,Avenue du Roule,,,32022964405241,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/parmentier-92080500,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/parmentier-92080500,2.27767339,48.88237353,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2257,Saint Jean Baptiste,92200,Neuilly-sur-Seine,136,Avenue Charles de Gaulle,,,32022964405241,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/saint-jean-baptiste-92080800,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/saint-jean-baptiste-92080800,2.26439947,48.88370314,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2255,Madrid,92200,Neuilly-sur-Seine,,Avenue de Madrid,,,32022964405241,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/madrid-92081700,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/madrid-92081700,2.25949647,48.88277912,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2254,Ile de la Jatte 2,92200,Neuilly-sur-Seine,87,Boulevard Georges Seurat,,,32022964405241,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/ile-de-la-jatte-2-92081600,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/ile-de-la-jatte-2-92081600,2.27189079,48.89740227,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2253,Marché,92200,Neuilly-sur-Seine,,Place du Marché,,,32022964405241,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/marche-92081800,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/marche-92081800,2.27613811,48.88024375,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2252,Ile de la Jatte,92200,Neuilly-sur-Seine,71,Boulevard Georges Seurat,,,32022964405241,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/ile-de-la-jatte-92081500,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/ile-de-la-jatte-92081500,2.2708998,48.89663329,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2251,Dulud,92200,Neuilly-sur-Seine,101,Rue Jacques Dulud,,,32022964405241,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/dulud-92081400,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/dulud-92081400,2.26236318,48.88128324,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2250,Sainte Anne,92200,Neuilly-sur-Seine,62,Avenue du Roule,,,32022964405241,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/sainte-anne-92081300,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/sainte-anne-92081300,2.27634234,48.88284304,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2249,Inkermann,92200,Neuilly-sur-Seine,31,Boulevard d'Inkermann,,,32022964405241,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/inkermann-92081200,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/inkermann-92081200,2.27501861,48.88725331,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2248,Bagatelle,92200,Neuilly-sur-Seine,1,Place de Bagatelle,,,32022964405241,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/bagatelle-92081100,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/bagatelle-92081100,2.25081141,48.87669182,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2247,Roule,92200,Neuilly-Sur-Seine,94,Avenue du Roule,,,32022964405241,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/roule-92080300,https://fr.parkindigo.com/parking/neuilly-sur-seine-92200/roule-92080300,2.27039776,48.8842108,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2554,Claude Monet,92500,Rueil-Malmaison,7,Rue Guy de Maupassant,,,32022964405241,https://fr.parkindigo.com/parking/rueil-malmaison-92500/claude-monet-92060400,https://fr.parkindigo.com/parking/rueil-malmaison-92500/claude-monet-92060400,2.1699192,48.8928596,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2563,Meaux Gare,77100,Meaux,,Rue de Trinitaires,,,32022964405241,https://fr.parkindigo.com/parking/meaux-77100/meaux-gare-77120400,https://fr.parkindigo.com/parking/meaux-77100/meaux-gare-77120400,2.8744739,48.95737252,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2235,Gare Courte durée,67000,Strasbourg,,Place de la Gare,,,32022964405241,https://fr.parkindigo.com/parking/strasbourg-67000/gare-courte-duree-67001300,https://fr.parkindigo.com/parking/strasbourg-67000/gare-courte-duree-67001300,7.73490999,48.58435834,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2567,Meaux Luxembourg,77100,Meaux,,Rue Tronchet,,,32022964405241,https://fr.parkindigo.com/parking/meaux-77100/meaux-luxembourg-77120500,https://fr.parkindigo.com/parking/meaux-77100/meaux-luxembourg-77120500,2.879219,48.953931,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2980,Groupe Hospitalier Pellegrin,33000,Bordeaux,,Rue de Canolle,,,32022964405241,https://fr.parkindigo.com/parking/bordeaux-33000/groupe-hospitalier-pellegrin-33000800,https://fr.parkindigo.com/parking/bordeaux-33000/groupe-hospitalier-pellegrin-33000800,-0.603401,44.829033,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2952,La Louvière,94100,Saint-Maur-des-Fossés,,Rue André de Cayeux,,,32022964405241,https://fr.parkindigo.com/parking/saint-maur-des-foss%C3%83%C2%A9s-94100/la-louviere-1-94010800,https://fr.parkindigo.com/parking/saint-maur-des-foss%C3%83%C2%A9s-94100/la-louviere-1-94010800,2.48609945,48.80473702,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2934,Meaux Cité administrative,77100,Meaux,52,Rue Aristide Briand,,,32022964405241,https://fr.parkindigo.com/parking/meaux-77100/meaux-cite-administrative-77120300,https://fr.parkindigo.com/parking/meaux-77100/meaux-cite-administrative-77120300,2.886891,48.956063,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2912,Gardin,14000,Caen,,Place Gardin,,,32022964405241,https://fr.parkindigo.com/parking/caen-14000/gardin-14000700,https://fr.parkindigo.com/parking/caen-14000/gardin-14000700,-0.36760309,49.17949214,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2911,Place de la Concorde,75008,Paris,,Place de la Concorde,,,32022964405241,https://fr.parkindigo.com/parking/paris-75008/place-de-la-concorde-75082100,https://fr.parkindigo.com/parking/paris-75008/place-de-la-concorde-75082100,2.3203129,48.86684801,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2910,Arcades,92500,Rueil-Malmaison,14,Rue du Château,,,32022964405241,https://fr.parkindigo.com/parking/rueil-malmaison-92500/arcades-92060300,https://fr.parkindigo.com/parking/rueil-malmaison-92500/arcades-92060300,2.18105884,48.87524732,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2906,Meaux Jean Rose 2,77100,Meaux,,Rue Tronchet,,,32022964405241,https://fr.parkindigo.com/parking/meaux-77100/meaux-jean-rose-2-77120800,https://fr.parkindigo.com/parking/meaux-77100/meaux-jean-rose-2-77120800,2.87875689,48.95331623,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2905,Alma George V,75008,Paris,19,Avenue George V,,,32022964405241,https://fr.parkindigo.com/parking/paris-75008/alma-george-v-75080700,https://fr.parkindigo.com/parking/paris-75008/alma-george-v-75080700,2.30151681,48.86520004,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2888,2 Gares,92500,Rueil-Malmaison,7,Rue Amédée Bollée,,,32022964405241,https://fr.parkindigo.com/parking/rueil-malmaison-92500/2-gares-92060500,https://fr.parkindigo.com/parking/rueil-malmaison-92500/2-gares-92060500,2.17140132,48.88865453,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2884,Place de la République,54200,Toul,10,Place de la République,,,32022964405241,https://fr.parkindigo.com/parking/toul-54200/place-de-la-republique-54010200,https://fr.parkindigo.com/parking/toul-54200/place-de-la-republique-54010200,5.89130708,48.67297033,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2860,Louvre,06000,Nice,20,Boulevard Victor Hugo,,,32022964405241,https://fr.parkindigo.com/parking/nice-06000/louvre-06000700,https://fr.parkindigo.com/parking/nice-06000/louvre-06000700,7.26436813,43.69997952,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2859,Hôtel de Ville,92500,Rueil-Malmaison,13,Boulevard du Maréchal Foch,,,32022964405241,https://fr.parkindigo.com/parking/rueil-malmaison-92500/hotel-de-ville-92060900,https://fr.parkindigo.com/parking/rueil-malmaison-92500/hotel-de-ville-92060900,2.1806681,48.8779491,,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
