dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,error_type,organization_or_owner,resource_found_by,initial_version_name,is_valid_v_0.8.1,is_valid_one_version,most_recent_valid_version
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,a9016bdb-c3ed-4e12-8ca9-dd465e1f6a3a,Grand Besançon Métropole - Budget Primitif - Budget annexe AIBO - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_07_2021_BP.csv,2021-04-30T10:33:48.028000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,252abd00-fc09-4874-adb1-405dd9c25c4e,Grand Besançon Métropole - Budget Primitif - Budget annexe Autres ZAE - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_08_2021_BP.csv,2021-04-30T10:34:55.957000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,a46595e0-b59e-4730-831a-07db75af16ea,Grand Besançon Métropole - Budget Primitif - Budget annexe Eau - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_09_2021_BP.csv,2021-04-30T10:36:20.074000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,e2a793fd-4eac-4d67-b549-bdac6aee322d,Grand Besançon Métropole - Budget Primitif - Budget annexe Assainissement - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_10_2021_BP.csv,2021-04-30T10:37:47.530000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,7ba00ae3-b990-4b3b-aa4e-09c68d5eaa3f,Grand Besançon Métropole - Budget Primitif - Budget annexe Chauffage urbain - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_11_2021_BP.csv,2021-04-30T10:39:14.696000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,2889e339-77cd-4093-add9-c001190bab82,Grand Besançon Métropole - Compte administratif - Budget Principal - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_01_2020_CA.csv,2021-08-06T08:45:39.938000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,1d4256de-a78c-4e08-b9fa-506edd6f8a7f,Grand Besançon Métropole - Compte Administratif - Budget annexe Déchets - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_03_2020_CA.csv,2021-08-06T08:58:06.915000,,grand-besancon-metropole,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,d5c608e2-e649-434f-93ef-a23356c13083,Subventions aux associations 2020,https://static.data.gouv.fr/resources/subventions-aux-associations-2/20210331-154736/subventions-associations-2020.csv,2021-03-31T15:47:52.985000,,mairie-de-boe,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,221da4bb-8940-4cfb-9239-843f3cba4c62,Grand Besançon Métropole - Budget Primitif - Budget annexe ZA Noiret - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_05_2021_BP.csv,2021-04-30T10:31:12.245000,,grand-besancon-metropole,1 - schema request,,False,False,
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://www.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,71eb5cb6-9b81-4871-8bb2-6a9b3814e4ef,Dépenses d'investissement par service 2016,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service-de-la-ville-de-boe/20170718-141934/Fonctionnement-2016-par-service.csv,2020-10-07T17:16:11.943000,,mairie-de-boe,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,711b429d-831c-4682-b335-b64db8b2dd41,Budget Primitif 2015,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-113013/bp2015.xml,2021-01-25T11:30:34.978000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,be829c60-d2ce-451b-8b22-586819c2ee11,Budget Primitif 2015,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-112741/bp2015-ville.pdf,2021-01-25T11:29:23.136000,wrong-file-format,,1 - schema request,,False,False,
5d19b9d86f444179ef1ba7e8,Budgets primitifs 2014 à 2021 du budget principal - Département du Calvados,budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados,https://www.data.gouv.fr/fr/datasets/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/,191c510b-b2ba-4569-9cb0-edb82bcbdfd4,cedi-2021-bp.csv,https://static.data.gouv.fr/resources/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/20210423-162736/cedi-2021-bp.csv,2021-04-23T16:27:47.909000,,departement-du-calvados,1 - schema request,,False,False,
5d19b9d86f444179ef1ba7e8,Budgets primitifs 2014 à 2021 du budget principal - Département du Calvados,budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados,https://www.data.gouv.fr/fr/datasets/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/,eb8e730c-5b3a-49a3-a6f9-850a870423d8,cedi-2020-bp.csv,https://static.data.gouv.fr/resources/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/20210423-162717/cedi-2020-bp.csv,2021-04-23T16:27:24.791000,,departement-du-calvados,1 - schema request,,False,False,
5d19b9d86f444179ef1ba7e8,Budgets primitifs 2014 à 2021 du budget principal - Département du Calvados,budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados,https://www.data.gouv.fr/fr/datasets/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/,882f6361-1618-4810-aec9-18ba6820af36,cedi-2019-bp.csv,https://static.data.gouv.fr/resources/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/20210423-162656/cedi-2019-bp.csv,2021-04-23T16:27:09.008000,,departement-du-calvados,1 - schema request,,False,False,
5d19b9d86f444179ef1ba7e8,Budgets primitifs 2014 à 2021 du budget principal - Département du Calvados,budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados,https://www.data.gouv.fr/fr/datasets/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/,038e438a-a6c2-4602-8020-21bd52c9461b,cedi-2018-bp.csv,https://static.data.gouv.fr/resources/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/20210423-162632/cedi-2018-bp.csv,2021-04-23T16:26:40.498000,,departement-du-calvados,1 - schema request,,False,False,
5d19b9d86f444179ef1ba7e8,Budgets primitifs 2014 à 2021 du budget principal - Département du Calvados,budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados,https://www.data.gouv.fr/fr/datasets/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/,5453e69b-73ae-4a0b-a961-efb6d7f11e97,cedi-2017-bp.csv,https://static.data.gouv.fr/resources/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/20210423-162618/cedi-2017-bp.csv,2021-04-23T16:26:25.361000,,departement-du-calvados,1 - schema request,,False,False,
5d19b9d86f444179ef1ba7e8,Budgets primitifs 2014 à 2021 du budget principal - Département du Calvados,budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados,https://www.data.gouv.fr/fr/datasets/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/,60c1f2d2-404f-46fe-8cc3-4e3a28fd7cd1,cedi-2016-bp.csv,https://static.data.gouv.fr/resources/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/20210423-162600/cedi-2016-bp.csv,2021-04-23T16:26:09.378000,,departement-du-calvados,1 - schema request,,False,False,
5d19b9d86f444179ef1ba7e8,Budgets primitifs 2014 à 2021 du budget principal - Département du Calvados,budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados,https://www.data.gouv.fr/fr/datasets/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/,6f0c9805-fb4e-4f54-88af-d01f2e9bc436,cedi-2015-bp.csv,https://static.data.gouv.fr/resources/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/20210423-162459/cedi-2015-bp.csv,2021-04-23T16:25:21.065000,,departement-du-calvados,1 - schema request,,False,False,
5d19b9d86f444179ef1ba7e8,Budgets primitifs 2014 à 2021 du budget principal - Département du Calvados,budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados,https://www.data.gouv.fr/fr/datasets/budgets-primitifs-2014-a-2021-du-budget-principal-departement-du-calvados/,e5a50f2a-0ab0-46c1-b1cf-e5c2fbf62e25,cedi-2014-bp.csv,https://static.data.gouv.fr/resources/budget-primitif-2014/20190813-160836/cedi-2014-bp.csv,2021-04-23T16:25:34.538000,,departement-du-calvados,1 - schema request,,False,False,
5d19ae03634f41186a83b1bd,Comptes administratifs 2014 à 2019 du budget principal - Département du Calvados,comptes-administratifs-2014-a-2019-du-budget-principal-departement-du-calvados,https://www.data.gouv.fr/fr/datasets/comptes-administratifs-2014-a-2019-du-budget-principal-departement-du-calvados/,1e377afc-fb66-40e2-a1b7-3949cd870616,cedi-2019-ca.csv,https://static.data.gouv.fr/resources/compte-administratif-2017-du-budget-principal-departement-du-calvados/20210423-161918/cedi-2019-ca.csv,2021-04-23T16:19:25.158000,,departement-du-calvados,1 - schema request,,False,False,
5d19ae03634f41186a83b1bd,Comptes administratifs 2014 à 2019 du budget principal - Département du Calvados,comptes-administratifs-2014-a-2019-du-budget-principal-departement-du-calvados,https://www.data.gouv.fr/fr/datasets/comptes-administratifs-2014-a-2019-du-budget-principal-departement-du-calvados/,38aa098a-34da-4d90-8515-8d4d86273ddf,cedi-2018-ca.csv,https://static.data.gouv.fr/resources/compte-administratif-2017-du-budget-principal-departement-du-calvados/20210423-161859/cedi-2018-ca.csv,2021-04-23T16:19:09.205000,,departement-du-calvados,1 - schema request,,False,False,
5d19ae03634f41186a83b1bd,Comptes administratifs 2014 à 2019 du budget principal - Département du Calvados,comptes-administratifs-2014-a-2019-du-budget-principal-departement-du-calvados,https://www.data.gouv.fr/fr/datasets/comptes-administratifs-2014-a-2019-du-budget-principal-departement-du-calvados/,7d90114a-686d-4b21-88a3-9ff2a964950c,cedi-2017-ca.csv,https://static.data.gouv.fr/resources/compte-administratif-2017-du-budget-principal-departement-du-calvados/20210423-161838/cedi-2017-ca.csv,2021-04-23T16:18:46.009000,,departement-du-calvados,1 - schema request,,False,False,
5d19ae03634f41186a83b1bd,Comptes administratifs 2014 à 2019 du budget principal - Département du Calvados,comptes-administratifs-2014-a-2019-du-budget-principal-departement-du-calvados,https://www.data.gouv.fr/fr/datasets/comptes-administratifs-2014-a-2019-du-budget-principal-departement-du-calvados/,13a588ff-9362-4783-93a7-844afb011d0e,cedi-2016-ca.csv,https://static.data.gouv.fr/resources/compte-administratif-2017-du-budget-principal-departement-du-calvados/20210423-161816/cedi-2016-ca.csv,2021-04-23T16:18:30.476000,,departement-du-calvados,1 - schema request,,False,False,
5d19ae03634f41186a83b1bd,Comptes administratifs 2014 à 2019 du budget principal - Département du Calvados,comptes-administratifs-2014-a-2019-du-budget-principal-departement-du-calvados,https://www.data.gouv.fr/fr/datasets/comptes-administratifs-2014-a-2019-du-budget-principal-departement-du-calvados/,8b16c192-a0df-402d-876a-565ce2e294af,cedi-2015-ca.csv,https://static.data.gouv.fr/resources/compte-administratif-2017-du-budget-principal-departement-du-calvados/20210423-161801/cedi-2015-ca.csv,2021-04-23T16:18:09.842000,,departement-du-calvados,1 - schema request,,False,False,
5d19ae03634f41186a83b1bd,Comptes administratifs 2014 à 2019 du budget principal - Département du Calvados,comptes-administratifs-2014-a-2019-du-budget-principal-departement-du-calvados,https://www.data.gouv.fr/fr/datasets/comptes-administratifs-2014-a-2019-du-budget-principal-departement-du-calvados/,a60604d6-134e-43a5-9c38-b2eabc4b2c24,cedi-2014-ca.csv,https://static.data.gouv.fr/resources/compte-administratif-2017-du-budget-principal-departement-du-calvados/20210423-161709/cedi-2014-ca.csv,2021-04-23T16:17:46.037000,,departement-du-calvados,1 - schema request,,False,False,
60645b816cccca6dab67f532,Budgets des collectivités adhérentes de Mégalis Bretagne,budgets-des-collectivites-adherentes-de-megalis-bretagne,https://www.data.gouv.fr/fr/datasets/budgets-des-collectivites-adherentes-de-megalis-bretagne/,83f81ec4-3d7c-42f4-b3d8-0b26e7f9e0bd,budget-2020.csv,https://static.data.gouv.fr/resources/budgets-des-collectivites-adherentes-de-megalis-bretagne/20210917-142745/budget-2020.csv,2021-09-17T14:27:45.674000,,megalis-bretagne,1 - schema request,,False,False,
60645b816cccca6dab67f532,Budgets des collectivités adhérentes de Mégalis Bretagne,budgets-des-collectivites-adherentes-de-megalis-bretagne,https://www.data.gouv.fr/fr/datasets/budgets-des-collectivites-adherentes-de-megalis-bretagne/,45c15105-241c-45f7-b842-2894e5287379,budget-2021.csv,https://static.data.gouv.fr/resources/budgets-des-collectivites-adherentes-de-megalis-bretagne/20210622-180336/budget-2021.csv,2021-06-24T10:57:56.341000,,megalis-bretagne,1 - schema request,,False,False,
607fe5b553abddff606e1b87,Budgets Ville de Besançon,budgets-ville-de-besancon,https://www.data.gouv.fr/fr/datasets/budgets-ville-de-besancon/,396e8b82-e7c8-4c8c-9c02-bc3db8dc1da0,Ville de Besançon - Budget Primitif - Budget Principal - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/VilleDeBesançon/00_01_2021_BP.csv,2021-04-21T11:00:40.865000,,ville-de-besancon,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,29f9277d-42a0-4dcd-9d43-cfdd836d221a,Compte Administratif 2015,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-113110/ca2015ville.pdf,2021-01-25T11:31:48.079000,wrong-file-format,,1 - schema request,,False,False,
607fe5b553abddff606e1b87,Budgets Ville de Besançon,budgets-ville-de-besancon,https://www.data.gouv.fr/fr/datasets/budgets-ville-de-besancon/,56038680-c3ce-49ac-b2da-8f63446a9711,Ville de Besançon - Budget Primitif - Budget Annexe Forêts - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/VilleDeBesançon/00_06_2021_BP.csv,2021-04-21T11:00:57.048000,,ville-de-besancon,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,a39a9fda-0107-447c-89df-71c2bb7823f2,Compte Administratif 2015,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-113157/ca2015.xml,2021-01-25T11:32:10.162000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,02e337be-1f91-4425-913c-ffe7784f2663,Budget Primitif 2016,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-113517/bp2016.xml,2021-01-25T11:36:17.784000,wrong-file-format,,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,0ea3f0db-0d44-4805-8190-1ac526a05d93,Subventions aux associations 2020,https://static.data.gouv.fr/resources/subventions-aux-associations-2/20210331-154759/subventions-associations-2020.json,2021-03-31T15:48:11.008000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,e74f985e-631a-4ce3-a97f-9ee441a52360,Budget Primitif 2021,https://static.data.gouv.fr/resources/documents-budgetaires/20210415-155427/bp2021-pdf.pdf,2021-04-15T15:55:03.819000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,fde05a0b-885d-4da5-98c2-dad769ae1505,Compte Administratif 2020,https://static.data.gouv.fr/resources/documents-budgetaires/20210415-155340/ca2020villescelle.xml,2021-04-15T15:54:09.320000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,306908fd-3189-436c-9494-63489e3e81d3,Compte Administratif 2020,https://static.data.gouv.fr/resources/documents-budgetaires/20210415-155132/ca2020-pdf.pdf,2021-04-15T15:53:09.585000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,830c6fa8-8b7a-4822-92c5-9f0800ae00ee,Budget Primitif 2020,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-114438/bp2020.xml,2021-01-25T11:44:47.520000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,91f1e0b6-511a-4daf-b683-d33e55861989,Budget Primitif 2020,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-114404/bp2020-ville.pdf,2021-01-25T11:44:26.285000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,f567dd6f-3011-4486-8829-e1e93f5b6bbd,Compte Administratif 2019,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-114337/ca2019.xml,2021-01-25T11:43:49.318000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,2bd90266-9c34-407c-ad55-102476e3163a,Compte Administratif 2019,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-114256/ca2019-ville.pdf,2021-01-25T11:43:24.604000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,8ef6abf2-6450-4ba4-85a4-01f374c03f2a,Budget Primitif 2019,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-114234/bp2019.xml,2021-01-25T11:42:43.579000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,9fb44d56-b6de-46b0-9ed7-13f2c949bcac,Budget Primitif 2019,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-114203/bp2019-ville.pdf,2021-01-25T11:42:22.328000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,84400d8f-3b54-47f2-b318-e0ac6159d80d,Compte Administratif 2018,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-114139/ca2018.xml,2021-01-25T11:41:49.771000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,ee0bfdb5-33de-4f8e-b001-d8654ec681f0,Compte Administratif 2018,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-114108/ca2018ville.pdf,2021-01-25T11:41:28.398000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,e912c40c-cf2d-4135-b931-27d58ee5db2e,Budget Primitif 2018,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-114034/bp2018.xml,2021-01-25T11:40:45.012000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,6fcb7535-0adf-42c5-a784-c32ea6633693,Budget Primitif 2018,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-114001/bp2018-ville.pdf,2021-01-25T11:40:20.623000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,2f389b2c-2216-48d6-a535-1c5375306957,Compte Administratif 2017,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-113938/ca2017.xml,2021-01-25T11:39:49.132000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,22d8164a-9dff-4b13-bbdc-c847c3142c12,Compte Administratif 2017,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-113905/ca2017ville.pdf,2021-01-25T11:39:25.012000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,91fdd0a0-c52e-4f75-bff3-a6fa39ac7287,Budget Primitif 2017,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-113746/bp2017-ville.pdf,2021-01-25T11:38:26.220000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,8a9c3c2b-af6a-4221-9f4a-477cc4344d9c,Compte Administratif 2016,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-113713/ca2016.xml,2021-01-25T11:37:25.091000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,891f6873-42c9-41d6-a2a4-750b915f9489,Compte Administratif 2016,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-113547/ca2016ville.pdf,2021-01-25T11:36:56.811000,wrong-file-format,,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,e5aebf72-d750-47d0-970e-486166aa40c8,Budget Primitif 2016,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-113430/bp2016-ville.pdf,2021-01-25T11:35:02.461000,wrong-file-format,,1 - schema request,,False,False,
607fe5b553abddff606e1b87,Budgets Ville de Besançon,budgets-ville-de-besancon,https://www.data.gouv.fr/fr/datasets/budgets-ville-de-besancon/,f3ed6967-594c-452c-870b-2ed5d4ebdb35,Ville de Besançon - Budget Primitif - Budget Annexe ZA Thomas Edison - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/VilleDeBesançon/00_10_2021_BP.csv,2021-04-21T11:01:08.729000,,ville-de-besancon,1 - schema request,,False,False,
600e9d07afc51e623b90c1d4,Documents budgétaires,documents-budgetaires,https://www.data.gouv.fr/fr/datasets/documents-budgetaires/,65252b65-4ffc-450a-87a4-e12e3608fe27,Budget Primitif 2017,https://static.data.gouv.fr/resources/documents-budgetaires/20210125-113837/bp2017.xml,2021-01-25T11:38:45.461000,wrong-file-format,,1 - schema request,,False,False,
607fe5b553abddff606e1b87,Budgets Ville de Besançon,budgets-ville-de-besancon,https://www.data.gouv.fr/fr/datasets/budgets-ville-de-besancon/,5ce6b17f-cf0c-41d5-8152-cb8a9bca446e,Ville de Besançon - Budget Primitif - Budget Annexe ZA Madeleine BRES - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/VilleDeBesançon/00_13_2021_BP.csv,2021-04-21T10:57:30.655000,,ville-de-besancon,1 - schema request,,False,False,
596da74ac751df42e15f44fb,Compte Administratif ,compte-administratif-3,https://www.data.gouv.fr/fr/datasets/compte-administratif-3/,5bd7f667-7ba8-47da-a279-b0763ff4579b,Compte administratif 2017,https://static.data.gouv.fr/resources/compte-administratif-2016-1/20201006-174719/ca-2017.csv,2020-10-07T17:18:48.842000,,mairie-de-boe,1 - schema request,,False,False,
596da74ac751df42e15f44fb,Compte Administratif ,compte-administratif-3,https://www.data.gouv.fr/fr/datasets/compte-administratif-3/,d9d94b8a-895f-46f6-b6e0-e9a89023346d,Compte administratif 2017,https://static.data.gouv.fr/resources/compte-administratif-2016-1/20201006-174631/ca-2017.xls,2020-10-07T17:18:53.633000,wrong-file-format,,1 - schema request,,False,False,
596da74ac751df42e15f44fb,Compte Administratif ,compte-administratif-3,https://www.data.gouv.fr/fr/datasets/compte-administratif-3/,78cafa8a-91f6-41eb-849c-fc84b71076d3,Comme administratif 2016,https://static.data.gouv.fr/resources/compte-administratif-commune-de-boe-2016/20170718-083205/CA-2016.xls,2020-10-07T17:18:59.177000,wrong-file-format,,1 - schema request,,False,False,
596da74ac751df42e15f44fb,Compte Administratif ,compte-administratif-3,https://www.data.gouv.fr/fr/datasets/compte-administratif-3/,05c27e67-ba31-4e33-9e04-c39404beb988,Compte administratif 2016,https://static.data.gouv.fr/resources/compte-administratif-2016-1/20171012-112817/CA-2016.json,2020-10-07T17:19:03.928000,wrong-file-format,,1 - schema request,,False,False,
596da74ac751df42e15f44fb,Compte Administratif ,compte-administratif-3,https://www.data.gouv.fr/fr/datasets/compte-administratif-3/,dc791735-c516-4b4e-8a3d-ac425d93d396,Compte administratif 2016,https://static.data.gouv.fr/resources/compte-administratif-commune-de-boe-2016/20170718-095901/CA-2016.csv,2020-10-07T17:19:08.533000,,mairie-de-boe,1 - schema request,,False,False,
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://www.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,d0eaba27-75ca-4239-a831-6b5aa13b91bd,Dépenses d'investissement par service 2020,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service/20210331-154610/investissement-2020-par-services.json,2021-03-31T15:46:24.995000,wrong-file-format,,1 - schema request,,False,False,
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://www.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,9594e598-aac6-45ee-afd9-3ffa559cfc4d,Dépenses d'investissement par service 2020,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service/20210331-154547/investissement-2020-par-services.csv,2021-03-31T15:46:03.484000,,mairie-de-boe,1 - schema request,,False,False,
